time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
1.501619, 8232, 48676, 29268, 0, 0, 900, 86, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.502045, 8230, 48678, 29255, 0, 0, 1089, 89, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.502499, 8228, 48679, 29240, 0, 0, 1311, 86, 100, 151, 89, 78, 0, 0, 0, 0, 0
1.502925, 8226, 48680, 29224, 0, 0, 1445, 86, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.503394, 8223, 48677, 29188, 0, 400, 1523, 86, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.503836, 8222, 48672, 29171, 0, 611, 1378, 86, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.504264, 8221, 48666, 29155, 0, 744, 1200, 89, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.504690, 8220, 48651, 29123, 0, 855, 889, 86, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.505114, 8218, 48644, 29108, 0, 855, 800, 86, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.505538, 8215, 48637, 29092, 0, 855, 744, 86, 100, 151, 89, 78, 0, 0, 0, 0, 0
1.505966, 8210, 48625, 29061, 0, 855, 800, 89, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.506391, 8207, 48619, 29045, 0, 878, 900, 86, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.506912, 8205, 48612, 29029, 0, 889, 956, 89, 100, 151, 92, 78, 0, 0, 0, 0, 0
1.507785, 8196, 48592, 28980, 0, 922, 733, 86, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.508201, 8193, 48585, 28966, 0, 956, 544, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.508748, 8190, 48578, 28953, 0, 989, 366, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.509183, 8184, 48561, 28930, 0, 1100, 0, 84, 98, 149, 89, 76, 0, 0, 0, 0, 0
1.509686, 8180, 48552, 28921, 0, 1145, 0, 84, 98, 149, 89, 76, 0, 0, 0, 0, 0
1.510128, 8178, 48543, 28912, 0, 1167, 0, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.510540, 8173, 48525, 28897, 0, 1145, 0, 84, 98, 149, 89, 76, 0, 0, 0, 0, 0
1.510969, 8172, 48516, 28889, 0, 1111, 77, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.511395, 8170, 48508, 28880, 0, 1056, 277, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.511819, 8168, 48502, 28871, 0, 1000, 444, 84, 98, 149, 87, 73, 0, 0, 0, 0, 0
1.512243, 8164, 48492, 28848, 0, 855, 789, 84, 98, 149, 89, 76, 0, 0, 0, 0, 0
1.512711, 8161, 48488, 28835, 0, 800, 933, 84, 98, 149, 87, 73, 0, 0, 0, 0, 0
1.513116, 8158, 48485, 28820, 0, 744, 1100, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.513566, 8153, 48480, 28789, 0, 744, 1300, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.513979, 8150, 48478, 28773, 0, 767, 1367, 84, 98, 149, 87, 76, 0, 0, 0, 0, 0
1.514407, 8148, 48474, 28756, 0, 811, 1400, 84, 98, 149, 87, 76, 0, 0, 0, 0, 0
1.514836, 8146, 48469, 28739, 0, 855, 1422, 84, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.515248, 8144, 48456, 28707, 0, 900, 1200, 84, 98, 149, 87, 76, 0, 0, 0, 0, 0
1.515686, 8143, 48449, 28692, 0, 956, 1000, 86, 98, 149, 89, 73, 0, 0, 0, 0, 0
1.516119, 8142, 48440, 28678, 0, 978, 733, 84, 98, 149, 89, 76, 0, 0, 0, 0, 0
1.517248, 8140, 48423, 28653, 0, 922, 422, 84, 98, 149, 87, 76, 0, 0, 0, 0, 0
