time, note, velocity
3.719975, 60, 78
4.176034, 62, 86
4.209965, 60, 0
4.621177, 64, 93
4.643786, 62, 0
5.099320, 65, 87
5.139855, 64, 0
5.576922, 65, 0
5.586507, 67, 91
6.096297, 69, 83
6.133739, 67, 0
6.567964, 71, 97
6.602807, 69, 0
7.078298, 72, 95
7.104688, 71, 0
7.591818, 71, 93
7.657872, 72, 0
8.095934, 69, 87
8.125900, 71, 0
8.577842, 67, 87
8.605915, 69, 0
9.033779, 65, 87
9.167677, 67, 0
9.529772, 64, 87
9.565831, 65, 0
9.996101, 62, 93
10.018809, 64, 0
10.476912, 60, 93
10.546710, 62, 0
10.980668, 62, 95
10.993872, 60, 0
11.470947, 64, 89
11.511623, 62, 0
11.952686, 65, 87
11.985662, 64, 0
12.389023, 67, 87
12.418662, 65, 0
12.873504, 67, 0
12.883667, 69, 89
13.352760, 71, 95
13.424506, 69, 0
13.840978, 72, 95
13.860634, 71, 0
14.346786, 71, 83
14.373661, 72, 0
14.817712, 69, 83
14.840445, 71, 0
15.303221, 67, 80
15.352489, 69, 0
15.768465, 65, 91
15.809537, 67, 0
16.272632, 64, 91
16.294440, 65, 0
16.745530, 62, 84
16.798351, 64, 0
17.238194, 60, 98
17.258489, 62, 0
17.702873, 62, 91
17.752259, 60, 0
18.180124, 64, 91
18.209410, 62, 0
18.648138, 65, 93
18.648285, 64, 0
19.100313, 67, 83
19.147530, 65, 0
19.563202, 69, 85
19.597433, 67, 0
20.031147, 71, 95
20.037251, 69, 0
20.520426, 72, 93
20.577425, 71, 0
20.994225, 71, 93
21.033371, 72, 0
21.470252, 69, 74
21.607308, 71, 0
21.915644, 67, 91
21.997432, 69, 0
22.375255, 65, 93
22.399333, 67, 0
22.857521, 64, 98
22.936281, 65, 0
23.307381, 62, 93
23.329145, 64, 0
23.792316, 60, 95
23.842297, 62, 0
24.249625, 62, 87
24.312288, 60, 0
24.719452, 64, 87
24.746080, 62, 0
25.175489, 65, 82
25.181253, 64, 0
25.631221, 67, 87
25.708316, 65, 0
26.092417, 69, 85
26.150451, 67, 0
26.544243, 71, 91
26.656165, 69, 0
27.033049, 72, 98
27.086287, 71, 0
27.485177, 71, 98
27.534195, 72, 0
27.995037, 69, 87
28.048221, 71, 0
28.446302, 67, 85
28.500115, 69, 0
28.925098, 65, 91
28.947031, 67, 0
29.378130, 64, 87
29.851972, 62, 93
29.859107, 65, 0
29.986051, 64, 0
30.332010, 60, 100
30.358906, 62, 0
30.811034, 62, 84
30.840901, 60, 0
31.300882, 64, 93
31.320983, 62, 0
31.755986, 64, 0
31.759938, 65, 89
32.231805, 67, 87
32.274758, 65, 0
32.686999, 69, 91
32.709071, 67, 0
33.135298, 71, 87
33.168826, 69, 0
33.577831, 72, 91
33.631103, 71, 0
34.030078, 71, 93
34.067909, 72, 0
34.496415, 69, 89
34.558873, 71, 0
34.956980, 67, 95
35.001010, 69, 0
35.426750, 65, 98
35.448620, 67, 0
35.853907, 64, 93
36.293804, 62, 91
36.295966, 65, 0
36.338909, 64, 0
36.742131, 60, 98
36.766892, 62, 0
37.218787, 62, 89
37.259696, 60, 0
37.675168, 64, 97
37.710589, 62, 0
38.131719, 64, 0
38.134833, 65, 91
38.589743, 67, 83
38.649714, 65, 0
39.063436, 69, 91
