time, note, velocity
8.647796, 60, 70
10.968725, 67, 56
11.026765, 60, 0
13.749741, 67, 0
14.435762, 67, 49
15.044825, 67, 0
15.120709, 67, 72
15.728691, 65, 69
15.775586, 67, 0
16.194624, 65, 0
16.259543, 65, 77
16.736862, 64, 79
16.787437, 65, 0
17.164430, 64, 0
17.222643, 64, 91
17.710892, 62, 89
17.759396, 64, 0
18.235116, 64, 91
18.274552, 62, 0
18.741244, 65, 83
18.795076, 64, 0
19.358627, 67, 72
19.391635, 65, 0
20.730618, 60, 64
20.767495, 67, 0
22.830418, 60, 0
23.726289, 60, 57
25.210925, 65, 58
25.259208, 60, 0
26.981164, 65, 0
27.116540, 65, 47
27.733188, 65, 0
27.786437, 65, 71
28.356111, 64, 86
28.387430, 65, 0
28.844118, 64, 0
28.884185, 64, 72
29.362195, 62, 78
29.414137, 64, 0
29.884217, 64, 79
29.932115, 62, 0
30.382507, 65, 85
30.388221, 64, 0
31.008088, 67, 89
31.058262, 65, 0
34.315157, 67, 0
34.914465, 67, 68
35.625138, 69, 74
35.671992, 67, 0
36.204295, 71, 93
36.240900, 69, 0
36.980848, 72, 71
37.043956, 71, 0
38.792977, 72, 0
38.933001, 72, 75
39.640216, 71, 72
39.672805, 72, 0
40.229823, 69, 56
40.335841, 71, 0
40.955885, 67, 56
41.036810, 69, 0
41.662927, 65, 71
41.695777, 67, 0
42.340743, 67, 67
42.418727, 65, 0
44.547937, 67, 0
44.748043, 67, 65
45.307015, 69, 83
45.369570, 67, 0
45.753413, 71, 89
45.833661, 69, 0
46.294138, 72, 95
46.339705, 71, 0
47.794704, 72, 0
47.886172, 72, 87
48.603566, 71, 89
48.662523, 72, 0
49.167118, 69, 85
49.234528, 71, 0
49.714571, 67, 91
49.743467, 69, 0
50.757945, 65, 68
50.783085, 64, 40
50.790655, 67, 0
50.864624, 64, 0
51.132908, 67, 71
51.213827, 65, 0
52.780426, 67, 0
52.950730, 67, 87
53.519535, 69, 87
53.544339, 67, 0
54.098495, 71, 91
54.101622, 69, 0
54.827623, 72, 93
54.883683, 71, 0
55.401285, 74, 89
55.455338, 72, 0
55.970361, 76, 97
56.004482, 74, 0
56.615480, 72, 97
56.638298, 76, 0
57.368225, 77, 87
57.406435, 72, 0
58.992796, 76, 95
59.055302, 77, 0
59.684190, 72, 85
59.732336, 76, 0
60.347453, 74, 77
60.389198, 72, 0
62.352239, 74, 0
