time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
1.532714, 41284, 59688, 31085, 10838, 0, 0, 107, 134, 157, 99, 112, 0, 0, 0, 0, 0
1.533145, 41386, 59666, 31103, 10694, 0, 0, 107, 134, 157, 102, 112, 0, 0, 0, 0, 0
1.533624, 41437, 59656, 31109, 10627, 0, 200, 107, 134, 154, 99, 112, 0, 0, 0, 0, 0
1.534068, 41488, 59644, 31113, 10638, 0, 489, 107, 134, 157, 99, 112, 0, 0, 0, 0, 0
1.534476, 41590, 59619, 31120, 10594, 0, 500, 107, 134, 157, 102, 112, 0, 0, 0, 0, 0
1.534913, 41641, 59604, 31123, 10516, 0, 433, 107, 137, 157, 99, 112, 0, 0, 0, 0, 0
1.535339, 41690, 59588, 31129, 10305, 0, 177, 104, 137, 157, 99, 112, 0, 0, 0, 0, 0
1.536236, 41827, 59556, 31145, 8882, 0, 355, 107, 134, 157, 99, 112, 0, 0, 0, 0, 0
1.536704, 41866, 59559, 31148, 8115, 0, 300, 104, 134, 157, 99, 112, 0, 0, 0, 0, 0
1.537094, 41901, 59572, 31151, 7370, 0, 478, 104, 137, 157, 99, 114, 0, 0, 0, 0, 0
1.537522, 41960, 59618, 31151, 6025, 0, 822, 107, 134, 157, 99, 112, 0, 0, 0, 0, 0
1.538466, 42008, 59690, 31149, 5035, 0, 733, 104, 134, 157, 99, 112, 0, 0, 0, 0, 0
1.538950, 42049, 59780, 31148, 4368, 0, 389, 104, 137, 157, 102, 112, 0, 0, 0, 0, 0
1.539343, 42067, 59830, 31149, 4091, 0, 188, 102, 129, 149, 97, 107, 0, 0, 0, 0, 0
1.539867, 42084, 59881, 31150, 3813, 0, 22, 99, 129, 149, 94, 107, 0, 0, 0, 0, 0
1.540266, 42114, 59983, 31154, 3279, 0, 0, 102, 129, 151, 94, 107, 0, 0, 0, 0, 0
1.540682, 42128, 60031, 31155, 3034, 0, 200, 102, 129, 151, 94, 107, 0, 0, 0, 0, 0
1.542161, 42176, 60189, 31143, 2356, 0, 1900, 102, 132, 151, 97, 107, 0, 0, 0, 0, 0
1.542597, 42187, 60218, 31134, 2212, 0, 2534, 102, 132, 151, 94, 107, 0, 0, 0, 0, 0
1.543085, 42197, 60244, 31122, 2123, 0, 3179, 99, 129, 151, 97, 107, 0, 0, 0, 0, 0
1.543581, 42218, 60287, 31088, 1956, 0, 4513, 102, 132, 151, 97, 107, 0, 0, 0, 0, 0
1.543987, 42228, 60305, 31066, 1900, 0, 5024, 99, 132, 149, 97, 109, 0, 0, 0, 0, 0
1.544587, 42237, 60322, 31041, 1789, 0, 5480, 102, 129, 149, 94, 107, 0, 0, 0, 0, 0
1.545051, 42246, 60339, 31015, 1656, 0, 5758, 102, 129, 149, 97, 109, 0, 0, 0, 0, 0
1.545521, 42260, 60374, 30961, 1189, 0, 5814, 102, 129, 151, 94, 107, 0, 0, 0, 0, 0
1.545932, 42265, 60393, 30934, 911, 0, 5647, 102, 132, 151, 97, 107, 0, 0, 0, 0, 0
1.546362, 42268, 60411, 30907, 611, 0, 5369, 99, 129, 151, 97, 109, 0, 0, 0, 0, 0
1.546789, 42271, 60449, 30859, 155, 0, 4813, 102, 132, 151, 94, 107, 0, 0, 0, 0, 0
1.547220, 42271, 60467, 30836, 22, 0, 4602, 102, 129, 151, 94, 109, 0, 0, 0, 0, 0
1.547648, 42271, 60483, 30815, 0, 0, 4468, 102, 129, 151, 97, 109, 0, 0, 0, 0, 0
1.548074, 42271, 60513, 30775, 0, 0, 4313, 99, 129, 151, 97, 107, 0, 0, 0, 0, 0
1.548649, 42271, 60526, 30755, 0, 0, 4313, 102, 132, 151, 94, 107, 0, 0, 0, 0, 0
1.549046, 42271, 60538, 30736, 0, 0, 4346, 99, 129, 151, 94, 107, 0, 0, 0, 0, 0
1.549529, 42271, 60549, 30717, 0, 0, 4468, 102, 132, 151, 94, 109, 0, 0, 0, 0, 0
1.549996, 42268, 60573, 30678, 0, 0, 4702, 102, 132, 151, 97, 107, 0, 0, 0, 0, 0
1.550466, 42266, 60587, 30657, 0, 0, 4858, 99, 129, 151, 97, 107, 0, 0, 0, 0, 0
1.550950, 42263, 60602, 30636, 0, 0, 4980, 99, 132, 151, 94, 109, 0, 0, 0, 0, 0
1.551385, 42256, 60641, 30591, 0, 0, 5280, 102, 129, 151, 97, 109, 0, 0, 0, 0, 0
1.551904, 42252, 60664, 30567, 0, 0, 5347, 102, 132, 151, 94, 107, 0, 0, 0, 0, 0
1.552298, 42248, 60690, 30544, 0, 0, 5280, 102, 129, 151, 97, 107, 0, 0, 0, 0, 0
1.552777, 42244, 60717, 30522, 0, 0, 5180, 102, 129, 151, 97, 107, 0, 0, 0, 0, 0
1.553183, 42237, 60771, 30478, 0, 0, 4969, 102, 132, 151, 97, 109, 0, 0, 0, 0, 0
1.553613, 42234, 60798, 30457, 0, 0, 4880, 102, 132, 151, 94, 107, 0, 0, 0, 0, 0
1.554041, 42231, 60825, 30438, 0, 0, 4769, 102, 129, 149, 97, 107, 0, 0, 0, 0, 0
1.554472, 42230, 60850, 30419, 0, 0, 4602, 99, 132, 151, 97, 109, 0, 0, 0, 0, 0
1.554899, 42231, 60894, 30384, 33, 0, 4468, 102, 132, 151, 97, 107, 0, 0, 0, 0, 0
1.555325, 42233, 60912, 30368, 355, 0, 4357, 102, 132, 151, 97, 107, 0, 0, 0, 0, 0
1.555753, 42237, 60928, 30352, 633, 0, 4224, 102, 129, 151, 97, 107, 0, 0, 0, 0, 0
1.556181, 42248, 60965, 30321, 900, 0, 4279, 102, 129, 151, 97, 107, 0, 0, 0, 0, 0
1.556618, 42253, 60990, 30303, 789, 0, 4680, 102, 132, 151, 97, 107, 0, 0, 0, 0, 0
1.557174, 42257, 61017, 30286, 722, 0, 4635, 102, 132, 151, 97, 109, 0, 0, 0, 0, 0
1.557657, 42262, 61049, 30269, 667, 0, 4580, 102, 129, 154, 97, 107, 0, 0, 0, 0, 0
1.558085, 42271, 61118, 30235, 633, 0, 4546, 104, 132, 154, 97, 107, 0, 0, 0, 0, 0
1.559095, 42281, 61191, 30201, 811, 0, 4746, 104, 132, 154, 97, 109, 0, 0, 0, 0, 0
1.559522, 42295, 61266, 30165, 1200, 0, 5091, 104, 129, 154, 97, 107, 0, 0, 0, 0, 0
1.560063, 42303, 61302, 30145, 1467, 0, 5236, 104, 132, 157, 99, 107, 0, 0, 0, 0, 0
1.560700, 42313, 61336, 30125, 1734, 0, 5358, 104, 129, 157, 99, 107, 0, 0, 0, 0, 0
1.561206, 42324, 61367, 30105, 2078, 0, 5425, 104, 129, 157, 102, 107, 0, 0, 0, 0, 0
1.561593, 42354, 61413, 30064, 2979, 0, 5736, 107, 132, 157, 102, 107, 0, 0, 0, 0, 0
1.562112, 42371, 61427, 30042, 3412, 0, 5769, 104, 132, 157, 102, 107, 0, 0, 0, 0, 0
1.562583, 42391, 61439, 30021, 3835, 0, 5736, 107, 132, 160, 102, 107, 0, 0, 0, 0, 0
1.562995, 42412, 61447, 30001, 4302, 0, 5769, 107, 132, 160, 104, 107, 0, 0, 0, 0, 0
1.563672, 42460, 61467, 29955, 4880, 0, 6158, 107, 132, 160, 104, 107, 0, 0, 0, 0, 0
1.564311, 42485, 61476, 29932, 5113, 0, 6136, 107, 132, 160, 104, 107, 0, 0, 0, 0, 0
