time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
0.021610, 7284, 50124, 27435, 0, 0, 3935, 79, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.022894, 7280, 50137, 27407, 0, 0, 3868, 79, 105, 157, 97, 112, 0, 0, 0, 0, 0
0.023369, 7275, 50151, 27380, 0, 0, 3824, 79, 105, 157, 99, 114, 0, 0, 0, 0, 0
0.026660, 7263, 50185, 27325, 0, 0, 3690, 79, 105, 154, 97, 112, 0, 0, 0, 0, 0
0.032786, 7256, 50203, 27296, 0, 0, 3713, 79, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.038627, 7248, 50221, 27266, 0, 0, 3779, 79, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.045521, 7229, 50258, 27198, 0, 0, 4135, 81, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.051767, 7220, 50277, 27162, 0, 0, 4446, 81, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.058698, 7210, 50296, 27123, 0, 0, 4769, 79, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.064665, 7201, 50315, 27082, 0, 0, 5102, 79, 105, 157, 97, 114, 0, 0, 0, 0, 0
0.071493, 7182, 50351, 26995, 0, 177, 5491, 81, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.078055, 7174, 50367, 26950, 0, 344, 5614, 79, 105, 157, 97, 112, 0, 0, 0, 0, 0
0.083760, 7166, 50382, 26904, 0, 444, 5647, 79, 105, 157, 99, 112, 0, 0, 0, 0, 0
0.091687, 7150, 50408, 26814, 0, 678, 5280, 79, 105, 157, 97, 112, 0, 0, 0, 0, 0
0.103530, 7134, 50431, 26729, 0, 822, 4902, 79, 102, 157, 97, 109, 0, 0, 0, 0, 0
0.109509, 7125, 50443, 26687, 0, 844, 4702, 76, 102, 154, 94, 109, 0, 0, 0, 0, 0
0.116784, 7103, 50473, 26606, 0, 800, 4179, 76, 102, 154, 97, 109, 0, 0, 0, 0, 0
0.122785, 7089, 50490, 26565, 0, 889, 3779, 76, 102, 154, 97, 109, 0, 0, 0, 0, 0
0.129705, 7074, 50507, 26527, 0, 911, 3579, 76, 100, 154, 97, 109, 0, 0, 0, 0, 0
0.136783, 7041, 50548, 26445, 0, 933, 3868, 76, 102, 154, 94, 109, 0, 0, 0, 0, 0
0.142756, 7024, 50571, 26403, 0, 811, 4279, 76, 102, 154, 94, 109, 0, 0, 0, 0, 0
0.148721, 7007, 50595, 26359, 0, 844, 4613, 76, 100, 151, 97, 109, 0, 0, 0, 0, 0
0.155744, 6973, 50642, 26265, 0, 1056, 5313, 76, 100, 154, 94, 109, 0, 0, 0, 0, 0
0.161792, 6958, 50664, 26216, 0, 1145, 5736, 76, 100, 154, 97, 109, 0, 0, 0, 0, 0
0.168884, 6944, 50683, 26165, 0, 1345, 6047, 76, 98, 154, 97, 109, 0, 0, 0, 0, 0
0.174690, 6932, 50703, 26113, 0, 1400, 6547, 76, 98, 154, 94, 109, 0, 0, 0, 0, 0
0.181535, 6910, 50738, 26003, 0, 1745, 7303, 79, 98, 154, 97, 112, 0, 0, 0, 0, 0
0.187795, 6901, 50753, 25946, 0, 1689, 7859, 76, 95, 154, 97, 109, 0, 0, 0, 0, 0
0.193910, 6893, 50770, 25887, 0, 1756, 8170, 76, 93, 154, 97, 109, 0, 0, 0, 0, 0
0.201753, 6878, 50804, 25771, 0, 1489, 8204, 76, 95, 154, 94, 109, 0, 0, 0, 0, 0
0.207629, 6870, 50821, 25714, 0, 1434, 7948, 76, 93, 154, 94, 109, 0, 0, 0, 0, 0
0.213496, 6863, 50838, 25660, 0, 1356, 7748, 79, 93, 154, 97, 109, 0, 0, 0, 0, 0
0.220751, 6851, 50872, 25557, 0, 1022, 7692, 76, 93, 154, 97, 109, 0, 0, 0, 0, 0
0.226789, 6845, 50891, 25507, 0, 822, 7792, 76, 93, 154, 97, 109, 0, 0, 0, 0, 0
0.233467, 6839, 50912, 25456, 0, 611, 8137, 76, 93, 154, 94, 109, 0, 0, 0, 0, 0
0.239659, 6835, 50932, 25404, 0, 444, 8626, 76, 90, 154, 97, 109, 0, 0, 0, 0, 0
0.246703, 6831, 50974, 25294, 0, 188, 9760, 76, 90, 154, 97, 109, 0, 0, 0, 0, 0
0.252705, 6832, 50993, 25236, 0, 122, 10627, 76, 90, 154, 97, 112, 0, 0, 0, 0, 0
0.258759, 6836, 51010, 25172, 0, 177, 11895, 76, 90, 154, 97, 112, 0, 0, 0, 0, 0
0.266692, 6851, 51050, 25033, 0, 0, 14251, 76, 90, 154, 97, 112, 0, 0, 0, 0, 0
0.272691, 6861, 51074, 24957, 0, 0, 15563, 76, 88, 154, 97, 112, 0, 0, 0, 0, 0
0.278690, 6874, 51098, 24878, 0, 0, 16564, 76, 90, 154, 97, 109, 0, 0, 0, 0, 0
0.285729, 6908, 51146, 24714, 667, 0, 18076, 76, 88, 154, 97, 112, 0, 0, 0, 0, 0
0.291759, 6931, 51167, 24633, 1689, 0, 18565, 76, 88, 154, 99, 112, 0, 0, 0, 0, 0
0.297501, 6958, 51187, 24555, 2834, 0, 19020, 76, 90, 154, 97, 112, 0, 0, 0, 0, 0
0.304375, 6990, 51205, 24484, 4179, 0, 19009, 76, 88, 154, 99, 112, 0, 0, 0, 0, 0
0.311889, 7068, 51240, 24366, 7036, 0, 17764, 79, 88, 154, 99, 112, 0, 0, 0, 0, 0
0.317790, 7114, 51256, 24328, 8671, 0, 16597, 76, 90, 154, 99, 112, 0, 0, 0, 0, 0
0.323593, 7166, 51267, 24305, 10572, 0, 15407, 76, 90, 154, 97, 112, 0, 0, 0, 0, 0
0.330924, 7291, 51277, 24306, 14507, 0, 12450, 76, 90, 154, 99, 109, 0, 0, 0, 0, 0
0.343726, 7439, 51277, 24371, 17631, 0, 8849, 76, 90, 154, 99, 109, 0, 0, 0, 0, 0
0.349759, 7517, 51277, 24427, 18609, 0, 6425, 76, 90, 154, 99, 112, 0, 0, 0, 0, 0
0.356906, 7668, 51289, 24587, 19165, 0, 678, 79, 90, 154, 99, 112, 0, 0, 0, 0, 0
0.362883, 7739, 51305, 24687, 19043, 0, 0, 79, 90, 154, 99, 112, 0, 0, 0, 0, 0
0.368841, 7805, 51329, 24799, 18376, 0, 0, 76, 90, 154, 99, 112, 0, 0, 0, 0, 0
0.376912, 7912, 51414, 25055, 16041, 0, 0, 79, 90, 154, 99, 112, 0, 0, 0, 0, 0
0.382840, 7954, 51477, 25197, 14629, 0, 0, 79, 90, 157, 102, 112, 0, 0, 0, 0, 0
0.388547, 7990, 51549, 25340, 13329, 0, 0, 79, 90, 154, 102, 112, 0, 0, 0, 0, 0
0.395779, 8043, 51726, 25625, 10572, 0, 0, 79, 90, 157, 102, 112, 0, 0, 0, 0, 0
0.402066, 8069, 51809, 25755, 10171, 0, 0, 79, 90, 154, 102, 112, 0, 0, 0, 0, 0
0.407784, 8092, 51893, 25869, 9649, 0, 0, 79, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.414673, 8118, 51966, 25969, 8815, 0, 0, 79, 90, 154, 102, 112, 0, 0, 0, 0, 0
0.421504, 8159, 52135, 26131, 6725, 0, 0, 79, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.427604, 8176, 52221, 26186, 5980, 0, 0, 79, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.433770, 8192, 52306, 26225, 5903, 0, 0, 79, 90, 157, 104, 109, 0, 0, 0, 0, 0
0.440748, 8218, 52486, 26280, 4068, 0, 3913, 79, 90, 157, 104, 112, 0, 0, 0, 0, 0
0.447589, 8245, 52542, 26288, 4758, 0, 7648, 81, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.453766, 8246, 52620, 26271, 2023, 0, 6158, 81, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.460730, 8240, 52789, 26266, 411, 0, 4013, 81, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.466782, 8234, 52858, 26241, 0, 0, 6725, 81, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.472791, 8222, 52928, 26201, 0, 0, 7859, 81, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.478852, 8211, 52993, 26169, 0, 0, 7437, 81, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.486526, 8172, 53130, 26100, 0, 0, 5647, 81, 88, 154, 104, 112, 0, 0, 0, 0, 0
0.492719, 8151, 53196, 26072, 0, 0, 4224, 81, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.498735, 8125, 53264, 26049, 0, 0, 1667, 81, 90, 154, 106, 109, 0, 0, 0, 0, 0
0.511761, 8082, 53420, 26021, 0, 0, 4958, 81, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.518641, 8063, 53488, 25998, 0, 0, 5369, 81, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.524680, 8040, 53566, 25977, 0, 0, 4468, 81, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.531468, 7987, 53731, 25921, 0, 0, 4791, 81, 90, 154, 106, 109, 0, 0, 0, 0, 0
0.537775, 7957, 53822, 25876, 0, 0, 7203, 81, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.543813, 7930, 53911, 25835, 0, 0, 7648, 81, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.551638, 7890, 54065, 25785, 0, 0, 3735, 81, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.557712, 7899, 54081, 25829, 0, 0, 0, 81, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.563699, 7879, 54164, 25812, 0, 0, 4646, 84, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.570756, 7859, 54304, 25725, 0, 0, 12784, 84, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.576772, 7850, 54372, 25663, 0, 0, 14896, 84, 90, 151, 106, 112, 0, 0, 0, 0, 0
0.582894, 7840, 54441, 25593, 0, 0, 16219, 84, 90, 151, 106, 112, 0, 0, 0, 0, 0
0.588754, 7827, 54518, 25517, 0, 0, 17275, 84, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.596622, 7800, 54674, 25378, 0, 0, 15407, 84, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.602719, 7788, 54756, 25326, 0, 0, 13473, 84, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.608741, 7776, 54848, 25284, 0, 0, 11883, 84, 90, 151, 106, 112, 0, 0, 0, 0, 0
0.615780, 7776, 54924, 25365, 878, 1511, 0, 84, 88, 151, 106, 112, 0, 0, 0, 0, 0
0.621792, 7771, 54972, 25337, 0, 0, 5647, 84, 90, 151, 106, 112, 0, 0, 0, 0, 0
0.627786, 7770, 55004, 25303, 0, 0, 8815, 84, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.634625, 7767, 55043, 25274, 0, 0, 9193, 84, 88, 151, 106, 112, 0, 0, 0, 0, 0
0.641758, 7771, 55106, 25188, 0, 0, 12150, 84, 90, 154, 106, 112, 0, 0, 0, 0, 0
0.647777, 7774, 55141, 25144, 411, 0, 12317, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.653676, 7779, 55170, 25097, 1044, 0, 12806, 84, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.660765, 7790, 55222, 24992, 1189, 0, 14162, 84, 90, 154, 104, 112, 0, 0, 0, 0, 0
0.667711, 7795, 55248, 24938, 1500, 0, 13862, 84, 90, 151, 104, 112, 0, 0, 0, 0, 0
0.673691, 7803, 55267, 24886, 1734, 0, 13673, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.680770, 7817, 55305, 24784, 2001, 0, 13151, 84, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.686566, 7825, 55317, 24736, 2334, 0, 12539, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.692788, 7835, 55323, 24691, 2434, 0, 11928, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.706650, 7874, 55308, 24574, 3612, 0, 10027, 84, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.712441, 7892, 55291, 24541, 4135, 0, 9616, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.718629, 7913, 55268, 24508, 4713, 0, 9438, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.725778, 7962, 55207, 24447, 5602, 0, 9271, 86, 88, 151, 102, 112, 0, 0, 0, 0, 0
0.731719, 7988, 55173, 24416, 5936, 0, 9393, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.738425, 8015, 55139, 24384, 6103, 0, 9638, 86, 90, 151, 102, 112, 0, 0, 0, 0, 0
0.744694, 8041, 55101, 24349, 6069, 0, 10049, 86, 88, 151, 102, 112, 0, 0, 0, 0, 0
0.751716, 8091, 55018, 24267, 5880, 0, 11228, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.757737, 8113, 54974, 24219, 5814, 55, 11850, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.763786, 8134, 54929, 24168, 5658, 300, 12273, 86, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.770792, 8170, 54845, 24062, 5180, 622, 12328, 89, 88, 151, 104, 112, 0, 0, 0, 0, 0
0.777639, 8186, 54804, 24008, 5069, 678, 12217, 89, 88, 151, 102, 112, 0, 0, 0, 0, 0
0.783720, 8201, 54763, 23955, 4947, 800, 11883, 89, 88, 151, 102, 114, 0, 0, 0, 0, 0
0.790767, 8230, 54678, 23852, 4969, 989, 11039, 89, 88, 151, 102, 114, 0, 0, 0, 0, 0
0.796537, 8246, 54635, 23806, 5113, 978, 10216, 89, 88, 151, 102, 114, 0, 0, 0, 0, 0
0.802771, 8263, 54593, 23764, 5213, 878, 9371, 91, 88, 154, 102, 114, 0, 0, 0, 0, 0
0.809701, 8281, 54550, 23728, 5425, 489, 8504, 91, 88, 151, 104, 114, 0, 0, 0, 0, 0
0.816687, 8329, 54465, 23674, 6247, 0, 7059, 91, 88, 151, 102, 114, 0, 0, 0, 0, 0
0.822830, 8355, 54427, 23654, 6481, 0, 6581, 94, 88, 151, 102, 114, 0, 0, 0, 0, 0
0.828744, 8384, 54396, 23640, 6547, 0, 5936, 94, 88, 154, 102, 116, 0, 0, 0, 0, 0
0.835766, 8440, 54363, 23628, 6036, 0, 4569, 96, 88, 154, 102, 116, 0, 0, 0, 0, 0
0.842640, 8467, 54364, 23630, 5558, 0, 3512, 99, 90, 151, 102, 116, 0, 0, 0, 0, 0
0.855700, 8541, 54430, 23668, 4035, 0, 789, 107, 90, 154, 104, 121, 0, 0, 0, 0, 0
0.861740, 8564, 54471, 23693, 3713, 0, 0, 112, 90, 154, 104, 121, 0, 0, 0, 0, 0
0.867774, 8588, 54517, 23725, 3501, 0, 0, 117, 93, 154, 106, 123, 0, 0, 0, 0, 0
0.873781, 8612, 54568, 23763, 3423, 0, 0, 119, 93, 154, 109, 123, 0, 0, 0, 0, 0
0.881836, 8670, 54673, 23861, 3979, 0, 0, 127, 95, 157, 111, 126, 0, 0, 0, 0, 0
0.887535, 8703, 54726, 23919, 4335, 0, 0, 130, 98, 160, 111, 126, 0, 0, 0, 0, 0
0.893828, 8740, 54777, 23982, 4902, 0, 0, 132, 100, 160, 114, 128, 0, 0, 0, 0, 0
0.900866, 8822, 54870, 24122, 5480, 0, 0, 135, 102, 162, 119, 131, 0, 0, 0, 0, 0
0.906841, 8865, 54917, 24198, 5547, 0, 0, 137, 102, 162, 121, 131, 0, 0, 0, 0, 0
0.913725, 8910, 54965, 24280, 5614, 0, 0, 140, 107, 165, 123, 133, 0, 0, 0, 0, 0
0.919809, 8959, 55015, 24370, 5880, 0, 0, 142, 110, 168, 128, 135, 0, 0, 0, 0, 0
0.926819, 9065, 55118, 24563, 6214, 0, 0, 147, 112, 173, 131, 135, 0, 0, 0, 0, 0
0.932848, 9122, 55168, 24663, 6581, 0, 0, 147, 115, 179, 133, 138, 0, 0, 0, 0, 0
0.938904, 9183, 55217, 24765, 7337, 0, 0, 150, 117, 181, 136, 138, 0, 0, 0, 0, 0
0.946739, 9312, 55318, 24970, 7981, 0, 0, 153, 122, 184, 138, 140, 0, 0, 0, 0, 0
0.952683, 9380, 55378, 25077, 8182, 0, 0, 153, 122, 189, 140, 138, 0, 0, 0, 0, 0
0.958728, 9449, 55447, 25185, 8282, 0, 0, 155, 125, 192, 143, 140, 0, 0, 0, 0, 0
0.965762, 9588, 55608, 25413, 7881, 0, 0, 155, 127, 195, 143, 140, 0, 0, 0, 0, 0
0.971760, 9658, 55704, 25539, 7637, 0, 0, 155, 129, 198, 145, 140, 0, 0, 0, 0, 0
0.977840, 9731, 55815, 25677, 7326, 0, 0, 155, 129, 200, 145, 142, 0, 0, 0, 0, 0
0.984644, 9805, 55937, 25828, 7248, 0, 0, 155, 132, 203, 148, 142, 0, 0, 0, 0, 0
0.991710, 9966, 56195, 26169, 8004, 0, 0, 155, 132, 206, 150, 142, 0, 0, 0, 0, 0
1.003732, 10140, 56465, 26556, 8815, 0, 0, 153, 132, 206, 153, 142, 0, 0, 0, 0, 0
1.010746, 10321, 56758, 26977, 9082, 0, 0, 150, 132, 208, 155, 145, 0, 0, 0, 0, 0
1.017666, 10411, 56915, 27194, 8993, 0, 0, 150, 129, 208, 157, 142, 0, 0, 0, 0, 0
1.023662, 10499, 57084, 27412, 8782, 0, 0, 150, 132, 208, 160, 145, 0, 0, 0, 0, 0
1.030746, 10667, 57451, 27828, 7915, 0, 0, 147, 129, 208, 160, 145, 0, 0, 0, 0, 0
1.036747, 10743, 57646, 28016, 7270, 0, 0, 147, 129, 208, 160, 145, 0, 0, 0, 0, 0
1.042855, 10813, 57847, 28186, 6558, 0, 0, 147, 129, 208, 160, 142, 0, 0, 0, 0, 0
1.048795, 10877, 58055, 28337, 5636, 0, 0, 145, 129, 206, 160, 142, 0, 0, 0, 0, 0
1.056664, 10981, 58481, 28575, 3690, 0, 0, 145, 129, 208, 160, 142, 0, 0, 0, 0, 0
1.062685, 11024, 58691, 28666, 2923, 0, 0, 142, 129, 208, 160, 142, 0, 0, 0, 0, 0
1.068750, 11061, 58894, 28741, 2212, 0, 0, 142, 129, 206, 160, 142, 0, 0, 0, 0, 0
1.075906, 11118, 59263, 28848, 855, 0, 0, 142, 127, 206, 160, 140, 0, 0, 0, 0, 0
1.082710, 11138, 59426, 28885, 188, 0, 0, 140, 127, 206, 157, 140, 0, 0, 0, 0, 0
1.088724, 11153, 59572, 28914, 0, 0, 0, 140, 127, 206, 162, 140, 0, 0, 0, 0, 0
1.095710, 11170, 59814, 28955, 0, 0, 0, 140, 125, 206, 165, 138, 0, 0, 0, 0, 0
1.101853, 11172, 59919, 28969, 0, 0, 0, 140, 125, 203, 162, 138, 0, 0, 0, 0, 0
1.107756, 11165, 60033, 28975, 0, 0, 500, 140, 122, 200, 157, 133, 0, 0, 0, 0, 0
1.113784, 11161, 60132, 28989, 0, 0, 0, 137, 122, 200, 157, 131, 0, 0, 0, 0, 0
1.121691, 11153, 60288, 28998, 0, 0, 911, 140, 122, 200, 157, 131, 0, 0, 0, 0, 0
1.127781, 11142, 60367, 29001, 0, 0, 689, 137, 120, 198, 157, 128, 0, 0, 0, 0, 0
1.133734, 11127, 60451, 29006, 0, 0, 277, 137, 120, 198, 155, 126, 0, 0, 0, 0, 0
1.140774, 11087, 60647, 29011, 0, 0, 622, 137, 117, 198, 155, 123, 0, 0, 0, 0, 0
1.146941, 11067, 60753, 29014, 0, 0, 555, 137, 117, 195, 155, 123, 0, 0, 0, 0, 0
1.152771, 11050, 60865, 29020, 0, 0, 689, 137, 115, 195, 155, 121, 0, 0, 0, 0, 0
1.158526, 11035, 60979, 29025, 0, 0, 900, 137, 115, 195, 155, 121, 0, 0, 0, 0, 0
1.166686, 11020, 61191, 29044, 0, 0, 0, 137, 115, 195, 155, 119, 0, 0, 0, 0, 0
1.172677, 11020, 61283, 29058, 0, 0, 0, 137, 112, 198, 155, 119, 0, 0, 0, 0, 0
1.178663, 11026, 61359, 29074, 0, 0, 0, 137, 112, 195, 153, 119, 0, 0, 0, 0, 0
1.185679, 11052, 61464, 29118, 1634, 0, 0, 137, 110, 195, 153, 119, 0, 0, 0, 0, 0
1.191703, 11072, 61494, 29144, 2512, 0, 0, 137, 110, 195, 153, 119, 0, 0, 0, 0, 0
1.197681, 11093, 61511, 29174, 2990, 0, 0, 137, 107, 192, 153, 116, 0, 0, 0, 0, 0
1.203557, 11116, 61519, 29206, 3246, 0, 0, 137, 107, 192, 150, 116, 0, 0, 0, 0, 0
1.210735, 11161, 61527, 29269, 3279, 0, 0, 137, 107, 192, 150, 116, 0, 0, 0, 0, 0
1.216684, 11182, 61536, 29295, 2868, 0, 0, 137, 105, 189, 148, 116, 0, 0, 0, 0, 0
1.223570, 11201, 61552, 29316, 2534, 0, 0, 137, 105, 189, 148, 114, 0, 0, 0, 0, 0
1.229524, 11219, 61579, 29330, 2112, 0, 0, 137, 105, 189, 145, 112, 0, 0, 0, 0, 0
1.236696, 11249, 61670, 29337, 1278, 0, 2367, 137, 102, 187, 145, 112, 0, 0, 0, 0, 0
1.242684, 11262, 61734, 29331, 933, 0, 3501, 140, 102, 187, 143, 109, 0, 0, 0, 0, 0
1.261770, 11316, 61998, 29308, 1678, 0, 1345, 140, 102, 181, 138, 102, 0, 0, 0, 0, 0
