time, note, velocity
2.434630, 60, 79
2.812325, 62, 86
2.847823, 60, 0
3.190738, 64, 97
3.215731, 62, 0
3.570619, 65, 85
3.615719, 64, 0
3.954954, 67, 69
4.261589, 65, 0
4.347044, 69, 80
4.370792, 67, 0
4.724770, 71, 93
4.752607, 69, 0
5.115396, 72, 95
5.143632, 71, 0
5.507632, 71, 97
5.529520, 72, 0
5.886814, 69, 91
5.904602, 71, 0
6.254932, 67, 97
6.270923, 69, 0
6.642237, 65, 93
6.696629, 67, 0
7.013171, 64, 97
7.049439, 65, 0
7.362455, 62, 95
7.385547, 64, 0
7.741498, 60, 100
7.762511, 62, 0
8.124576, 62, 86
8.169436, 60, 0
8.490605, 64, 87
8.511730, 62, 0
8.850584, 65, 85
8.875423, 64, 0
9.198600, 65, 0
9.217930, 67, 82
9.558507, 69, 83
9.668521, 67, 0
9.918408, 71, 97
9.951526, 69, 0
10.283506, 72, 103
10.304435, 71, 0
10.652684, 71, 105
10.674358, 72, 0
11.013504, 69, 91
11.045457, 71, 0
11.397434, 67, 98
11.430268, 69, 0
11.751837, 65, 93
11.815276, 67, 0
12.113314, 64, 87
12.148425, 65, 0
12.474608, 62, 93
12.487305, 64, 0
12.811426, 60, 93
12.847427, 62, 0
13.173535, 62, 95
13.182315, 60, 0
13.535405, 64, 89
13.634356, 62, 0
13.901232, 65, 91
13.927279, 64, 0
14.256349, 67, 91
14.260234, 65, 0
14.603637, 69, 80
14.675391, 67, 0
14.977508, 71, 95
14.990400, 69, 0
15.341827, 72, 100
15.360269, 71, 0
15.714219, 71, 95
15.755408, 72, 0
16.074163, 69, 83
16.107391, 71, 0
16.447343, 67, 93
16.464265, 69, 0
16.789325, 65, 87
16.848249, 67, 0
17.150470, 64, 89
17.181381, 65, 0
17.506096, 62, 93
17.527120, 64, 0
17.858714, 60, 89
17.905311, 62, 0
18.231134, 62, 98
18.243236, 60, 0
18.590475, 64, 89
18.633355, 62, 0
18.953740, 65, 85
18.976085, 64, 0
19.316141, 65, 0
19.321812, 67, 80
19.666194, 69, 85
19.710279, 67, 0
20.023143, 71, 87
20.072008, 69, 0
20.376939, 72, 97
20.400011, 71, 0
20.762196, 71, 100
