time, note, velocity
4.924352, 60, 69
5.408848, 62, 86
5.451433, 60, 0
5.868345, 64, 98
5.902236, 62, 0
6.379348, 64, 0
6.380383, 65, 89
6.875833, 67, 91
6.927395, 65, 0
7.354198, 69, 95
7.374186, 67, 0
7.847286, 71, 89
7.876222, 69, 0
8.333772, 72, 89
8.406269, 71, 0
8.852302, 71, 97
8.873972, 72, 0
9.377513, 69, 91
9.420201, 71, 0
9.875187, 67, 85
9.898272, 69, 0
10.376146, 65, 87
10.402931, 67, 0
10.873701, 64, 84
10.926256, 65, 0
11.367734, 62, 83
11.387118, 64, 0
11.889231, 60, 81
11.916093, 62, 0
12.391135, 62, 81
12.433965, 60, 0
12.862478, 64, 83
12.894208, 62, 0
13.325983, 64, 0
13.327986, 65, 78
13.830555, 67, 82
13.881934, 65, 0
14.323986, 69, 77
14.374950, 67, 0
14.801935, 71, 82
14.834053, 69, 0
15.284045, 72, 85
15.327906, 71, 0
15.763200, 71, 80
15.793115, 72, 0
16.263850, 69, 78
16.480105, 71, 0
16.759234, 67, 77
16.775756, 69, 0
17.238597, 65, 78
17.262001, 67, 0
17.743216, 64, 70
17.784935, 65, 0
18.197787, 62, 73
18.207762, 64, 0
18.684236, 60, 81
18.701956, 62, 0
19.203822, 62, 73
19.263870, 60, 0
19.660951, 64, 79
19.679849, 62, 0
20.155619, 64, 0
20.166752, 65, 72
20.666770, 67, 69
20.704689, 65, 0
21.139662, 69, 67
21.165603, 67, 0
21.608943, 71, 77
21.630841, 69, 0
22.086041, 72, 80
22.157713, 71, 0
22.553647, 71, 85
22.581707, 72, 0
23.027781, 69, 82
23.052630, 71, 0
23.524803, 67, 89
23.542658, 69, 0
23.981352, 65, 75
24.031629, 67, 0
24.470103, 64, 66
24.531591, 65, 0
24.948515, 62, 79
24.963660, 64, 0
25.434693, 60, 81
25.462097, 62, 0
25.933406, 62, 76
25.964582, 60, 0
26.410473, 64, 78
26.433514, 62, 0
26.896669, 64, 0
26.905717, 65, 67
27.401610, 67, 68
27.440380, 65, 0
27.864245, 69, 69
27.908575, 67, 0
28.310683, 71, 77
28.376577, 69, 0
28.797799, 72, 85
28.858515, 71, 0
29.281625, 71, 91
29.316587, 72, 0
29.794520, 69, 83
29.843705, 71, 0
30.289965, 67, 89
30.307474, 69, 0
30.772853, 65, 85
30.861466, 67, 0
31.250942, 64, 72
31.305553, 65, 0
31.719710, 62, 81
31.739664, 64, 0
32.217646, 60, 79
32.239448, 62, 0
32.693471, 62, 79
32.731273, 60, 0
33.153517, 64, 83
33.170431, 62, 0
33.618585, 65, 75
33.619360, 64, 0
34.095894, 67, 67
34.119628, 65, 0
34.549554, 69, 77
34.593464, 67, 0
35.013553, 71, 82
35.037364, 69, 0
35.494380, 72, 83
35.507336, 71, 0
35.976363, 71, 83
35.998516, 72, 0
36.468607, 69, 75
36.499308, 71, 0
36.958299, 67, 87
36.979289, 69, 0
37.411316, 65, 72
37.458319, 67, 0
37.894325, 64, 69
37.937158, 65, 0
38.344484, 62, 83
38.350166, 64, 0
38.830451, 60, 81
38.860198, 62, 0
39.301721, 62, 81
39.353255, 60, 0
39.780227, 64, 79
39.794981, 62, 0
40.235347, 64, 0
40.242081, 65, 72
40.710174, 67, 80
40.755088, 65, 0
41.184147, 69, 77
41.207076, 67, 0
41.610292, 71, 82
41.639034, 69, 0
42.086036, 72, 89
42.118291, 71, 0
42.545600, 71, 80
42.581946, 72, 0
43.019647, 69, 78
43.095146, 71, 0
43.491035, 67, 91
43.516094, 69, 0
43.949404, 65, 83
43.977035, 67, 0
44.409125, 64, 75
44.467088, 65, 0
44.878736, 62, 79
44.897999, 64, 0
45.342354, 60, 79
45.363999, 62, 0
45.803947, 62, 75
45.834950, 60, 0
46.263994, 64, 78
46.309854, 62, 0
46.741817, 64, 0
46.749168, 65, 69
47.210352, 67, 74
47.259954, 65, 0
47.672299, 69, 87
47.721941, 67, 0
48.147181, 71, 82
48.189894, 69, 0
48.611123, 72, 78
48.648917, 71, 0
49.065379, 71, 78
49.121767, 72, 0
49.518857, 69, 67
49.722896, 71, 0
49.984900, 67, 93
50.034945, 69, 0
50.483896, 65, 85
50.525817, 67, 0
50.942772, 64, 68
51.091710, 65, 0
51.377164, 62, 83
51.400906, 64, 0
51.856297, 60, 83
51.896845, 62, 0
52.332993, 62, 79
52.380169, 60, 0
52.813595, 64, 79
52.847879, 62, 0
53.222112, 64, 0
53.234257, 65, 75
53.678226, 67, 80
53.725931, 65, 0
54.130402, 69, 93
54.162606, 67, 0
54.591764, 71, 91
54.645709, 69, 0
55.028287, 72, 83
55.084717, 71, 0
55.484623, 71, 80
55.518711, 72, 0
55.939590, 69, 87
56.015813, 71, 0
56.406720, 67, 95
56.440672, 69, 0
56.867718, 65, 87
56.894645, 67, 0
57.312507, 64, 86
57.370640, 65, 0
57.770675, 62, 79
57.788633, 64, 0
58.261890, 60, 98
58.304627, 62, 0
58.734833, 62, 86
58.779599, 60, 0
59.218618, 64, 91
59.262604, 62, 0
59.694545, 64, 0
59.716848, 65, 97
60.178413, 67, 83
60.236429, 65, 0
60.624579, 69, 80
60.666447, 67, 0
61.094496, 71, 78
61.132495, 69, 0
61.566397, 72, 80
61.585396, 71, 0
62.043117, 71, 67
62.079360, 72, 0
62.521494, 69, 62
62.592439, 71, 0
63.009059, 67, 71
63.061599, 69, 0
63.480584, 65, 65
63.519348, 67, 0
63.990575, 64, 73
64.070311, 65, 0
64.500433, 62, 73
64.519296, 64, 0
65.085481, 60, 76
65.098258, 62, 0
67.686761, 62, 89
67.737135, 60, 0
67.993524, 64, 87
68.032297, 62, 0
68.296262, 65, 97
68.302266, 64, 0
69.497833, 67, 93
69.569130, 65, 0
69.804798, 69, 80
69.856878, 67, 0
70.104043, 71, 93
70.152156, 69, 0
71.196467, 72, 95
71.232198, 71, 0
71.480198, 71, 89
71.540953, 72, 0
71.819269, 69, 91
71.888156, 71, 0
73.461207, 67, 82
73.522870, 69, 0
74.991987, 65, 75
75.039039, 67, 0
75.932996, 64, 91
76.016244, 65, 0
76.284265, 62, 93
