time, note, velocity
2.327599, 60, 83
3.184653, 62, 86
3.228229, 60, 0
4.072198, 64, 81
4.104446, 62, 0
4.953268, 65, 78
4.985122, 64, 0
5.815302, 67, 82
5.840264, 65, 0
7.915131, 62, 78
7.933125, 67, 0
8.742492, 65, 82
8.770016, 62, 0
9.600530, 64, 89
9.623150, 65, 0
10.487554, 67, 87
10.498902, 64, 0
11.373889, 62, 76
11.400007, 67, 0
12.258884, 64, 87
12.267082, 62, 0
13.116903, 65, 83
13.172948, 64, 0
13.980976, 69, 87
14.010087, 65, 0
15.327795, 67, 85
15.472931, 69, 0
15.836920, 65, 95
15.863775, 67, 0
17.154730, 67, 85
17.195926, 65, 0
17.615886, 69, 87
17.745873, 67, 0
18.013736, 69, 0
18.036068, 71, 75
18.447267, 72, 95
18.501768, 71, 0
19.296928, 74, 91
19.334723, 72, 0
20.519664, 72, 95
20.548586, 74, 0
20.932918, 71, 103
20.945744, 72, 0
22.176948, 72, 95
22.222719, 71, 0
22.615074, 74, 93
22.653710, 72, 0
23.868634, 76, 85
23.927692, 74, 0
24.315107, 77, 87
24.351613, 76, 0
25.575579, 76, 87
25.627552, 77, 0
26.014568, 74, 91
26.098498, 76, 0
26.415478, 72, 95
26.440602, 74, 0
26.828485, 71, 95
26.845606, 72, 0
27.252525, 69, 91
27.323553, 71, 0
27.688816, 67, 91
27.711491, 69, 0
28.562546, 74, 77
28.601374, 67, 0
29.432341, 71, 82
29.468323, 74, 0
30.354296, 69, 85
30.394363, 71, 0
31.291433, 72, 91
31.325147, 69, 0
32.316901, 71, 89
32.348434, 72, 0
32.770978, 69, 87
32.796327, 71, 0
33.238363, 67, 95
33.262351, 69, 0
33.690436, 65, 89
33.754317, 67, 0
34.152563, 64, 91
34.175267, 65, 0
34.605303, 62, 81
34.651259, 64, 0
35.053196, 60, 89
35.069123, 62, 0
36.002258, 64, 79
36.055165, 60, 0
36.952526, 62, 91
36.974257, 64, 0
37.906475, 65, 82
37.939337, 62, 0
38.869384, 64, 81
38.899187, 65, 0
39.312605, 65, 77
39.363087, 64, 0
39.775353, 67, 95
39.797021, 65, 0
40.661970, 62, 84
40.697130, 67, 0
41.557914, 65, 80
41.584224, 62, 0
42.017742, 64, 87
42.067847, 65, 0
42.503296, 60, 91
42.525100, 64, 0
45.062865, 62, 86
45.165753, 60, 0
45.514732, 64, 86
45.546767, 62, 0
45.933680, 64, 0
45.940097, 65, 83
46.397880, 67, 85
46.468800, 65, 0
46.839499, 69, 85
46.877828, 67, 0
47.290623, 71, 91
47.321743, 69, 0
47.699847, 67, 78
47.743764, 71, 0
48.177885, 72, 103
48.209628, 67, 0
49.552815, 71, 91
49.601792, 72, 0
50.024083, 69, 91
50.064629, 71, 0
50.453748, 67, 85
50.503070, 69, 0
50.899277, 71, 89
50.928638, 67, 0
51.321862, 69, 91
51.357499, 71, 0
52.236393, 65, 85
52.252715, 69, 0
52.675843, 69, 78
52.743585, 65, 0
53.112662, 67, 89
53.144724, 69, 0
53.992524, 65, 83
54.026678, 67, 0
54.433128, 64, 93
54.498467, 65, 0
54.844844, 62, 87
54.868507, 64, 0
55.281542, 65, 80
55.320544, 62, 0
55.700582, 64, 86
55.899440, 65, 0
56.117909, 67, 83
56.152393, 64, 0
56.549046, 65, 93
56.572380, 67, 0
57.431641, 65, 0
57.480911, 65, 105
57.915420, 69, 85
57.928497, 65, 0
58.334269, 67, 93
58.362234, 69, 0
59.163387, 67, 0
59.214661, 67, 97
59.641065, 64, 91
59.659507, 67, 0
60.060222, 65, 78
60.104532, 64, 0
60.494376, 65, 0
60.502424, 67, 82
60.931863, 69, 78
60.978516, 67, 0
61.376084, 71, 87
61.412330, 69, 0
61.803693, 71, 0
61.811305, 72, 93
62.226635, 74, 87
62.295489, 72, 0
62.648244, 76, 87
62.702426, 74, 0
63.056674, 77, 87
63.094368, 76, 0
63.488421, 77, 0
63.504638, 79, 55
63.926266, 81, 80
63.978300, 79, 0
64.351309, 83, 83
64.382303, 81, 0
64.770410, 84, 93
64.816229, 83, 0
65.214169, 83, 89
65.516304, 84, 0
65.644179, 81, 78
65.666013, 83, 0
66.061030, 84, 93
66.092009, 81, 0
66.521543, 83, 97
66.558291, 84, 0
66.937700, 79, 95
66.953288, 83, 0
67.355245, 83, 95
67.399170, 79, 0
67.798051, 81, 78
67.836148, 83, 0
68.236316, 79, 89
68.252190, 81, 0
68.668424, 77, 78
68.729034, 79, 0
69.086058, 76, 89
69.088184, 77, 0
69.476732, 81, 71
69.486043, 76, 0
69.921939, 79, 83
69.953982, 81, 0
70.346293, 76, 80
70.359115, 79, 0
70.748548, 79, 77
70.784968, 76, 0
71.195981, 77, 83
71.265910, 79, 0
71.608335, 76, 82
71.614098, 77, 0
71.990626, 74, 71
71.997003, 76, 0
72.397356, 79, 78
72.459153, 74, 0
72.833200, 77, 80
72.904049, 79, 0
73.261220, 76, 91
73.295079, 77, 0
73.656008, 79, 72
73.688072, 76, 0
74.090707, 77, 72
74.163975, 79, 0
74.508133, 74, 83
74.522802, 77, 0
74.926063, 77, 75
74.988977, 74, 0
75.346281, 76, 82
75.347684, 77, 0
75.742852, 74, 93
75.750905, 76, 0
76.160829, 72, 80
76.331760, 74, 0
76.551767, 72, 0
76.553146, 71, 89
76.956548, 69, 82
76.982265, 71, 0
77.377107, 72, 77
77.409747, 69, 0
77.816949, 72, 0
77.821399, 71, 89
78.208011, 69, 87
78.221901, 71, 0
78.626902, 67, 78
78.684918, 69, 0
79.024327, 65, 78
79.057949, 67, 0
79.411984, 64, 81
79.432686, 65, 0
79.819198, 69, 77
79.862577, 64, 0
80.225230, 67, 85
80.282828, 69, 0
80.658888, 71, 83
80.677983, 67, 0
80.689950, 69, 33
80.769886, 69, 0
81.048202, 65, 77
81.074838, 71, 0
81.452020, 69, 77
81.496790, 65, 0
81.860684, 67, 87
81.893691, 69, 0
82.288247, 71, 95
82.302569, 67, 0
82.693286, 65, 83
82.715754, 71, 0
83.102713, 69, 83
83.133970, 65, 0
83.537687, 67, 68
83.565712, 69, 0
84.007595, 71, 91
84.040512, 67, 0
84.476782, 65, 77
84.499654, 71, 0
84.952951, 69, 75
84.960487, 65, 0
85.456853, 67, 85
85.471626, 69, 0
86.021400, 67, 0
86.027782, 64, 79
86.666945, 65, 87
86.707745, 64, 0
87.435806, 64, 97
87.452487, 65, 0
88.263605, 62, 69
88.729250, 64, 0
89.137589, 60, 93
89.170497, 62, 0
94.957161, 60, 0
