time, note, velocity
2.511730, 60, 84
3.028820, 62, 95
3.161639, 60, 0
3.510038, 64, 105
3.544729, 62, 0
3.999670, 65, 95
4.018793, 64, 0
4.497838, 67, 93
4.574643, 65, 0
4.975527, 69, 97
5.019741, 67, 0
5.411765, 71, 89
5.455716, 69, 0
5.873999, 72, 85
5.935713, 71, 0
6.335741, 71, 97
6.365510, 72, 0
6.810239, 69, 85
7.125563, 71, 0
7.238704, 67, 91
7.266833, 69, 0
7.691648, 65, 85
7.735750, 67, 0
8.153671, 64, 95
8.255500, 65, 0
8.589103, 62, 84
8.610498, 64, 0
9.036259, 60, 89
9.070570, 62, 0
9.500517, 62, 89
9.591627, 60, 0
9.940014, 64, 89
9.978667, 62, 0
10.400616, 65, 75
10.410499, 64, 0
10.878410, 67, 91
10.933477, 65, 0
11.314898, 69, 91
11.354494, 67, 0
11.766319, 71, 89
11.811430, 69, 0
12.224655, 72, 95
12.264383, 71, 0
12.699494, 71, 98
12.751480, 72, 0
13.152355, 69, 97
13.248478, 71, 0
13.576513, 67, 93
13.617442, 69, 0
14.001223, 65, 83
14.036244, 67, 0
14.440343, 64, 91
14.495541, 65, 0
14.888217, 62, 95
14.916274, 64, 0
15.354352, 60, 97
15.387461, 62, 0
15.794754, 62, 89
15.867336, 60, 0
16.243537, 64, 95
16.273473, 62, 0
16.669200, 65, 82
16.676176, 64, 0
17.106793, 67, 78
17.166182, 65, 0
17.557168, 69, 80
17.607229, 67, 0
17.981675, 71, 91
18.004454, 69, 0
18.425736, 72, 97
18.443378, 71, 0
18.872478, 71, 93
18.914407, 72, 0
19.339933, 69, 93
19.658100, 71, 0
19.756797, 67, 83
19.805178, 69, 0
20.209512, 65, 78
20.265231, 67, 0
20.659193, 64, 76
20.729068, 65, 0
21.126136, 62, 84
21.150187, 64, 0
21.578135, 60, 84
21.609197, 62, 0
22.029753, 62, 79
22.092068, 60, 0
22.435181, 64, 84
22.465097, 62, 0
22.901130, 65, 72
22.909037, 64, 0
23.358114, 67, 78
23.409109, 65, 0
23.791194, 69, 82
23.823086, 67, 0
24.240059, 71, 89
24.297182, 69, 0
24.679493, 72, 95
24.723935, 71, 0
25.118251, 71, 89
25.158062, 72, 0
25.561019, 69, 95
25.596104, 71, 0
25.998742, 67, 97
26.016913, 69, 0
26.428014, 65, 97
26.460188, 67, 0
26.878386, 64, 84
26.936885, 65, 0
27.318000, 62, 84
27.353928, 64, 0
27.780910, 60, 100
27.812917, 62, 0
28.241849, 62, 91
28.361980, 60, 0
28.702957, 64, 78
28.743872, 62, 0
29.148223, 65, 82
29.159890, 64, 0
29.617358, 67, 78
29.690826, 65, 0
30.058135, 69, 78
30.092903, 67, 0
30.503832, 71, 87
30.536918, 69, 0
30.948968, 72, 83
30.994120, 71, 0
31.394745, 71, 89
31.430871, 72, 0
31.842739, 69, 80
31.916664, 71, 0
32.262058, 67, 77
32.318084, 69, 0
32.718685, 65, 97
32.741883, 67, 0
33.170757, 64, 97
33.522820, 65, 0
33.586304, 62, 84
33.604649, 64, 0
34.024728, 60, 81
34.069805, 62, 0
34.494945, 62, 75
34.545718, 60, 0
34.910092, 64, 76
34.954757, 62, 0
35.355024, 65, 93
35.362579, 64, 0
35.794964, 67, 93
35.856764, 65, 0
36.223332, 69, 83
36.268636, 67, 0
36.654062, 71, 87
36.676611, 69, 0
37.108575, 72, 83
37.148540, 71, 0
37.544742, 71, 87
37.577674, 72, 0
37.996828, 69, 82
38.083700, 71, 0
38.425968, 67, 80
38.464439, 69, 0
38.874437, 65, 83
38.894433, 67, 0
39.317517, 64, 87
39.398658, 65, 0
39.790396, 62, 79
39.813520, 64, 0
40.233659, 60, 87
40.260465, 62, 0
40.677756, 62, 78
40.800572, 60, 0
41.106424, 64, 78
41.149642, 62, 0
41.546829, 65, 83
41.548492, 64, 0
41.992110, 67, 75
42.056514, 65, 0
42.415527, 69, 83
42.457465, 67, 0
42.857372, 71, 87
42.892426, 69, 0
43.323860, 72, 93
43.348490, 71, 0
43.770438, 71, 89
43.828490, 72, 0
44.216602, 69, 83
44.319334, 71, 0
44.661393, 67, 80
44.680472, 69, 0
45.076403, 65, 89
45.086467, 67, 0
45.497737, 64, 79
45.562210, 65, 0
45.935693, 62, 76
45.950536, 64, 0
46.393264, 60, 83
46.420372, 62, 0
46.855200, 62, 81
46.886375, 60, 0
47.290774, 64, 78
47.340079, 62, 0
47.731330, 64, 0
47.733163, 65, 62
47.756359, 67, 62
48.014323, 67, 0
48.180327, 67, 87
48.246294, 65, 0
48.618418, 69, 82
48.642511, 67, 0
49.068404, 71, 91
49.273371, 69, 0
49.545399, 72, 93
49.576308, 71, 0
50.003182, 71, 85
50.035286, 72, 0
50.441400, 69, 87
50.488273, 71, 0
50.875143, 67, 87
50.895263, 69, 0
51.314132, 65, 91
51.334367, 67, 0
51.747255, 64, 95
51.832232, 65, 0
52.195868, 62, 83
52.214244, 64, 0
52.652540, 60, 86
52.666255, 62, 0
53.124802, 62, 86
53.183944, 60, 0
53.570194, 64, 81
53.605163, 62, 0
54.010017, 64, 0
54.010914, 65, 78
54.449485, 67, 85
54.555144, 65, 0
54.896658, 69, 82
54.936070, 67, 0
55.328159, 71, 83
55.354207, 69, 0
55.790903, 72, 83
55.818933, 71, 0
56.213891, 71, 91
56.252799, 72, 0
56.686432, 69, 80
56.748085, 71, 0
57.146256, 67, 78
57.189000, 69, 0
57.590896, 65, 80
57.606051, 67, 0
58.012484, 64, 81
58.149996, 65, 0
58.454022, 62, 75
58.482091, 64, 0
58.904903, 60, 89
58.920881, 62, 0
59.362933, 62, 75
59.408953, 60, 0
59.802869, 64, 89
59.818048, 62, 0
60.227675, 64, 0
60.233221, 65, 63
60.689125, 67, 78
60.750852, 65, 0
61.122303, 69, 82
61.171931, 67, 0
61.572407, 71, 89
61.597893, 69, 0
62.016778, 72, 87
62.039727, 71, 0
62.477763, 71, 83
62.538770, 72, 0
62.926355, 69, 65
63.037740, 71, 0
63.392913, 67, 78
63.413620, 69, 0
63.849693, 65, 83
63.878672, 67, 0
64.283680, 64, 91
64.361610, 65, 0
64.742330, 62, 81
64.764701, 64, 0
65.203037, 60, 86
65.229589, 62, 0
65.661432, 62, 73
65.846606, 60, 0
66.100625, 64, 76
66.131661, 62, 0
66.532779, 64, 0
66.540593, 65, 77
66.953790, 67, 78
67.005561, 65, 0
67.382342, 69, 74
67.412588, 67, 0
67.837667, 71, 85
67.879530, 69, 0
68.293513, 72, 91
68.301675, 71, 0
68.726553, 71, 89
68.762538, 72, 0
69.185028, 69, 82
69.243531, 71, 0
69.631805, 67, 89
69.660576, 69, 0
70.065490, 65, 93
70.080413, 67, 0
70.502425, 64, 98
70.581599, 65, 0
70.967499, 62, 91
70.974608, 64, 0
71.403597, 60, 98
71.413507, 62, 0
71.857446, 62, 87
71.905399, 60, 0
72.290542, 64, 84
72.334392, 62, 0
72.729327, 64, 0
72.759591, 65, 98
73.193049, 67, 83
73.269519, 65, 0
73.614897, 69, 80
73.644695, 67, 0
74.032476, 71, 83
74.097324, 69, 0
74.467539, 72, 91
74.492386, 71, 0
74.899781, 71, 85
74.957443, 72, 0
75.350546, 69, 80
75.415316, 71, 0
75.766922, 67, 80
75.782754, 69, 0
76.184399, 65, 95
76.188272, 67, 0
76.620297, 64, 97
76.690635, 65, 0
77.045428, 62, 87
77.059397, 64, 0
77.458511, 60, 97
77.471467, 62, 0
77.803934, 62, 86
77.840346, 60, 0
78.123226, 64, 89
78.139324, 62, 0
78.422068, 64, 0
78.430185, 65, 87
78.739223, 67, 78
78.788200, 65, 0
79.032372, 69, 91
79.057085, 67, 0
79.311566, 71, 87
79.337371, 69, 0
79.597313, 72, 93
79.611331, 71, 0
79.897337, 71, 91
79.950333, 72, 0
80.186777, 69, 87
80.227239, 71, 0
80.481223, 67, 80
80.539144, 69, 0
80.776425, 65, 97
80.939293, 67, 0
81.083001, 64, 97
81.163435, 65, 0
81.371228, 62, 91
81.402233, 64, 0
81.667558, 60, 105
81.681188, 62, 0
81.962008, 62, 91
82.022090, 60, 0
82.248159, 64, 93
82.280076, 62, 0
82.537023, 64, 0
82.539087, 65, 98
82.830171, 67, 93
82.896163, 65, 0
83.105202, 69, 83
83.134070, 67, 0
83.404295, 71, 93
83.597270, 69, 0
83.680434, 72, 98
83.695075, 71, 0
83.973189, 71, 87
84.015002, 72, 0
84.254005, 69, 85
84.360184, 71, 0
84.534147, 67, 95
84.559084, 69, 0
84.825556, 65, 85
84.838184, 67, 0
85.109139, 64, 87
85.173244, 65, 0
85.393506, 62, 87
85.412008, 64, 0
85.691012, 60, 95
85.713017, 62, 0
85.965062, 62, 81
86.014031, 60, 0
86.249898, 64, 78
86.274928, 62, 0
86.519071, 64, 0
86.529565, 65, 91
86.803878, 67, 89
86.872014, 65, 0
87.091879, 69, 93
87.117035, 67, 0
87.356994, 71, 89
87.396271, 69, 0
87.640840, 72, 98
87.680066, 71, 0
87.918416, 71, 91
87.954937, 72, 0
88.207741, 69, 93
88.272867, 71, 0
88.489753, 67, 89
88.534199, 69, 0
88.767886, 65, 98
88.788019, 67, 0
89.043031, 64, 93
89.120003, 65, 0
89.322173, 62, 79
89.351039, 64, 0
89.619773, 60, 87
89.644035, 62, 0
89.901176, 62, 76
89.937995, 60, 0
90.175871, 64, 79
90.216269, 62, 0
90.443802, 64, 0
90.462046, 65, 83
90.734255, 67, 87
90.782792, 65, 0
91.020936, 69, 68
91.047800, 67, 0
91.289317, 71, 91
91.461023, 69, 0
91.557149, 72, 89
91.573948, 71, 0
91.843944, 71, 85
91.875732, 72, 0
92.129819, 69, 82
92.253405, 71, 0
92.413869, 67, 85
92.431864, 69, 0
92.697757, 65, 87
92.720824, 67, 0
92.975327, 64, 95
93.049724, 65, 0
93.251925, 62, 76
93.282913, 64, 0
93.530161, 60, 95
93.565873, 62, 0
93.810174, 62, 91
93.857950, 60, 0
94.094898, 64, 91
94.122751, 62, 0
94.339718, 64, 0
94.361142, 65, 89
94.657975, 67, 91
94.710770, 65, 0
94.923844, 69, 83
94.951712, 67, 0
95.206162, 71, 83
95.223606, 69, 0
95.482763, 72, 95
95.505668, 71, 0
95.762700, 71, 83
95.809755, 72, 0
96.029619, 69, 85
96.134735, 71, 0
96.294021, 67, 89
96.313742, 69, 0
96.566558, 65, 95
96.577886, 67, 0
96.841743, 64, 86
96.901732, 65, 0
97.117151, 62, 86
97.138671, 64, 0
97.394211, 60, 91
97.421524, 62, 0
97.665643, 62, 84
97.713600, 60, 0
97.965850, 64, 86
97.992596, 62, 0
98.217972, 65, 67
98.220588, 64, 0
98.500591, 67, 89
98.551507, 65, 0
98.772071, 69, 80
98.817672, 67, 0
99.049520, 71, 89
99.095549, 69, 0
99.326177, 72, 89
99.344624, 71, 0
99.617870, 71, 89
99.666597, 72, 0
99.897672, 69, 85
99.986615, 71, 0
100.167763, 67, 93
100.202500, 69, 0
100.446533, 65, 87
100.473631, 67, 0
100.742847, 64, 93
100.820533, 65, 0
101.013754, 62, 79
101.040564, 64, 0
101.307579, 60, 97
101.322542, 62, 0
101.586773, 62, 91
101.697628, 60, 0
