time, note, velocity
1.768145, 60, 87
2.161310, 62, 89
2.215374, 60, 0
2.532580, 64, 98
2.579439, 62, 0
2.897934, 65, 93
2.967664, 64, 0
3.278522, 67, 95
3.366221, 65, 0
3.663837, 65, 93
3.703327, 67, 0
4.037567, 64, 84
4.100115, 65, 0
4.404536, 62, 84
4.451224, 64, 0
4.819688, 60, 89
4.858308, 62, 0
5.233348, 62, 89
5.293192, 60, 0
5.607424, 64, 93
5.655169, 62, 0
5.992297, 65, 87
6.055310, 64, 0
6.392273, 67, 93
6.435304, 65, 0
6.790227, 65, 85
6.838136, 67, 0
7.191323, 64, 83
7.239238, 65, 0
7.574502, 62, 76
7.620212, 64, 0
7.999225, 60, 73
8.051245, 62, 0
8.413263, 62, 72
8.469217, 60, 0
8.803045, 64, 75
8.861037, 62, 0
9.167466, 65, 74
9.222072, 64, 0
9.578528, 67, 64
9.646156, 65, 0
9.969283, 65, 74
10.000053, 67, 0
10.388143, 64, 79
10.434036, 65, 0
10.793461, 62, 73
10.833141, 64, 0
11.215161, 60, 83
11.253385, 62, 0
11.615065, 62, 70
11.674004, 60, 0
12.013341, 64, 79
12.048108, 62, 0
12.380587, 65, 78
12.427133, 64, 0
12.787567, 67, 87
12.846129, 65, 0
13.184455, 65, 72
13.224078, 67, 0
13.569045, 64, 83
13.827076, 65, 0
13.965982, 62, 81
13.990947, 64, 0
14.393311, 60, 89
14.419939, 62, 0
14.802585, 62, 78
14.852025, 60, 0
15.192051, 64, 83
15.214784, 62, 0
15.567212, 65, 74
15.595004, 64, 0
15.978862, 67, 85
16.009964, 65, 0
16.369303, 65, 78
16.392004, 67, 0
16.756343, 64, 78
16.807844, 65, 0
17.165901, 62, 83
17.193862, 64, 0
17.576887, 60, 83
17.628779, 62, 0
17.982582, 62, 75
18.049843, 60, 0
18.381933, 64, 89
18.428757, 62, 0
18.757908, 65, 80
18.818871, 64, 0
19.128602, 67, 89
19.187841, 65, 0
19.506170, 65, 83
19.532718, 67, 0
19.910848, 64, 83
19.959798, 65, 0
20.295894, 62, 72
20.325804, 64, 0
20.692152, 60, 86
20.744831, 62, 0
21.095616, 62, 79
21.156635, 60, 0
21.492500, 64, 87
21.526678, 62, 0
21.875783, 65, 74
21.909809, 64, 0
22.267057, 67, 78
22.310690, 65, 0
22.649859, 65, 78
22.682595, 67, 0
23.052761, 64, 78
23.119639, 65, 0
23.409441, 62, 72
23.435712, 64, 0
23.830659, 60, 78
23.871550, 62, 0
24.249732, 62, 68
24.299556, 60, 0
24.628603, 64, 59
24.660703, 62, 0
24.999799, 65, 65
25.034651, 64, 0
25.385849, 67, 71
25.436495, 65, 0
25.763653, 65, 78
25.801548, 67, 0
26.153294, 64, 79
26.210680, 65, 0
26.546411, 62, 87
26.579447, 64, 0
26.937086, 60, 91
26.977489, 62, 0
27.334990, 62, 89
27.416420, 60, 0
27.722442, 64, 100
27.758293, 62, 0
28.105002, 65, 80
28.164575, 64, 0
28.488640, 67, 89
28.536532, 65, 0
28.894888, 65, 83
28.938453, 67, 0
29.303348, 64, 91
29.357386, 65, 0
29.716366, 62, 91
29.756320, 64, 0
30.124460, 60, 98
30.162389, 62, 0
30.529481, 62, 97
30.594460, 60, 0
30.915918, 64, 93
30.961364, 62, 0
31.277064, 65, 78
31.338610, 64, 0
31.653429, 67, 91
31.706584, 65, 0
32.041658, 65, 69
32.088381, 67, 0
32.404361, 64, 83
32.473498, 65, 0
32.767309, 62, 72
32.787309, 64, 0
33.172560, 60, 91
33.194397, 62, 0
34.483345, 60, 0
