time, note, velocity
7.094655, 60, 63
10.376485, 64, 58
10.456650, 60, 0
11.414487, 67, 80
11.447579, 64, 0
12.376471, 65, 64
12.446340, 67, 0
13.427363, 62, 57
13.482498, 65, 0
14.448355, 64, 64
14.467415, 62, 0
17.118443, 64, 0
17.670437, 60, 78
18.609299, 64, 63
18.664294, 60, 0
19.545261, 69, 72
19.571165, 64, 0
20.587107, 67, 71
20.644358, 69, 0
21.576448, 64, 66
21.641317, 67, 0
22.560717, 65, 50
22.608132, 64, 0
23.545439, 62, 57
23.597194, 65, 0
25.750110, 62, 0
26.076729, 62, 53
27.162138, 64, 52
27.242101, 62, 0
27.700976, 65, 69
27.720110, 64, 0
28.295077, 65, 0
28.298880, 67, 80
29.472973, 76, 62
29.543133, 67, 0
30.727313, 74, 74
30.797979, 76, 0
31.311215, 71, 75
31.369988, 74, 0
31.908960, 74, 64
31.965791, 71, 0
32.485992, 72, 72
32.513863, 74, 0
33.194035, 72, 0
33.195833, 69, 53
34.600868, 67, 43
34.682762, 69, 0
37.006010, 67, 0
37.010846, 60, 49
37.667697, 64, 72
37.730652, 60, 0
38.226565, 67, 80
38.273774, 64, 0
38.764778, 71, 77
38.789977, 69, 69
38.822871, 67, 0
38.925644, 69, 0
39.419787, 74, 78
39.428749, 72, 85
39.429489, 71, 0
39.719552, 72, 0
41.290909, 72, 95
41.342608, 74, 0
41.835505, 69, 83
41.885548, 72, 0
42.364460, 71, 85
42.387629, 69, 0
42.955599, 67, 87
42.973507, 71, 0
43.581952, 71, 80
43.620871, 67, 0
44.239612, 71, 0
44.265585, 69, 72
44.946073, 67, 80
44.955567, 69, 0
45.564433, 65, 91
45.646467, 67, 0
46.106696, 64, 95
46.131375, 65, 0
46.664862, 65, 83
46.694613, 64, 0
47.239875, 62, 83
47.261424, 65, 0
47.816516, 67, 63
47.863409, 62, 0
49.221370, 60, 46
49.235348, 67, 0
51.298402, 60, 0
51.532126, 60, 56
52.236427, 64, 68
52.298184, 60, 0
52.783251, 67, 75
52.829217, 64, 0
53.417414, 71, 50
53.422266, 67, 0
53.445166, 69, 50
53.505202, 69, 0
54.199316, 69, 74
54.272209, 71, 0
54.848155, 72, 89
54.873154, 69, 0
55.428610, 71, 85
55.497290, 72, 0
56.040132, 67, 80
56.092064, 71, 0
56.729094, 69, 71
56.784377, 67, 0
57.556021, 65, 62
57.630065, 69, 0
58.281605, 67, 75
58.353145, 65, 0
59.016517, 69, 82
59.050133, 67, 0
59.595001, 69, 0
59.596083, 71, 75
60.173971, 72, 93
60.230968, 71, 0
60.828671, 76, 77
60.851059, 72, 0
61.544407, 74, 87
61.585912, 76, 0
62.246008, 77, 87
62.256862, 74, 0
63.076876, 76, 68
63.145910, 77, 0
63.895132, 72, 57
63.965986, 76, 0
67.033840, 72, 0
67.387072, 72, 59
68.338321, 79, 69
68.350848, 72, 0
70.046679, 79, 0
70.203235, 79, 80
70.882789, 77, 47
70.951766, 79, 0
71.453952, 76, 82
71.528626, 77, 0
72.048777, 77, 78
72.080700, 76, 0
72.683922, 74, 80
72.718548, 77, 0
73.388526, 79, 77
73.415665, 74, 0
75.273380, 79, 0
75.437596, 79, 75
76.278880, 77, 75
76.343604, 79, 0
76.838206, 76, 74
76.906544, 77, 0
77.388598, 74, 65
77.435540, 76, 0
77.916578, 77, 63
77.950550, 74, 0
78.558528, 76, 60
78.845401, 77, 0
80.382472, 76, 0
80.563013, 76, 63
81.390856, 74, 57
81.461595, 76, 0
81.975853, 72, 82
81.997202, 74, 0
82.517484, 71, 89
82.610229, 72, 0
83.086428, 69, 80
83.110379, 71, 0
83.672120, 72, 80
83.690086, 69, 0
84.966448, 67, 63
85.016245, 72, 0
86.189256, 74, 72
86.244149, 67, 0
88.177011, 72, 40
88.242101, 74, 0
88.757801, 71, 62
88.808235, 72, 0
89.265059, 74, 71
89.276164, 71, 0
89.841431, 72, 89
89.857065, 74, 0
91.022138, 65, 67
91.089979, 72, 0
92.328061, 67, 62
92.439022, 65, 0
93.569203, 72, 72
93.613010, 67, 0
94.834977, 71, 56
94.878841, 72, 0
95.424890, 69, 60
95.480877, 71, 0
96.046418, 67, 50
96.080884, 69, 0
97.729782, 67, 0
98.290407, 64, 56
98.954455, 65, 65
99.020763, 64, 0
99.488996, 67, 80
99.540623, 65, 0
100.007791, 67, 0
100.020107, 69, 68
100.548460, 71, 93
100.611729, 69, 0
101.066856, 72, 95
101.121870, 71, 0
101.648675, 76, 98
101.673708, 72, 0
102.222530, 74, 85
102.254057, 76, 0
104.070609, 74, 0
104.274611, 74, 59
104.288058, 76, 69
104.426742, 76, 0
104.889581, 72, 83
104.961624, 74, 0
105.398522, 71, 83
105.422578, 72, 0
105.930568, 72, 87
105.965695, 71, 0
106.426574, 72, 0
106.431718, 74, 74
106.962470, 76, 93
107.012731, 74, 0
107.474629, 77, 87
107.520407, 76, 0
108.010723, 79, 93
108.063429, 77, 0
108.619058, 83, 97
108.649471, 79, 0
109.215454, 81, 91
109.218544, 83, 0
109.795646, 77, 91
109.852529, 81, 0
110.307814, 81, 98
110.347491, 77, 0
110.819002, 79, 97
110.893488, 81, 0
111.321889, 76, 93
111.351365, 79, 0
111.810407, 79, 89
111.844501, 76, 0
112.334589, 77, 95
112.353434, 79, 0
112.889467, 76, 100
112.901534, 77, 0
113.452742, 74, 89
113.511308, 76, 0
113.965455, 72, 98
114.002302, 74, 0
114.507253, 74, 91
114.539351, 72, 0
115.113351, 71, 91
115.131434, 74, 0
115.658492, 74, 83
115.726255, 71, 0
116.193009, 77, 78
116.212240, 74, 0
116.885214, 81, 77
116.902537, 77, 0
117.770061, 79, 68
117.826280, 81, 0
118.476545, 74, 59
118.555155, 79, 0
119.210546, 77, 46
119.284207, 74, 0
119.846124, 76, 77
119.860045, 77, 0
120.386219, 74, 68
120.463311, 76, 0
120.931752, 72, 87
120.979083, 74, 0
121.452241, 76, 89
121.483251, 72, 0
121.961094, 74, 93
121.989154, 76, 0
