note, finger
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
62, 1
64, 2
65, 3
67, 4
65, 3
64, 2
62, 1
60, 0
