time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
0.008817, 10149, 46984, 21466, 0, 6870, 22233, 91, 105, 149, 109, 147, 0, 0, 0, 0, 0
0.025689, 9989, 47177, 21064, 0, 7526, 25201, 91, 105, 149, 106, 147, 0, 0, 0, 0, 0
0.026176, 9908, 47275, 20857, 0, 7448, 26213, 91, 105, 149, 106, 147, 0, 0, 0, 0, 0
0.026651, 9827, 47373, 20647, 0, 7370, 27014, 91, 105, 146, 106, 147, 0, 0, 0, 0, 0
0.031768, 9746, 47470, 20438, 0, 7214, 27102, 91, 105, 149, 109, 147, 0, 0, 0, 0, 0
0.039704, 9590, 47662, 20041, 0, 6381, 25646, 91, 105, 146, 109, 147, 0, 0, 0, 0, 0
0.045467, 9515, 47758, 19862, 0, 5780, 23801, 89, 105, 149, 106, 147, 0, 0, 0, 0, 0
0.051791, 9443, 47852, 19697, 0, 5224, 21733, 91, 107, 149, 106, 147, 0, 0, 0, 0, 0
0.058814, 9306, 48035, 19416, 0, 4468, 16675, 91, 107, 149, 106, 147, 0, 0, 0, 0, 0
0.064558, 9242, 48124, 19299, 0, 4213, 14162, 91, 105, 149, 109, 147, 0, 0, 0, 0, 0
0.071646, 9180, 48212, 19195, 0, 4113, 11839, 91, 105, 149, 109, 147, 0, 0, 0, 0, 0
0.078455, 9064, 48380, 19021, 0, 4468, 8026, 89, 105, 149, 109, 147, 0, 0, 0, 0, 0
0.084712, 9011, 48458, 18947, 0, 4769, 6570, 89, 105, 146, 109, 147, 0, 0, 0, 0, 0
0.090952, 8959, 48532, 18877, 0, 5280, 5569, 89, 102, 149, 109, 147, 0, 0, 0, 0, 0
0.096725, 8909, 48603, 18809, 0, 5669, 5013, 89, 102, 146, 106, 147, 0, 0, 0, 0, 0
0.104495, 8810, 48741, 18677, 0, 6470, 4424, 89, 102, 146, 104, 145, 0, 0, 0, 0, 0
0.110571, 8759, 48811, 18611, 0, 6814, 4346, 86, 100, 143, 104, 145, 0, 0, 0, 0, 0
0.116784, 8709, 48882, 18544, 0, 7092, 4446, 86, 100, 146, 104, 145, 0, 0, 0, 0, 0
0.123822, 8601, 49035, 18405, 0, 7314, 5035, 86, 100, 146, 104, 145, 0, 0, 0, 0, 0
0.130618, 8545, 49117, 18335, 0, 7381, 5347, 84, 100, 143, 106, 145, 0, 0, 0, 0, 0
0.136419, 8487, 49203, 18263, 0, 7337, 5502, 84, 100, 143, 104, 145, 0, 0, 0, 0, 0
0.143683, 8367, 49384, 18122, 0, 7248, 5558, 84, 98, 146, 104, 145, 0, 0, 0, 0, 0
0.149629, 8307, 49477, 18054, 0, 7148, 5302, 84, 98, 146, 104, 145, 0, 0, 0, 0, 0
0.155731, 8248, 49569, 17991, 0, 6992, 4813, 84, 95, 143, 104, 145, 0, 0, 0, 0, 0
0.162588, 8189, 49664, 17935, 0, 6525, 3957, 81, 93, 146, 106, 145, 0, 0, 0, 0, 0
0.169474, 8078, 49847, 17843, 0, 5658, 1967, 81, 93, 143, 104, 145, 0, 0, 0, 0, 0
0.175717, 8023, 49942, 17809, 0, 5347, 1145, 81, 90, 143, 104, 145, 0, 0, 0, 0, 0
0.181779, 7973, 50028, 17778, 0, 5135, 622, 81, 88, 146, 104, 145, 0, 0, 0, 0, 0
0.188745, 7885, 50190, 17750, 0, 3813, 0, 81, 85, 146, 106, 145, 0, 0, 0, 0, 0
0.195613, 7842, 50270, 17743, 0, 3657, 0, 81, 85, 143, 104, 145, 0, 0, 0, 0, 0
0.201421, 7808, 50334, 17744, 0, 2857, 0, 81, 83, 146, 106, 145, 0, 0, 0, 0, 0
0.208736, 7741, 50468, 17759, 0, 2490, 0, 81, 80, 146, 104, 145, 0, 0, 0, 0, 0
0.215027, 7714, 50523, 17774, 0, 1945, 0, 81, 78, 146, 104, 145, 0, 0, 0, 0, 0
0.220742, 7686, 50581, 17791, 0, 1812, 0, 81, 76, 143, 106, 145, 0, 0, 0, 0, 0
0.226752, 7661, 50634, 17808, 0, 1545, 0, 79, 76, 143, 106, 145, 0, 0, 0, 0, 0
0.234658, 7622, 50719, 17853, 0, 555, 0, 81, 73, 143, 104, 145, 0, 0, 0, 0, 0
0.240677, 7605, 50759, 17880, 0, 444, 0, 79, 71, 143, 104, 145, 0, 0, 0, 0, 0
0.246731, 7587, 50802, 17906, 0, 0, 0, 79, 68, 143, 104, 145, 0, 0, 0, 0, 0
0.253741, 7549, 50891, 17948, 0, 0, 0, 79, 68, 146, 104, 145, 0, 0, 0, 0, 0
0.259696, 7527, 50946, 17975, 0, 0, 0, 79, 66, 146, 106, 145, 0, 0, 0, 0, 0
0.266610, 7502, 51007, 17998, 0, 0, 0, 79, 66, 143, 104, 145, 0, 0, 0, 0, 0
0.273758, 7453, 51129, 18038, 0, 0, 0, 79, 66, 146, 106, 145, 0, 0, 0, 0, 0
0.279559, 7425, 51200, 18060, 0, 0, 0, 79, 66, 143, 104, 147, 0, 0, 0, 0, 0
0.285731, 7398, 51267, 18077, 0, 0, 489, 79, 63, 143, 104, 145, 0, 0, 0, 0, 0
0.291770, 7369, 51341, 18095, 0, 0, 1545, 79, 63, 143, 104, 147, 0, 0, 0, 0, 0
0.299648, 7312, 51492, 18134, 0, 0, 2012, 79, 63, 141, 104, 147, 0, 0, 0, 0, 0
0.305667, 7286, 51567, 18159, 0, 0, 1945, 79, 63, 138, 104, 147, 0, 0, 0, 0, 0
0.311819, 7261, 51642, 18189, 0, 0, 1422, 79, 63, 138, 104, 147, 0, 0, 0, 0, 0
0.318790, 7225, 51771, 18262, 0, 0, 0, 79, 63, 135, 104, 147, 0, 0, 0, 0, 0
0.324756, 7213, 51825, 18300, 0, 0, 0, 79, 63, 135, 104, 147, 0, 0, 0, 0, 0
