time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
0.021486, 6967, 52709, 24059, 0, 0, 10138, 86, 139, 187, 128, 140, 0, 0, 0, 0, 0
0.021969, 6956, 52752, 24009, 0, 0, 10171, 86, 137, 187, 126, 140, 0, 0, 0, 0, 0
0.022439, 6947, 52791, 23958, 0, 0, 10449, 86, 137, 187, 126, 142, 0, 0, 0, 0, 0
0.028218, 6940, 52827, 23907, 0, 0, 10761, 86, 134, 184, 126, 145, 0, 0, 0, 0, 0
0.036132, 6930, 52889, 23796, 0, 0, 11694, 86, 134, 184, 123, 145, 0, 0, 0, 0, 0
0.041938, 6926, 52916, 23735, 0, 0, 12584, 86, 132, 184, 123, 147, 0, 0, 0, 0, 0
0.047967, 6924, 52939, 23670, 0, 0, 13718, 86, 132, 184, 123, 147, 0, 0, 0, 0, 0
0.054987, 6920, 52978, 23519, 0, 0, 16286, 86, 132, 184, 123, 147, 0, 0, 0, 0, 0
0.061063, 6920, 52994, 23429, 0, 0, 18298, 84, 132, 184, 123, 147, 0, 0, 0, 0, 0
0.068132, 6920, 53009, 23328, 0, 0, 20443, 86, 129, 184, 123, 147, 0, 0, 0, 0, 0
0.074945, 6920, 53043, 23097, 0, 0, 24245, 86, 129, 184, 123, 147, 0, 0, 0, 0, 0
0.081282, 6921, 53062, 22966, 0, 0, 26913, 86, 129, 184, 123, 147, 0, 0, 0, 0, 0
0.086975, 6923, 53080, 22832, 0, 0, 27569, 86, 129, 184, 123, 147, 0, 0, 0, 0, 0
0.093231, 6926, 53099, 22691, 0, 0, 29026, 86, 129, 184, 123, 147, 0, 0, 0, 0, 0
0.101130, 6939, 53130, 22408, 1523, 0, 30115, 86, 129, 184, 123, 147, 0, 0, 0, 0, 0
0.107141, 6948, 53143, 22264, 2267, 0, 30738, 84, 127, 181, 121, 145, 0, 0, 0, 0, 0
0.113140, 6959, 53149, 22119, 3168, 0, 30571, 84, 127, 181, 121, 145, 0, 0, 0, 0, 0
0.120210, 6987, 53143, 21857, 4546, 0, 26969, 84, 127, 181, 119, 142, 0, 0, 0, 0, 0
0.126306, 7003, 53134, 21736, 5113, 0, 25402, 84, 127, 181, 119, 145, 0, 0, 0, 0, 0
0.132249, 7019, 53122, 21625, 5513, 0, 23401, 84, 127, 181, 119, 145, 0, 0, 0, 0, 0
0.139983, 7052, 53094, 21431, 5869, 0, 19176, 84, 125, 181, 119, 142, 0, 0, 0, 0, 0
0.145918, 7067, 53078, 21349, 5780, 0, 17086, 84, 125, 181, 116, 142, 0, 0, 0, 0, 0
0.152026, 7082, 53062, 21275, 5647, 0, 15096, 84, 125, 181, 116, 142, 0, 0, 0, 0, 0
0.158048, 7095, 53046, 21208, 5513, 0, 13217, 84, 125, 179, 116, 142, 0, 0, 0, 0, 0
0.165805, 7116, 53018, 21095, 5202, 0, 9560, 84, 125, 179, 116, 140, 0, 0, 0, 0, 0
0.171856, 7124, 53005, 21047, 4947, 0, 8015, 84, 125, 179, 116, 140, 0, 0, 0, 0, 0
0.184908, 7132, 52970, 20917, 3423, 377, 5236, 84, 125, 176, 114, 140, 0, 0, 0, 0, 0
0.190906, 7126, 52966, 20872, 2512, 1267, 5091, 84, 125, 179, 114, 140, 0, 0, 0, 0, 0
0.197001, 7116, 52968, 20823, 1511, 2245, 5258, 84, 125, 179, 116, 140, 0, 0, 0, 0, 0
0.204860, 7079, 52988, 20710, 0, 3679, 6236, 84, 125, 176, 114, 138, 0, 0, 0, 0, 0
0.210898, 7053, 53006, 20643, 0, 4735, 7214, 84, 122, 176, 114, 138, 0, 0, 0, 0, 0
0.217010, 7023, 53028, 20568, 0, 5591, 8170, 84, 122, 176, 114, 138, 0, 0, 0, 0, 0
0.222924, 6988, 53055, 20486, 0, 6258, 9171, 84, 122, 176, 114, 138, 0, 0, 0, 0, 0
0.229950, 6908, 53121, 20303, 0, 7637, 10705, 84, 122, 176, 114, 138, 0, 0, 0, 0, 0
0.237133, 6863, 53158, 20205, 0, 8293, 11005, 84, 122, 176, 114, 138, 0, 0, 0, 0, 0
0.243204, 6816, 53201, 20106, 0, 8804, 10761, 84, 122, 176, 114, 138, 0, 0, 0, 0, 0
0.250290, 6718, 53294, 19915, 0, 9238, 9860, 84, 122, 176, 111, 135, 0, 0, 0, 0, 0
0.256223, 6669, 53345, 19830, 0, 8315, 8704, 84, 122, 176, 114, 135, 0, 0, 0, 0, 0
0.262232, 6620, 53398, 19753, 0, 8693, 7137, 84, 122, 176, 114, 135, 0, 0, 0, 0, 0
0.270158, 6525, 53511, 19629, 0, 7548, 4035, 84, 122, 176, 114, 135, 0, 0, 0, 0, 0
0.276227, 6479, 53571, 19580, 0, 6881, 2945, 84, 120, 173, 111, 135, 0, 0, 0, 0, 0
0.282253, 6433, 53637, 19541, 0, 6192, 1878, 84, 120, 176, 114, 135, 0, 0, 0, 0, 0
0.288261, 6385, 53709, 19510, 0, 5336, 1056, 84, 120, 176, 111, 135, 0, 0, 0, 0, 0
0.301991, 6241, 53952, 19453, 0, 1945, 0, 84, 120, 173, 111, 135, 0, 0, 0, 0, 0
0.308159, 6189, 54050, 19444, 0, 978, 0, 84, 120, 173, 111, 135, 0, 0, 0, 0, 0
0.315204, 6078, 54265, 19426, 0, 0, 655, 84, 120, 173, 111, 135, 0, 0, 0, 0, 0
0.321057, 6021, 54378, 19415, 0, 0, 1233, 84, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.327309, 5962, 54495, 19402, 0, 0, 1845, 84, 120, 173, 111, 135, 0, 0, 0, 0, 0
0.341219, 5782, 54852, 19350, 0, 0, 3001, 84, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.347184, 5722, 54969, 19328, 0, 0, 3190, 84, 120, 173, 111, 135, 0, 0, 0, 0, 0
0.360243, 5546, 55316, 19277, 0, 0, 2145, 84, 120, 176, 111, 133, 0, 0, 0, 0, 0
0.367113, 5490, 55427, 19264, 0, 0, 1523, 84, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.373198, 5435, 55539, 19258, 0, 0, 444, 84, 120, 176, 111, 133, 0, 0, 0, 0, 0
0.380097, 5325, 55770, 19262, 0, 0, 0, 84, 120, 176, 111, 133, 0, 0, 0, 0, 0
0.386123, 5273, 55887, 19275, 0, 0, 0, 84, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.392098, 5221, 56004, 19295, 0, 0, 0, 84, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.398350, 5171, 56125, 19323, 0, 0, 0, 84, 120, 176, 111, 133, 0, 0, 0, 0, 0
0.406290, 5073, 56374, 19403, 0, 0, 0, 84, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.412183, 5027, 56500, 19453, 0, 0, 0, 84, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.418173, 4983, 56627, 19507, 0, 0, 0, 86, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.425272, 4898, 56885, 19626, 0, 0, 0, 86, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.431252, 4858, 57014, 19688, 0, 0, 0, 86, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.437901, 4820, 57143, 19750, 0, 0, 0, 86, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.444846, 4747, 57398, 19870, 0, 0, 0, 86, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.451045, 4713, 57523, 19926, 0, 0, 0, 86, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.457256, 4680, 57647, 19979, 0, 0, 0, 86, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.463232, 4649, 57770, 20029, 0, 0, 0, 89, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.470873, 4588, 58015, 20122, 0, 0, 0, 89, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.477151, 4560, 58136, 20167, 0, 0, 0, 89, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.483116, 4534, 58257, 20212, 0, 0, 0, 89, 117, 173, 111, 133, 0, 0, 0, 0, 0
0.490203, 4485, 58501, 20304, 0, 0, 0, 89, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.496246, 4464, 58620, 20349, 0, 0, 0, 89, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.502237, 4444, 58740, 20396, 0, 0, 0, 89, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.510142, 4410, 58982, 20498, 0, 0, 0, 91, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.516177, 4394, 59104, 20551, 0, 0, 0, 91, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.522220, 4379, 59228, 20606, 0, 0, 0, 91, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.528217, 4366, 59353, 20661, 0, 0, 0, 91, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.535291, 4338, 59611, 20772, 0, 0, 0, 91, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.542025, 4324, 59743, 20826, 0, 0, 0, 91, 120, 173, 111, 133, 0, 0, 0, 0, 0
0.548131, 4311, 59874, 20878, 0, 0, 0, 91, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.555286, 4283, 60138, 20973, 0, 0, 0, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.560946, 4270, 60268, 21014, 0, 0, 0, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.566960, 4256, 60397, 21054, 0, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.574268, 4231, 60643, 21124, 0, 0, 0, 94, 120, 176, 111, 131, 0, 0, 0, 0, 0
0.580253, 4222, 60758, 21157, 0, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.587141, 4217, 60865, 21189, 0, 0, 0, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.593102, 4215, 60966, 21221, 0, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.600212, 4224, 61146, 21284, 0, 0, 0, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.606257, 4234, 61226, 21315, 0, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.612154, 4249, 61302, 21347, 0, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.618248, 4266, 61374, 21378, 277, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.625249, 4306, 61517, 21438, 733, 0, 0, 94, 120, 173, 111, 128, 0, 0, 0, 0, 0
0.630961, 4328, 61589, 21466, 944, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.636975, 4351, 61661, 21493, 1067, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.644027, 4400, 61806, 21545, 1278, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.650894, 4427, 61878, 21572, 1422, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.656929, 4456, 61945, 21599, 1812, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.662967, 4489, 62007, 21627, 2245, 0, 0, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.669945, 4565, 62114, 21688, 3279, 0, 0, 96, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.676187, 4609, 62157, 21722, 3868, 0, 0, 96, 120, 173, 111, 128, 0, 0, 0, 0, 0
0.682205, 4657, 62194, 21761, 4457, 0, 0, 94, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.688303, 4710, 62222, 21802, 4980, 0, 0, 96, 120, 173, 114, 131, 0, 0, 0, 0, 0
0.695254, 4826, 62256, 21893, 5980, 0, 0, 94, 120, 173, 111, 128, 0, 0, 0, 0, 0
0.701000, 4889, 62262, 21941, 6514, 0, 0, 94, 117, 173, 111, 131, 0, 0, 0, 0, 0
0.707409, 4952, 62260, 21987, 6770, 0, 0, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.715120, 5078, 62247, 22074, 7125, 0, 0, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.721128, 5139, 62237, 22109, 7114, 0, 0, 94, 120, 173, 111, 128, 0, 0, 0, 0, 0
0.727137, 5195, 62228, 22136, 7003, 0, 0, 94, 120, 170, 111, 128, 0, 0, 0, 0, 0
0.740167, 5339, 62203, 22168, 6258, 0, 2523, 94, 117, 170, 111, 131, 0, 0, 0, 0, 0
0.746192, 5377, 62195, 22161, 5980, 0, 4135, 96, 117, 170, 111, 128, 0, 0, 0, 0, 0
0.752237, 5410, 62188, 22147, 5780, 0, 5413, 94, 117, 173, 111, 128, 0, 0, 0, 0, 0
0.758218, 5438, 62179, 22125, 5536, 0, 6759, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.765267, 5478, 62146, 22062, 5380, 0, 8949, 94, 117, 170, 111, 128, 0, 0, 0, 0, 0
0.777242, 5502, 62074, 21988, 5413, 0, 9860, 94, 120, 173, 111, 128, 0, 0, 0, 0, 0
0.785168, 5513, 61963, 21898, 5714, 1700, 11272, 94, 117, 170, 111, 128, 0, 0, 0, 0, 0
0.791157, 5512, 61896, 21844, 5769, 3179, 12573, 94, 117, 173, 111, 128, 0, 0, 0, 0, 0
0.797169, 5507, 61819, 21782, 5825, 4657, 13907, 94, 117, 170, 111, 131, 0, 0, 0, 0, 0
0.803125, 5499, 61736, 21714, 6136, 5413, 15485, 94, 117, 173, 111, 131, 0, 0, 0, 0, 0
0.810212, 5483, 61557, 21559, 6936, 4735, 18142, 94, 117, 173, 111, 131, 0, 0, 0, 0, 0
0.816243, 5471, 61470, 21468, 6948, 3557, 19954, 94, 120, 173, 111, 131, 0, 0, 0, 0, 0
0.822249, 5456, 61390, 21370, 6747, 2356, 21333, 94, 117, 173, 111, 133, 0, 0, 0, 0, 0
0.829297, 5420, 61259, 21168, 5702, 0, 22000, 94, 120, 170, 111, 133, 0, 0, 0, 0, 0
0.836131, 5400, 61219, 21073, 4569, 0, 21022, 96, 117, 173, 111, 135, 0, 0, 0, 0, 0
0.842195, 5379, 61198, 20984, 3446, 0, 19554, 96, 117, 170, 111, 135, 0, 0, 0, 0, 0
0.848155, 5360, 61193, 20907, 2367, 0, 17086, 96, 120, 170, 111, 138, 0, 0, 0, 0, 0
0.855005, 5337, 61233, 20800, 389, 0, 10705, 96, 120, 173, 114, 140, 0, 0, 0, 0, 0
0.861196, 5336, 61275, 20774, 0, 0, 6781, 96, 120, 173, 114, 142, 0, 0, 0, 0, 0
0.873156, 5362, 61392, 20781, 0, 0, 0, 99, 122, 173, 126, 150, 0, 0, 0, 0, 0
0.880594, 5429, 61533, 20864, 0, 0, 0, 99, 122, 173, 136, 162, 0, 0, 0, 0, 0
0.886273, 5475, 61608, 20929, 0, 0, 0, 99, 120, 173, 143, 166, 0, 0, 0, 0, 0
0.892237, 5522, 61692, 20999, 0, 0, 0, 99, 122, 176, 150, 176, 0, 0, 0, 0, 0
0.899258, 5650, 61854, 21188, 0, 0, 0, 99, 122, 176, 155, 193, 0, 0, 0, 0, 0
0.906123, 5720, 61922, 21283, 0, 0, 0, 99, 122, 176, 162, 200, 0, 0, 0, 0, 0
0.912156, 5791, 61982, 21375, 0, 0, 0, 99, 122, 176, 162, 200, 0, 0, 0, 0, 0
0.918178, 5858, 62040, 21461, 0, 0, 0, 99, 122, 176, 153, 207, 0, 0, 0, 0, 0
0.925178, 5982, 62161, 21609, 133, 0, 0, 99, 122, 173, 143, 216, 0, 0, 0, 0, 0
0.931190, 6044, 62201, 21667, 944, 0, 0, 99, 122, 176, 138, 226, 0, 0, 0, 0, 0
0.937215, 6091, 62234, 21702, 722, 0, 0, 99, 122, 173, 138, 226, 0, 0, 0, 0, 0
0.943209, 6118, 62278, 21721, 0, 0, 0, 99, 122, 176, 136, 226, 0, 0, 0, 0, 0
0.950161, 6179, 62370, 21783, 0, 0, 0, 99, 122, 176, 136, 224, 0, 0, 0, 0, 0
0.956229, 6213, 62430, 21824, 0, 0, 0, 99, 125, 176, 136, 204, 0, 0, 0, 0, 0
0.962276, 6237, 62526, 21866, 0, 0, 0, 99, 127, 179, 138, 200, 0, 0, 0, 0, 0
0.969577, 6307, 62710, 21972, 0, 0, 0, 99, 129, 181, 140, 207, 0, 0, 0, 0, 0
0.975283, 6360, 62799, 22048, 0, 0, 0, 102, 132, 184, 143, 212, 0, 0, 0, 0, 0
0.982106, 6411, 62910, 22128, 0, 0, 0, 102, 132, 184, 145, 219, 0, 0, 0, 0, 0
0.988139, 6474, 63022, 22220, 0, 0, 0, 102, 134, 187, 150, 224, 0, 0, 0, 0, 0
0.995194, 6642, 63227, 22454, 0, 0, 0, 102, 134, 189, 153, 226, 0, 0, 0, 0, 0
1.001197, 6739, 63319, 22578, 0, 0, 0, 102, 132, 189, 155, 228, 0, 0, 0, 0, 0
1.007185, 6837, 63395, 22696, 0, 0, 0, 102, 134, 189, 155, 228, 0, 0, 0, 0, 0
1.026225, 7206, 63617, 23063, 3079, 0, 0, 102, 132, 189, 155, 231, 0, 0, 0, 0, 0
1.032250, 7284, 63664, 23130, 3212, 0, 0, 102, 132, 189, 155, 231, 0, 0, 0, 0, 0
