time, note, velocity
12.962646, 60, 59
14.837078, 62, 64
14.949016, 60, 0
15.863354, 64, 84
15.899878, 62, 0
16.921448, 65, 77
16.987823, 64, 0
18.080077, 64, 83
18.155872, 65, 0
18.593873, 62, 72
18.655834, 64, 0
19.202397, 64, 87
19.252768, 62, 0
20.306629, 60, 81
20.325734, 64, 0
21.535650, 67, 82
21.610931, 60, 0
23.877562, 67, 0
24.449532, 62, 69
24.986698, 64, 86
25.025508, 62, 0
25.500586, 65, 83
25.528327, 64, 0
26.086247, 67, 75
26.088616, 65, 0
26.664489, 69, 65
26.702574, 67, 0
27.218939, 71, 93
27.266548, 69, 0
27.784679, 72, 97
27.839409, 71, 0
28.992106, 69, 83
29.034545, 72, 0
30.276489, 74, 89
30.317491, 69, 0
31.628331, 67, 89
31.662440, 74, 0
33.325151, 67, 0
34.178239, 67, 59
34.814426, 69, 74
34.889391, 67, 0
35.332476, 71, 80
35.363195, 69, 0
35.890697, 72, 74
35.908445, 71, 0
36.424918, 74, 74
36.463330, 72, 0
36.987220, 76, 82
37.033234, 74, 0
37.550391, 77, 85
37.584512, 76, 0
38.135504, 74, 87
38.190244, 77, 0
38.729698, 79, 91
38.760044, 74, 0
40.620070, 77, 80
40.643199, 79, 0
41.158142, 76, 80
41.223275, 77, 0
41.692639, 74, 77
41.771001, 76, 0
42.248334, 72, 82
42.299981, 74, 0
42.785005, 71, 69
42.984310, 72, 0
43.340210, 69, 75
43.382067, 71, 0
43.865389, 67, 78
43.889072, 69, 0
44.400123, 65, 30
44.465964, 67, 0
44.901056, 64, 84
44.953060, 65, 0
45.454956, 67, 82
45.484138, 64, 0
45.999051, 65, 83
46.058056, 67, 0
46.586540, 62, 84
46.616004, 65, 0
47.734147, 69, 75
47.796854, 62, 0
48.926263, 67, 63
48.971788, 69, 0
50.795884, 67, 0
51.640727, 62, 78
52.256886, 64, 81
52.331745, 62, 0
52.788592, 65, 85
52.825771, 64, 0
53.323864, 67, 83
53.326613, 65, 0
53.865760, 69, 91
53.992591, 67, 0
54.388877, 71, 95
54.424678, 69, 0
54.939749, 69, 95
54.964665, 71, 0
55.521545, 72, 98
55.550605, 69, 0
56.133688, 71, 95
56.189723, 72, 0
56.683623, 74, 95
56.708819, 71, 0
57.287001, 72, 91
57.351519, 74, 0
57.856045, 69, 80
57.905630, 72, 0
58.428903, 71, 77
58.473685, 69, 0
59.059513, 67, 82
59.076530, 71, 0
60.958769, 67, 0
62.012832, 67, 65
63.249270, 69, 77
63.317331, 67, 0
64.349467, 71, 82
64.399334, 69, 0
64.950398, 72, 62
64.972449, 71, 0
65.572282, 74, 75
65.647560, 72, 0
67.245464, 72, 80
67.275351, 74, 0
67.792792, 71, 89
67.905321, 72, 0
