time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
0.022099, 11263, 48211, 31082, 0, 1400, 3846, 94, 105, 176, 104, 104, 0, 0, 0, 0, 0
0.022580, 11255, 48202, 31047, 0, 1345, 3457, 94, 105, 176, 106, 102, 0, 0, 0, 0, 0
0.024627, 11236, 48187, 30982, 0, 1211, 2845, 94, 105, 176, 104, 104, 0, 0, 0, 0, 0
0.038565, 11212, 48176, 30918, 0, 1233, 2312, 94, 105, 176, 104, 104, 0, 0, 0, 0, 0
0.043509, 11183, 48164, 30851, 0, 1523, 2467, 94, 105, 179, 106, 102, 0, 0, 0, 0, 0
0.049507, 11166, 48158, 30811, 0, 1600, 2857, 94, 105, 179, 106, 104, 0, 0, 0, 0, 0
0.056439, 11147, 48153, 30765, 0, 1645, 3435, 94, 105, 176, 106, 104, 0, 0, 0, 0, 0
0.062473, 11125, 48150, 30713, 0, 1634, 4035, 94, 105, 176, 106, 102, 0, 0, 0, 0, 0
0.069719, 11071, 48153, 30586, 0, 1278, 5602, 94, 105, 179, 106, 104, 0, 0, 0, 0, 0
0.075737, 11039, 48161, 30510, 0, 1089, 6436, 94, 105, 176, 106, 104, 0, 0, 0, 0, 0
0.081780, 11003, 48176, 30424, 0, 589, 7737, 94, 105, 176, 106, 104, 0, 0, 0, 0, 0
0.089657, 10924, 48223, 30233, 0, 0, 9571, 94, 105, 179, 106, 104, 0, 0, 0, 0, 0
0.095677, 10882, 48252, 30127, 0, 0, 10527, 94, 105, 176, 106, 104, 0, 0, 0, 0, 0
0.101734, 10838, 48281, 30015, 0, 0, 11328, 94, 105, 176, 106, 104, 0, 0, 0, 0, 0
0.108872, 10748, 48344, 29774, 0, 0, 12684, 91, 102, 176, 104, 102, 0, 0, 0, 0, 0
0.114782, 10702, 48378, 29649, 0, 0, 13129, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.121637, 10657, 48412, 29521, 0, 33, 13529, 91, 102, 173, 102, 102, 0, 0, 0, 0, 0
0.127800, 10611, 48446, 29392, 0, 277, 13796, 91, 102, 173, 104, 100, 0, 0, 0, 0, 0
0.134734, 10522, 48506, 29130, 0, 1044, 14062, 91, 102, 173, 102, 102, 0, 0, 0, 0, 0
0.140740, 10478, 48532, 28997, 0, 1556, 14051, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.146770, 10434, 48554, 28864, 0, 2112, 13940, 91, 100, 173, 104, 102, 0, 0, 0, 0, 0
0.154444, 10347, 48588, 28593, 0, 3157, 14174, 91, 102, 173, 102, 102, 0, 0, 0, 0, 0
0.160746, 10303, 48603, 28454, 0, 3612, 14529, 91, 102, 176, 104, 102, 0, 0, 0, 0, 0
0.166718, 10258, 48615, 28310, 0, 4079, 15007, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.173789, 10167, 48634, 28000, 0, 5269, 17142, 91, 102, 176, 104, 102, 0, 0, 0, 0, 0
0.179765, 10120, 48641, 27828, 0, 5914, 18720, 91, 102, 176, 104, 102, 0, 0, 0, 0, 0
0.186659, 10072, 48647, 27643, 0, 6603, 20721, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.192702, 10021, 48653, 27442, 0, 7303, 22989, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.199724, 9910, 48678, 26984, 0, 8537, 28036, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.205490, 9849, 48696, 26727, 0, 9215, 30916, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.211776, 9786, 48717, 26450, 0, 9949, 33873, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.219657, 9649, 48776, 25836, 0, 11194, 39242, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.225684, 9576, 48813, 25510, 0, 11817, 40854, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
0.231773, 9499, 48858, 25174, 0, 12161, 41843, 91, 102, 173, 104, 102, 0, 0, 0, 0, 0
