time, note, velocity
1.896161, 60, 81
2.588071, 62, 93
2.624722, 60, 0
3.318854, 65, 91
3.349661, 62, 0
4.009634, 64, 98
4.023771, 65, 0
5.079707, 62, 91
5.124765, 64, 0
5.430710, 60, 97
5.462852, 62, 0
6.107625, 64, 93
6.163745, 60, 0
6.791923, 62, 91
6.819607, 64, 0
7.878029, 64, 89
7.921612, 62, 0
8.275465, 65, 97
8.518660, 64, 0
9.009755, 67, 98
9.051432, 65, 0
9.739430, 62, 72
9.750474, 64, 79
9.770547, 67, 0
9.803583, 64, 0
10.470858, 65, 82
10.499464, 62, 0
10.842407, 64, 89
10.887376, 65, 0
11.198566, 62, 97
11.233481, 64, 0
11.550543, 64, 93
11.583577, 62, 0
11.874654, 60, 97
11.889483, 64, 0
12.610483, 62, 91
12.665447, 60, 0
13.350324, 65, 91
13.380458, 62, 0
14.124930, 64, 93
14.161264, 65, 0
15.255125, 62, 93
15.285107, 64, 0
15.597873, 60, 91
15.625393, 62, 0
15.913602, 67, 67
15.944295, 60, 0
15.969244, 65, 22
16.035229, 65, 0
16.303767, 65, 89
16.330436, 67, 0
17.069234, 64, 93
17.101239, 65, 0
18.172209, 62, 93
18.219317, 64, 0
18.544105, 65, 80
18.586377, 62, 0
18.908926, 64, 83
18.976244, 65, 0
19.268434, 60, 98
19.297210, 64, 0
19.624977, 62, 95
19.777250, 60, 0
20.018126, 65, 91
20.049124, 62, 0
20.755362, 64, 98
20.805168, 65, 0
21.509085, 67, 98
21.541023, 64, 0
22.357057, 65, 93
22.421099, 67, 0
23.196136, 64, 93
23.266934, 65, 0
24.100100, 62, 91
24.144034, 64, 0
25.094161, 65, 89
25.129908, 62, 0
26.211172, 64, 89
26.255174, 65, 0
27.569163, 60, 76
27.617846, 64, 0
28.839785, 62, 76
28.969831, 60, 0
29.309756, 64, 78
29.355874, 62, 0
29.828808, 65, 71
29.859837, 64, 0
30.931596, 64, 72
30.983811, 65, 0
31.465840, 62, 70
31.496701, 64, 0
32.047758, 67, 62
32.070764, 62, 0
32.865820, 67, 0
33.318771, 64, 78
34.002807, 64, 0
34.389823, 60, 81
35.090529, 60, 0
35.491563, 62, 76
35.973454, 65, 75
35.995802, 62, 0
36.498562, 64, 86
36.545601, 65, 0
37.091530, 64, 0
37.587128, 67, 80
38.252537, 67, 0
38.586976, 62, 87
39.232524, 62, 0
39.598717, 65, 75
40.112205, 64, 83
40.143587, 65, 0
40.596740, 60, 86
40.618525, 64, 0
41.098408, 62, 87
41.164579, 60, 0
41.794514, 62, 0
42.156624, 65, 78
42.680592, 64, 89
42.685260, 65, 0
43.158290, 64, 0
43.160366, 67, 80
43.686758, 62, 89
43.724308, 67, 0
44.601490, 62, 0
45.055477, 67, 58
45.560820, 64, 84
45.615630, 67, 0
46.009405, 65, 80
46.052264, 64, 0
46.490293, 62, 95
46.548345, 65, 0
46.994177, 64, 91
47.032162, 62, 0
47.455363, 60, 89
47.498186, 64, 0
47.950412, 62, 89
48.001524, 60, 0
48.445523, 65, 85
48.486551, 62, 0
48.933395, 64, 93
49.058316, 65, 0
49.428283, 67, 85
49.453417, 64, 0
49.923228, 65, 87
49.968000, 67, 0
50.396577, 62, 78
50.438309, 65, 0
50.863095, 64, 86
50.910174, 62, 0
51.346498, 60, 89
51.366156, 64, 0
51.835422, 62, 87
51.896270, 60, 0
