time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
1.545016, 61071, 3862, 27544, 0, 20288, 5847, 91, 152, 168, 89, 78, 0, 0, 0, 0, 0
1.545464, 60965, 3769, 27551, 0, 22578, 3479, 91, 149, 168, 92, 78, 0, 0, 0, 0, 0
1.545897, 60859, 3668, 27569, 0, 23512, 1200, 91, 149, 168, 89, 81, 0, 0, 0, 0, 0
1.546379, 60651, 3419, 27637, 0, 25213, 0, 91, 152, 165, 89, 78, 0, 0, 0, 0, 0
1.546881, 60549, 3289, 27681, 0, 24679, 0, 91, 152, 165, 89, 78, 0, 0, 0, 0, 0
1.547355, 60446, 3161, 27726, 0, 23923, 0, 91, 152, 165, 87, 78, 0, 0, 0, 0, 0
1.547748, 60347, 3044, 27771, 0, 22144, 0, 91, 152, 165, 87, 78, 0, 0, 0, 0, 0
1.548183, 60159, 2834, 27846, 0, 18932, 0, 91, 152, 165, 87, 78, 0, 0, 0, 0, 0
1.550172, 59716, 2555, 27837, 0, 13573, 8615, 94, 152, 162, 87, 78, 0, 0, 0, 0, 0
1.550680, 59622, 2518, 27808, 0, 14618, 9516, 94, 152, 165, 87, 76, 0, 0, 0, 0, 0
1.551075, 59525, 2479, 27775, 0, 15552, 10305, 96, 152, 165, 87, 76, 0, 0, 0, 0, 0
1.551602, 59323, 2377, 27714, 0, 17920, 8559, 96, 152, 165, 87, 76, 0, 0, 0, 0, 0
1.552035, 59221, 2307, 27696, 0, 18887, 6959, 94, 149, 160, 85, 73, 0, 0, 0, 0, 0
1.552536, 59119, 2220, 27689, 0, 20288, 4468, 91, 149, 160, 85, 71, 0, 0, 0, 0, 0
1.554164, 58745, 1821, 27717, 0, 18309, 555, 91, 149, 160, 85, 73, 0, 0, 0, 0, 0
1.554670, 58663, 1724, 27729, 0, 17875, 277, 91, 149, 160, 85, 73, 0, 0, 0, 0, 0
1.555198, 58510, 1550, 27741, 0, 16041, 1322, 91, 149, 160, 82, 71, 0, 0, 0, 0, 0
1.555692, 58434, 1466, 27747, 0, 15830, 1111, 91, 149, 160, 85, 71, 0, 0, 0, 0, 0
1.556259, 58354, 1387, 27752, 0, 15797, 1367, 91, 149, 160, 82, 71, 0, 0, 0, 0, 0
1.556770, 58271, 1309, 27763, 0, 15997, 0, 91, 149, 160, 82, 73, 0, 0, 0, 0, 0
1.557337, 58094, 1152, 27809, 0, 16430, 0, 91, 149, 160, 82, 71, 0, 0, 0, 0, 0
1.557754, 57999, 1081, 27836, 0, 15519, 0, 91, 149, 160, 82, 71, 0, 0, 0, 0, 0
1.558234, 57902, 1014, 27869, 0, 15763, 0, 91, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.558657, 57802, 938, 27903, 0, 16086, 0, 89, 149, 160, 85, 71, 0, 0, 0, 0, 0
1.559160, 57619, 804, 27958, 0, 14574, 0, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.559568, 57536, 728, 27981, 0, 13951, 0, 89, 149, 160, 82, 71, 0, 0, 0, 0, 0
1.560001, 57464, 663, 27987, 0, 11983, 1745, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.560439, 57355, 586, 27942, 0, 7225, 9582, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.560872, 57316, 580, 27884, 0, 4835, 14085, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.561305, 57286, 592, 27808, 0, 3112, 17709, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.561738, 57260, 619, 27715, 0, 2156, 20532, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.562216, 57212, 675, 27506, 0, 2823, 22867, 91, 152, 160, 82, 71, 0, 0, 0, 0, 0
1.563175, 57152, 708, 27305, 0, 5591, 19954, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.563648, 57116, 708, 27218, 0, 6825, 17609, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.564074, 57035, 679, 27084, 0, 8671, 12384, 91, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.564491, 56989, 652, 27033, 0, 9427, 10405, 89, 149, 157, 85, 71, 0, 0, 0, 0, 0
1.564959, 56943, 624, 26994, 0, 9293, 8259, 89, 149, 157, 82, 71, 0, 0, 0, 0, 0
1.565381, 56853, 560, 26937, 0, 8671, 5836, 89, 147, 157, 82, 73, 0, 0, 0, 0, 0
1.565890, 56812, 526, 26916, 0, 8404, 5247, 89, 144, 157, 82, 81, 0, 0, 0, 0, 0
1.566868, 56743, 470, 26864, 0, 7259, 5991, 91, 139, 154, 82, 112, 0, 0, 0, 0, 0
1.567354, 56688, 416, 26799, 0, 6914, 7759, 91, 137, 151, 82, 114, 0, 0, 0, 0, 0
1.567808, 56662, 385, 26762, 0, 7603, 7981, 91, 134, 151, 82, 114, 0, 0, 0, 0, 0
1.568254, 56633, 347, 26726, 0, 8782, 7648, 91, 132, 151, 82, 114, 0, 0, 0, 0, 0
1.568782, 56602, 301, 26694, 0, 10071, 6970, 91, 129, 149, 82, 114, 0, 0, 0, 0, 0
1.569192, 56523, 171, 26647, 0, 13251, 4268, 89, 129, 146, 82, 114, 0, 0, 0, 0, 0
1.570136, 56425, 65522, 26632, 0, 16241, 956, 89, 127, 146, 82, 114, 0, 0, 0, 0, 0
1.570624, 56318, 65292, 26644, 0, 17664, 0, 89, 125, 143, 82, 114, 0, 0, 0, 0, 0
1.571122, 56266, 65157, 26658, 0, 18420, 0, 89, 125, 143, 82, 112, 0, 0, 0, 0, 0
1.571576, 56215, 65020, 26672, 0, 18376, 0, 86, 125, 141, 82, 112, 0, 0, 0, 0, 0
1.572034, 56167, 64884, 26685, 0, 17942, 0, 89, 125, 141, 82, 114, 0, 0, 0, 0, 0
1.572455, 56080, 64611, 26706, 0, 16864, 0, 86, 122, 138, 82, 112, 0, 0, 0, 0, 0
1.572895, 56040, 64485, 26710, 0, 16019, 0, 86, 122, 138, 80, 114, 0, 0, 0, 0, 0
1.573331, 56003, 64360, 26712, 0, 15641, 0, 86, 122, 135, 82, 112, 0, 0, 0, 0, 0
1.573767, 55965, 64243, 26709, 0, 15174, 644, 86, 122, 135, 82, 114, 0, 0, 0, 0, 0
1.574203, 55881, 64025, 26701, 0, 14985, 489, 86, 122, 135, 80, 112, 0, 0, 0, 0, 0
1.574639, 55832, 63916, 26704, 0, 15274, 0, 86, 125, 135, 82, 112, 0, 0, 0, 0, 0
1.575162, 55780, 63804, 26713, 0, 15697, 0, 86, 122, 132, 80, 76, 0, 0, 0, 0, 0
1.575587, 55664, 63547, 26761, 0, 17075, 0, 86, 122, 132, 80, 78, 0, 0, 0, 0, 0
1.576044, 55604, 63399, 26802, 0, 17842, 0, 84, 122, 130, 80, 85, 0, 0, 0, 0, 0
1.576465, 55542, 63237, 26853, 544, 18598, 0, 84, 125, 130, 80, 83, 0, 0, 0, 0, 0
1.576885, 55480, 63063, 26915, 1478, 18998, 0, 84, 122, 130, 80, 83, 0, 0, 0, 0, 0
1.577415, 55361, 62681, 27064, 3435, 19543, 0, 84, 125, 127, 77, 83, 0, 0, 0, 0, 0
1.578504, 55252, 62297, 27227, 3879, 18387, 0, 81, 125, 127, 80, 83, 0, 0, 0, 0, 0
