time, note, velocity
4.784494, 60, 55
6.881749, 62, 63
6.952166, 60, 0
7.974854, 64, 72
8.013246, 62, 0
9.101485, 65, 85
9.184179, 64, 0
10.237259, 62, 78
10.286143, 65, 0
11.371407, 67, 85
11.413120, 62, 0
13.841531, 60, 70
13.868947, 67, 0
16.297973, 60, 0
17.027933, 62, 56
17.885243, 64, 75
17.948951, 62, 0
18.788856, 65, 80
18.846021, 64, 0
19.676060, 62, 78
19.735769, 65, 0
20.723059, 65, 67
20.800967, 62, 0
21.714850, 64, 72
21.772719, 65, 0
22.629957, 65, 72
22.692758, 64, 0
23.541649, 67, 65
23.559761, 65, 0
24.591705, 69, 80
24.663731, 67, 0
25.332609, 71, 89
25.390726, 69, 0
26.084935, 72, 93
26.161523, 71, 0
26.834264, 69, 83
26.890638, 72, 0
27.739913, 74, 87
27.806441, 69, 0
28.683702, 69, 64
28.771406, 74, 0
29.737572, 67, 72
29.743521, 69, 0
31.713427, 67, 0
32.591671, 67, 69
33.379645, 69, 71
33.434647, 67, 0
34.132530, 71, 91
34.161620, 69, 0
34.804737, 72, 85
34.808486, 71, 0
35.465397, 74, 97
35.510377, 72, 0
36.139952, 76, 95
36.189452, 74, 0
36.825635, 77, 83
36.895365, 76, 0
37.671394, 74, 74
37.728249, 77, 0
38.566201, 79, 85
38.616458, 74, 0
39.652325, 74, 71
39.800314, 79, 0
40.358863, 79, 87
40.399237, 74, 0
41.011147, 77, 95
41.070091, 79, 0
41.735342, 76, 89
41.807090, 77, 0
42.448544, 72, 91
42.480080, 76, 0
43.162091, 76, 91
43.226027, 72, 0
44.188546, 74, 78
44.226934, 76, 0
44.933609, 72, 83
44.971012, 74, 0
45.618262, 71, 80
45.688119, 72, 0
46.242724, 69, 87
46.293840, 71, 0
46.897002, 67, 83
46.938897, 69, 0
47.546896, 65, 74
47.612056, 67, 0
48.156047, 64, 84
48.204956, 65, 0
48.852864, 67, 74
48.889815, 64, 0
49.653154, 64, 69
49.666028, 67, 0
50.448468, 62, 76
50.504898, 64, 0
51.311096, 67, 72
51.375726, 62, 0
51.999216, 69, 80
52.074964, 67, 0
52.725142, 64, 75
52.795654, 69, 0
53.507729, 62, 83
53.549816, 64, 0
54.341706, 67, 87
54.398053, 62, 0
55.201877, 65, 74
55.266694, 67, 0
