time, note, velocity
5.850025, 60, 43
7.263247, 62, 58
7.332309, 60, 0
9.672495, 67, 44
9.734234, 62, 0
10.419296, 64, 66
10.463496, 67, 0
12.009109, 62, 64
12.083190, 64, 0
13.361104, 64, 72
13.422364, 62, 0
14.049041, 65, 46
14.094318, 64, 0
14.760140, 67, 74
14.821068, 65, 0
16.120109, 69, 77
16.150814, 67, 0
17.992950, 72, 78
18.000963, 69, 0
18.699011, 71, 78
18.743040, 72, 0
19.364202, 67, 72
19.399971, 71, 0
20.950894, 67, 0
21.440993, 65, 71
22.162447, 67, 71
22.230609, 65, 0
22.782829, 69, 82
22.802164, 67, 0
23.462810, 71, 89
23.465838, 69, 0
24.088752, 72, 89
24.140070, 71, 0
24.752776, 76, 87
24.795910, 72, 0
25.422015, 74, 78
25.474788, 76, 0
26.178816, 72, 78
26.222664, 74, 0
26.826780, 77, 72
26.869849, 72, 0
27.465127, 76, 82
27.537945, 77, 0
28.135652, 72, 82
28.196633, 76, 0
28.823531, 74, 78
28.867711, 72, 0
30.760567, 74, 0
31.428882, 74, 33
31.440604, 76, 49
31.559719, 76, 0
32.032483, 74, 0
32.110019, 74, 78
32.774495, 72, 93
32.826520, 74, 0
33.383524, 72, 0
33.455254, 72, 91
34.113538, 72, 0
34.122466, 71, 82
34.800467, 69, 74
34.868484, 71, 0
35.486968, 67, 74
35.519703, 69, 0
36.158526, 65, 77
36.164360, 67, 0
36.827139, 64, 75
36.878605, 65, 0
37.503491, 60, 79
37.544471, 64, 0
38.160536, 62, 83
38.202451, 60, 0
38.893577, 59, 87
38.906544, 62, 0
39.669372, 60, 78
39.756369, 59, 0
40.302744, 62, 79
40.336402, 60, 0
40.949831, 64, 79
40.951370, 62, 0
41.611404, 65, 89
41.667328, 64, 0
42.301498, 67, 87
42.345370, 65, 0
42.934368, 71, 93
42.956220, 67, 0
43.569248, 69, 87
43.605156, 71, 0
44.317252, 65, 77
44.363224, 69, 0
45.828710, 64, 75
45.852223, 65, 0
47.557213, 64, 0
48.033034, 64, 81
48.761992, 65, 82
48.825896, 64, 0
49.373647, 67, 85
49.400969, 65, 0
49.976940, 67, 0
49.978324, 69, 80
50.591914, 71, 95
50.646880, 69, 0
51.187975, 72, 91
51.210010, 71, 0
51.798943, 74, 89
51.871088, 72, 0
52.513978, 76, 98
52.554003, 74, 0
53.208851, 71, 89
53.240877, 76, 0
53.871830, 72, 95
53.886941, 71, 0
54.480135, 74, 91
54.529926, 72, 0
55.086979, 79, 89
55.120800, 74, 0
55.796392, 74, 80
55.848860, 79, 0
56.384208, 77, 77
56.442862, 74, 0
56.984852, 76, 85
57.033690, 77, 0
57.627080, 72, 93
57.638699, 76, 0
59.015973, 79, 68
59.077085, 72, 0
60.495646, 79, 0
60.965664, 72, 87
61.625568, 79, 77
61.678524, 72, 0
62.261463, 72, 80
62.286829, 79, 0
62.925718, 71, 89
62.984595, 72, 0
63.595645, 72, 91
63.610659, 71, 0
64.221968, 74, 82
64.263518, 72, 0
64.875673, 72, 85
64.887527, 74, 0
65.480785, 71, 80
65.544555, 72, 0
66.055627, 72, 93
66.074446, 71, 0
66.665582, 74, 87
66.726596, 72, 0
67.265643, 72, 82
67.667360, 74, 0
67.915613, 71, 83
67.983451, 72, 0
68.515038, 69, 91
68.530481, 71, 0
69.122587, 71, 91
69.184372, 69, 0
69.733563, 72, 95
69.750427, 71, 0
70.342916, 74, 95
70.382346, 72, 0
70.977843, 71, 87
71.006549, 74, 0
71.703427, 76, 87
71.744369, 71, 0
73.576281, 76, 0
74.226513, 76, 83
75.019212, 74, 82
75.078359, 76, 0
75.724187, 72, 77
75.825357, 74, 0
76.349853, 71, 83
76.401276, 72, 0
76.997874, 69, 91
77.011261, 71, 0
77.628325, 67, 80
78.006184, 69, 0
78.226320, 65, 80
78.245213, 67, 0
78.841826, 64, 89
78.865080, 65, 0
79.462214, 62, 75
79.536214, 64, 0
80.067207, 60, 79
80.115336, 62, 0
80.708699, 62, 86
80.753378, 60, 0
81.368199, 59, 95
81.382152, 62, 0
81.969229, 60, 86
82.029963, 59, 0
82.515365, 62, 79
82.543186, 60, 0
83.077565, 64, 81
83.093976, 62, 0
83.628415, 65, 89
83.687020, 64, 0
84.198182, 67, 93
84.233071, 65, 0
84.792395, 69, 93
84.844129, 67, 0
85.391210, 71, 87
85.393993, 69, 0
86.027091, 72, 83
86.080859, 71, 0
86.640782, 74, 91
86.678931, 72, 0
87.192155, 76, 91
87.238903, 74, 0
87.739943, 77, 82
87.741843, 76, 0
88.284949, 79, 95
88.328987, 77, 0
88.977281, 84, 95
89.009882, 79, 0
89.616266, 83, 89
89.683595, 84, 0
90.238844, 79, 87
90.265719, 83, 0
90.944968, 81, 68
91.000712, 79, 0
91.682762, 77, 69
91.709595, 81, 0
92.400779, 76, 78
92.464557, 77, 0
93.066916, 77, 80
93.067477, 76, 0
93.658694, 79, 80
93.695685, 77, 0
94.242054, 81, 77
94.269772, 79, 0
