time, note, velocity
4.408594, 65, 67
4.887848, 65, 0
4.993522, 65, 64
5.444304, 65, 0
5.539471, 65, 65
6.010595, 65, 0
6.082614, 65, 78
6.551497, 65, 0
6.622837, 65, 103
7.103589, 65, 0
7.177562, 65, 103
7.677434, 65, 0
7.741419, 65, 107
8.218618, 65, 0
8.280613, 65, 83
8.769525, 65, 0
8.832695, 65, 77
9.329449, 65, 0
9.411631, 65, 63
9.866311, 65, 0
9.968934, 65, 50
10.417424, 65, 0
10.529322, 65, 43
10.942629, 65, 0
11.079893, 65, 39
11.528431, 65, 0
11.641370, 65, 35
12.077309, 65, 0
12.201560, 65, 52
12.597474, 65, 0
12.726809, 65, 64
13.210302, 65, 0
13.294405, 65, 77
13.694528, 65, 0
13.795315, 65, 78
14.251112, 65, 0
14.339410, 65, 85
14.773418, 65, 0
14.867922, 65, 91
15.357165, 65, 0
15.436411, 65, 100
15.847466, 65, 0
15.949180, 65, 93
16.423127, 65, 0
16.501165, 65, 93
16.964094, 65, 0
17.087562, 65, 77
17.522080, 65, 0
17.635166, 65, 62
18.061133, 65, 0
18.162393, 65, 45
18.616150, 65, 0
18.735067, 65, 42
19.136309, 65, 0
19.263496, 65, 38
19.693033, 65, 0
19.805954, 65, 35
20.213081, 65, 0
20.346312, 65, 35
20.757953, 65, 0
20.883680, 65, 50
21.310126, 65, 0
21.433180, 65, 55
21.890038, 65, 0
21.974601, 65, 77
22.403824, 65, 0
22.472504, 65, 87
22.914063, 65, 0
23.002082, 65, 77
23.011379, 64, 95
23.413951, 64, 0
23.496893, 65, 0
23.552132, 65, 103
23.991850, 65, 0
24.085842, 65, 93
24.520908, 65, 0
24.611220, 65, 98
25.072886, 65, 0
25.157330, 65, 114
25.578965, 65, 0
25.681029, 65, 100
26.132802, 65, 0
26.234842, 65, 80
26.647993, 65, 0
26.793795, 65, 77
27.216979, 65, 0
27.330855, 65, 57
27.747880, 65, 0
27.846950, 65, 47
28.248901, 65, 0
28.361691, 65, 45
28.774735, 65, 0
28.920062, 65, 68
29.345821, 65, 0
29.481750, 65, 87
29.867817, 65, 0
29.985546, 65, 89
30.429481, 65, 0
30.529536, 65, 103
30.949807, 65, 0
31.076258, 65, 109
31.483690, 65, 0
31.607835, 65, 107
32.015755, 65, 0
32.132910, 65, 107
32.566754, 65, 0
32.698748, 65, 89
33.137745, 65, 0
33.262921, 65, 62
33.725923, 65, 0
33.836693, 65, 38
34.249474, 65, 0
34.394472, 65, 28
34.791681, 65, 0
34.930897, 65, 29
35.336499, 65, 0
35.463565, 65, 50
35.861640, 65, 0
35.986995, 65, 42
36.399451, 65, 0
36.528410, 65, 39
36.952493, 65, 0
37.080750, 65, 32
37.487516, 65, 0
37.601741, 65, 38
38.038640, 65, 0
38.169353, 65, 41
38.566535, 65, 0
38.701441, 65, 69
39.073354, 65, 0
39.202498, 65, 85
39.612441, 65, 0
39.735337, 65, 91
40.175508, 65, 0
40.274286, 65, 43
40.674378, 65, 0
40.829346, 65, 49
41.248230, 65, 0
41.375574, 65, 49
41.771315, 65, 0
41.904420, 65, 49
42.299332, 65, 0
42.429857, 65, 44
42.848344, 65, 0
43.010957, 65, 43
43.413342, 65, 0
43.579617, 65, 32
43.919352, 65, 0
44.089663, 65, 39
44.490316, 65, 0
44.668276, 65, 36
45.038150, 65, 0
45.267393, 65, 28
45.600235, 65, 0
45.870685, 65, 30
46.224258, 65, 0
46.524507, 65, 36
46.873114, 65, 0
47.311683, 65, 36
47.741157, 65, 0
48.417442, 65, 29
49.697180, 65, 0
