time, note, velocity
70.991729, 65, 0
71.340782, 64, 100
71.369667, 62, 0
71.729960, 60, 89
71.749668, 64, 0
72.118860, 65, 91
72.185596, 60, 0
72.491623, 62, 89
72.520553, 65, 0
72.861514, 67, 91
72.892676, 62, 0
73.232342, 64, 84
73.272621, 67, 0
73.597686, 65, 85
73.641598, 64, 0
73.984036, 62, 86
74.029733, 65, 0
74.385658, 64, 97
74.407635, 62, 0
74.762674, 60, 95
74.784397, 64, 0
75.167956, 65, 89
75.226355, 60, 0
75.531099, 62, 87
75.566444, 65, 0
75.921531, 67, 91
75.945816, 62, 0
76.289564, 64, 79
76.312422, 67, 0
76.657540, 65, 89
76.717544, 64, 0
77.023875, 62, 87
77.056377, 65, 0
77.393654, 64, 93
77.437738, 62, 0
77.766401, 60, 87
77.798468, 64, 0
78.136815, 62, 93
78.173454, 60, 0
78.520839, 65, 87
78.562306, 62, 0
78.905326, 64, 100
78.922474, 65, 0
79.264305, 67, 91
79.287441, 64, 0
79.620267, 62, 98
79.676420, 67, 0
79.982497, 65, 85
80.013269, 62, 0
80.344286, 64, 97
80.412348, 65, 0
80.738295, 60, 98
80.755448, 64, 0
81.115432, 65, 93
81.173301, 60, 0
81.472352, 62, 83
81.511307, 65, 0
81.831293, 67, 93
81.849189, 62, 0
82.194187, 64, 81
82.256276, 67, 0
82.565240, 65, 87
82.624170, 64, 0
82.923473, 62, 86
82.969115, 65, 0
83.281172, 64, 95
83.317526, 62, 0
83.648530, 60, 93
83.678035, 64, 0
84.037442, 62, 87
84.152152, 60, 0
84.406305, 64, 97
84.437167, 62, 0
84.782291, 65, 80
84.826204, 64, 0
85.149214, 64, 83
85.194271, 65, 0
85.538085, 62, 87
85.568256, 64, 0
85.884337, 64, 81
85.923108, 62, 0
86.261621, 60, 98
86.283327, 64, 0
87.131743, 67, 95
87.168176, 60, 0
87.985197, 62, 93
88.038113, 67, 0
88.874129, 65, 91
88.883106, 62, 0
89.337472, 64, 89
89.369053, 65, 0
89.900292, 60, 100
89.904033, 64, 0
91.530854, 60, 0
