previous_finger, present_finger, note_increment, thumb_flex
2, 2, 2, 127, 124, 124, 124, 122, 119, 117, 114, 114, 109, 107, 102, 102
2, 1, -1, 94, 94, 96, 96, 96, 99, 99, 99, 102, 102, 104, 107, 107
1, 3, 2, 119, 117, 114, 114, 112, 109, 109, 107, 104, 102, 96, 94, 94
3, 2, -1, 94, 94, 94, 91, 86, 86, 84, 81, 79, 76, 73, 73, 71
2, 4, 2, 94, 94, 94, 96, 94, 94, 94, 96, 94, 94, 91, 86, 81
4, 3, -1, 58, 58, 61, 61, 61, 63, 68, 73, 73, 71, 71, 73, 71
3, 2, -1, 79, 79, 79, 81, 84, 86, 89, 96, 104, 114, 122, 135, 137
2, 1, -1, 122, 124, 124, 127, 127, 124, 124, 124, 122, 124, 122, 122, 124
1, 3, 2, 153, 153, 155, 155, 153, 150, 147, 142, 142, 135, 135, 135, 132
3, 2, -1, 130, 130, 127, 127, 124, 122, 119, 122, 122, 119, 117, 117, 114
2, 4, 2, 137, 140, 142, 142, 145, 147, 145, 145, 145, 145, 137, 135, 132
4, 3, -1, 102, 102, 99, 99, 96, 96, 94, 91, 91, 89, 89, 89, 86
3, 1, -2, 107, 109, 109, 109, 109, 109, 107, 109, 107, 107, 107, 107, 107
1, 2, 1, 112, 112, 112, 112, 112, 109, 109, 107, 107, 107, 107, 104, 104
2, 0, -2, 117, 117, 117, 114, 114, 114, 114, 114, 114, 112, 112, 112, 112
0, 1, 1, 170, 175, 181, 186, 186, 186, 181, 175, 165, 158, 145, 132, 127
1, 2, 1, 107, 107, 107, 107, 104, 104, 107, 107, 107, 107, 107, 102, 102
2, 3, 1, 99, 99, 99, 96, 96, 96, 96, 94, 91, 89, 86, 84, 84
3, 2, -1, 89, 86, 89, 86, 86, 84, 84, 81, 81, 79, 76, 73, 73
2, 4, 2, 84, 84, 84, 84, 84, 81, 81, 79, 76, 73, 68, 68, 68
4, 3, -1, 61, 63, 61, 61, 61, 61, 61, 61, 58, 58, 58, 58, 58
3, 1, -2, 63, 63, 63, 63, 63, 63, 66, 66, 63, 66, 66, 68, 66
1, 2, 1, 79, 79, 79, 79, 81, 76, 76, 76, 73, 71, 71, 73, 73
2, 0, -2, 84, 84, 84, 86, 84, 84, 86, 81, 84, 84, 84, 84, 86
0, 1, 1, 135, 135, 140, 145, 150, 153, 155, 158, 155, 150, 140, 132, 130
1, 2, 1, 94, 91, 91, 91, 89, 89, 89, 89, 89, 94, 96, 102, 104
2, 3, 1, 155, 155, 155, 155, 155, 155, 163, 165, 168, 168, 165, 165, 165
3, 4, 1, 155, 158, 160, 158, 155, 153, 153, 150, 147, 145, 145, 142, 145
4, 3, -1, 109, 112, 112, 109, 109, 107, 104, 99, 94, 89, 84, 73, 66
3, 2, -1, 104, 104, 104, 104, 102, 102, 104, 104, 104, 104, 104, 104, 102
2, 1, -1, 96, 96, 96, 96, 96, 99, 99, 102, 99, 99, 102, 99, 99
1, 2, 1, 117, 119, 117, 119, 119, 122, 124, 124, 127, 124, 127, 124, 127
2, 3, 1, 122, 122, 122, 122, 122, 119, 122, 122, 119, 119, 117, 117, 117
3, 2, -1, 127, 127, 122, 122, 122, 119, 119, 119, 114, 114, 109, 107, 107
2, 1, -1, 109, 112, 109, 109, 109, 109, 109, 112, 112, 114, 112, 112, 109
1, 2, 1, 99, 99, 99, 99, 99, 99, 94, 91, 91, 89, 84, 84, 84
2, 3, 1, 135, 135, 130, 127, 124, 119, 117, 117, 114, 112, 107, 104, 104
3, 4, 1, 104, 107, 109, 109, 109, 109, 109, 107, 109, 112, 112, 112, 114
4, 3, -1, 119, 117, 117, 114, 114, 114, 114, 114, 114, 114, 119, 122, 122
3, 2, -1, 117, 117, 117, 117, 119, 119, 117, 117, 117, 114, 114, 114, 114
2, 1, -1, 89, 89, 86, 89, 86, 86, 86, 86, 86, 86, 86, 86, 86
1, 0, -1, 122, 124, 122, 117, 117, 117, 112, 112, 109, 104, 102, 102, 99
0, 1, 1, 155, 160, 160, 160, 158, 155, 155, 147, 142, 135, 127, 122, 117
1, 2, 1, 94, 91, 91, 91, 89, 89, 86, 86, 89, 96, 96, 94, 94
2, 3, 1, 94, 94, 94, 89, 89, 89, 89, 89, 89, 89, 86, 86, 86
3, 4, 1, 102, 102, 96, 96, 94, 96, 86, 86, 84, 81, 79, 76, 76
4, 3, -1, 73, 73, 73, 73, 73, 73, 73, 76, 76, 73, 71, 71, 71
3, 2, -1, 137, 140, 140, 140, 140, 137, 132, 122, 119, 119, 117, 117, 117
2, 1, -1, 135, 135, 135, 135, 135, 137, 137, 137, 137, 135, 132, 132, 132
1, 3, 2, 124, 124, 124, 127, 124, 124, 124, 122, 122, 122, 114, 112, 114
3, 2, -1, 170, 168, 168, 165, 163, 165, 160, 158, 155, 153, 150, 150, 147
2, 1, -1, 132, 132, 132, 132, 135, 135, 137, 137, 135, 132, 132, 132, 132
1, 2, 1, 130, 130, 130, 127, 127, 124, 124, 122, 117, 114, 114, 112, 112
2, 0, -2, 107, 107, 107, 109, 109, 109, 109, 112, 109, 109, 109, 112, 112
0, 1, 1, 153, 153, 150, 150, 147, 145, 140, 137, 135, 135, 130, 124, 122
1, 0, -1, 104, 104, 104, 104, 102, 102, 102, 102, 102, 102, 102, 102, 104
0, 2, 2, 122, 127, 137, 145, 153, 160, 168, 168, 168, 165, 160, 150, 145
2, 0, -2, 99, 99, 99, 99, 94, 94, 94, 91, 91, 89, 89, 89, 91
0, 3, 3, 119, 140, 150, 155, 165, 168, 165, 160, 158, 150, 140, 119, 114
3, 0, -3, 91, 91, 89, 89, 86, 89, 86, 89, 89, 89, 89, 89, 91
0, 4, 4, 181, 183, 186, 188, 188, 186, 178, 165, 158, 147, 137, 130, 122
4, 0, -4, 94, 94, 96, 94, 94, 94, 96, 99, 102, 102, 104, 107, 109
0, 3, 3, 112, 112, 112, 112, 112, 114, 114, 107, 104, 99, 99, 99, 96
3, 0, -3, 81, 81, 81, 79, 79, 79, 76, 76, 76, 76, 76, 79, 81
0, 2, 2, 124, 124, 124, 124, 122, 119, 117, 114, 112, 109, 109, 104, 102
2, 0, -2, 86, 84, 84, 84, 81, 76, 73, 73, 73, 71, 71, 76, 76
0, 1, 1, 89, 91, 99, 107, 114, 124, 119, 119, 119, 122, 119, 117, 112
1, 3, 2, 91, 89, 86, 84, 76, 73, 73, 73, 73, 76, 76, 79, 79
3, 2, -1, 84, 81, 81, 81, 81, 79, 79, 79, 76, 73, 73, 71, 68
2, 4, 2, 91, 96, 102, 104, 104, 107, 107, 107, 104, 102, 102, 104, 102
4, 1, -3, 122, 119, 119, 119, 117, 117, 117, 117, 117, 117, 117, 114, 114
1, 3, 2, 119, 119, 117, 119, 119, 119, 119, 122, 122, 122, 122, 122, 124
3, 2, -1, 145, 145, 145, 145, 142, 142, 142, 142, 140, 137, 130, 127, 127
2, 1, -1, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 137, 137
1, 2, 1, 122, 122, 122, 122, 119, 119, 119, 119, 119, 119, 117, 117, 117
2, 1, -2, 102, 102, 102, 102, 99, 96, 96, 94, 94, 91, 91, 89, 89
1, 1, 1, 153, 155, 158, 163, 168, 170, 173, 160, 155, 150, 142, 137, 132
1, 2, 1, 94, 94, 94, 91, 89, 89, 89, 91, 91, 94, 94, 99, 102
2, 3, 1, 117, 114, 114, 112, 109, 107, 104, 102, 99, 94, 89, 91, 86
3, 2, -1, 102, 99, 99, 96, 96, 94, 91, 91, 91, 84, 84, 81, 76
2, 1, -1, 109, 112, 109, 112, 112, 112, 114, 117, 114, 114, 114, 112, 112
1, 4, 3, 119, 117, 114, 114, 109, 107, 104, 102, 99, 96, 94, 94, 94
4, 1, -3, 96, 96, 96, 94, 94, 94, 91, 91, 94, 91, 91, 91, 91
1, 3, 2, 104, 104, 104, 109, 107, 107, 104, 107, 109, 109, 109, 109, 109
3, 2, -1, 142, 142, 142, 140, 140, 140, 137, 135, 132, 130, 122, 122, 117
2, 1, -1, 112, 112, 112, 114, 112, 114, 112, 114, 112, 107, 107, 107, 107
1, 2, 1, 132, 135, 137, 140, 140, 140, 137, 137, 130, 127, 119, 119, 119
2, 3, 1, 122, 119, 119, 119, 117, 117, 117, 117, 117, 117, 114, 112, 112
3, 2, -1, 102, 102, 102, 99, 96, 96, 94, 91, 89, 86, 86, 84, 86
2, 3, 1, 107, 107, 107, 107, 107, 107, 109, 107, 107, 104, 102, 99, 96
3, 4, 1, 84, 86, 86, 84, 84, 84, 81, 81, 81, 81, 79, 79, 76
4, 3, -1, 81, 81, 84, 84, 81, 81, 79, 76, 76, 73, 73, 71, 73
3, 2, -1, 99, 99, 99, 96, 99, 99, 99, 102, 102, 102, 102, 102, 102
2, 1, -1, 114, 117, 135, 145, 142, 145, 145, 147, 147, 147, 145, 147, 142
