time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
0.004550, 47636, 3513, 25518, 6781, 2089, 0, 102, 152, 187, 148, 90, 0, 0, 0, 0, 0
0.010482, 47668, 3451, 25527, 7203, 889, 0, 104, 152, 184, 145, 90, 0, 0, 0, 0, 0
0.016450, 47708, 3398, 25531, 7503, 0, 0, 102, 152, 187, 148, 90, 0, 0, 0, 0, 0
0.023531, 47805, 3320, 25531, 7648, 0, 0, 102, 152, 187, 148, 90, 0, 0, 0, 0, 0
0.029766, 47859, 3298, 25528, 7381, 0, 0, 102, 149, 187, 148, 92, 0, 0, 0, 0, 0
0.035460, 47914, 3283, 25527, 6948, 0, 0, 102, 152, 187, 148, 92, 0, 0, 0, 0, 0
0.043661, 48019, 3277, 25534, 5669, 0, 0, 102, 152, 187, 145, 92, 0, 0, 0, 0, 0
0.049662, 48067, 3281, 25545, 5080, 0, 0, 102, 152, 184, 145, 92, 0, 0, 0, 0, 0
0.055665, 48111, 3285, 25561, 4569, 0, 0, 102, 152, 187, 148, 92, 0, 0, 0, 0, 0
0.061706, 48151, 3289, 25581, 4257, 0, 0, 102, 149, 187, 145, 92, 0, 0, 0, 0, 0
0.068494, 48224, 3287, 25628, 4002, 0, 0, 102, 149, 187, 145, 92, 0, 0, 0, 0, 0
0.074814, 48257, 3278, 25655, 4224, 0, 0, 102, 152, 187, 148, 90, 0, 0, 0, 0, 0
0.080722, 48292, 3265, 25682, 4546, 0, 0, 102, 149, 187, 145, 90, 0, 0, 0, 0, 0
0.086497, 48328, 3251, 25708, 5002, 0, 0, 102, 152, 187, 145, 92, 0, 0, 0, 0, 0
0.093788, 48417, 3228, 25751, 6114, 0, 0, 102, 152, 187, 145, 90, 0, 0, 0, 0, 0
0.099795, 48469, 3221, 25769, 6659, 0, 0, 102, 149, 187, 145, 90, 0, 0, 0, 0, 0
0.106466, 48525, 3217, 25784, 7048, 0, 0, 99, 149, 181, 143, 88, 0, 0, 0, 0, 0
0.113706, 48643, 3214, 25809, 7426, 0, 0, 99, 147, 184, 143, 88, 0, 0, 0, 0, 0
0.119692, 48700, 3214, 25821, 7270, 0, 0, 99, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.125673, 48755, 3214, 25835, 6948, 0, 0, 96, 149, 184, 143, 88, 0, 0, 0, 0, 0
0.131665, 48804, 3211, 25852, 6547, 0, 0, 99, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.138732, 48890, 3197, 25894, 5903, 0, 0, 99, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.144514, 48927, 3183, 25919, 5736, 0, 0, 99, 147, 184, 143, 88, 0, 0, 0, 0, 0
0.150499, 48961, 3162, 25947, 5647, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.158653, 49022, 3107, 26008, 5602, 0, 0, 96, 147, 184, 143, 88, 0, 0, 0, 0, 0
0.164429, 49050, 3074, 26040, 5658, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.170570, 49078, 3040, 26071, 5747, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.176455, 49107, 3005, 26102, 5880, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.183703, 49172, 2940, 26161, 6269, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.189425, 49210, 2912, 26189, 6481, 0, 0, 96, 147, 184, 143, 88, 0, 0, 0, 0, 0
0.195420, 49250, 2889, 26216, 6670, 0, 0, 96, 147, 184, 143, 88, 0, 0, 0, 0, 0
0.202421, 49340, 2859, 26271, 6814, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.209352, 49386, 2850, 26298, 6703, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.215367, 49432, 2845, 26325, 6470, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.221328, 49476, 2843, 26354, 6114, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.228418, 49558, 2843, 26410, 5625, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.234373, 49596, 2840, 26437, 5536, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.240410, 49632, 2834, 26464, 5547, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.246387, 49668, 2823, 26488, 5669, 0, 0, 96, 147, 181, 143, 88, 0, 0, 0, 0, 0
0.317791, 50433, 2849, 26568, 5280, 0, 0, 96, 149, 187, 150, 88, 0, 0, 0, 0, 0
0.323547, 50479, 2881, 26570, 4869, 0, 0, 96, 149, 187, 150, 88, 0, 0, 0, 0, 0
0.330498, 50522, 2911, 26572, 4602, 0, 0, 94, 152, 189, 153, 88, 0, 0, 0, 0, 0
0.336592, 50563, 2936, 26573, 4546, 0, 0, 96, 154, 189, 153, 88, 0, 0, 0, 0, 0
0.343629, 50643, 2968, 26572, 5091, 0, 0, 96, 154, 192, 153, 88, 0, 0, 0, 0, 0
0.349651, 50686, 2975, 26567, 5614, 0, 177, 96, 154, 192, 155, 88, 0, 0, 0, 0, 0
0.355690, 50732, 2979, 26559, 6225, 0, 711, 96, 156, 192, 157, 88, 0, 0, 0, 0, 0
0.361736, 50782, 2977, 26548, 6903, 0, 1156, 96, 156, 192, 157, 88, 0, 0, 0, 0, 0
0.368712, 50895, 2970, 26519, 8126, 0, 1678, 96, 159, 195, 157, 88, 0, 0, 0, 0, 0
0.374700, 50957, 2967, 26501, 8437, 0, 1734, 96, 159, 198, 160, 88, 0, 0, 0, 0, 0
0.380654, 51019, 2967, 26483, 8459, 0, 1623, 96, 159, 195, 160, 88, 0, 0, 0, 0, 0
0.388456, 51139, 2971, 26449, 7726, 0, 1000, 96, 159, 195, 162, 88, 0, 0, 0, 0, 0
0.394435, 51192, 2975, 26434, 7036, 0, 566, 96, 159, 198, 162, 88, 0, 0, 0, 0, 0
0.400394, 51240, 2979, 26422, 6214, 0, 133, 96, 159, 198, 165, 90, 0, 0, 0, 0, 0
0.406631, 51280, 2985, 26414, 5269, 0, 0, 96, 159, 198, 167, 90, 0, 0, 0, 0, 0
0.413659, 51342, 2993, 26404, 3835, 0, 0, 96, 159, 198, 167, 90, 0, 0, 0, 0, 0
0.419834, 51365, 2992, 26402, 3312, 0, 0, 96, 159, 198, 167, 90, 0, 0, 0, 0, 0
0.425743, 51382, 2986, 26400, 2901, 0, 0, 96, 159, 198, 167, 90, 0, 0, 0, 0, 0
0.432698, 51407, 2958, 26395, 2323, 489, 0, 96, 159, 198, 165, 90, 0, 0, 0, 0, 0
0.439527, 51415, 2938, 26392, 2134, 944, 222, 96, 161, 198, 165, 90, 0, 0, 0, 0, 0
0.445610, 51423, 2916, 26387, 2067, 1100, 555, 96, 161, 198, 165, 90, 0, 0, 0, 0, 0
0.451630, 51431, 2891, 26381, 2212, 1089, 767, 96, 159, 198, 165, 90, 0, 0, 0, 0, 0
0.592486, 51572, 2853, 26498, 211, 0, 0, 99, 166, 200, 170, 97, 0, 0, 0, 0, 0
0.598722, 51576, 2872, 26514, 55, 0, 0, 99, 164, 200, 170, 95, 0, 0, 0, 0, 0
0.604698, 51578, 2888, 26529, 0, 0, 0, 99, 166, 203, 170, 97, 0, 0, 0, 0, 0
0.610697, 51577, 2899, 26541, 0, 0, 0, 99, 166, 200, 167, 97, 0, 0, 0, 0, 0
0.618361, 51573, 2906, 26554, 0, 0, 0, 99, 166, 200, 170, 97, 0, 0, 0, 0, 0
0.624399, 51572, 2904, 26555, 0, 33, 455, 99, 166, 200, 170, 97, 0, 0, 0, 0, 0
0.630629, 51572, 2901, 26554, 88, 0, 867, 102, 166, 200, 170, 97, 0, 0, 0, 0, 0
0.636680, 51576, 2900, 26552, 422, 0, 1044, 102, 169, 200, 170, 97, 0, 0, 0, 0, 0
0.643779, 51594, 2903, 26548, 1178, 0, 622, 102, 169, 200, 170, 97, 0, 0, 0, 0, 0
0.655650, 51628, 2919, 26548, 1989, 0, 0, 102, 169, 203, 170, 97, 0, 0, 0, 0, 0
0.669636, 51698, 2969, 26562, 2479, 0, 0, 102, 166, 203, 170, 97, 0, 0, 0, 0, 0
0.675589, 51721, 2995, 26569, 2256, 0, 0, 102, 169, 203, 170, 97, 0, 0, 0, 0, 0
0.681452, 51742, 3023, 26578, 1945, 0, 0, 102, 166, 203, 170, 97, 0, 0, 0, 0, 0
0.688627, 51775, 3075, 26593, 1345, 0, 0, 104, 166, 206, 172, 97, 0, 0, 0, 0, 0
0.694661, 51788, 3099, 26598, 1156, 0, 0, 104, 169, 203, 172, 97, 0, 0, 0, 0, 0
0.700632, 51800, 3120, 26602, 1011, 0, 0, 104, 169, 203, 172, 97, 0, 0, 0, 0, 0
0.706676, 51810, 3139, 26602, 867, 0, 166, 104, 169, 203, 172, 97, 0, 0, 0, 0, 0
0.713601, 51828, 3167, 26592, 755, 0, 1711, 104, 166, 206, 172, 97, 0, 0, 0, 0, 0
0.719666, 51837, 3177, 26582, 867, 0, 2278, 104, 169, 206, 172, 97, 0, 0, 0, 0, 0
0.739468, 51891, 3199, 26530, 2134, 0, 2245, 107, 171, 206, 172, 97, 0, 0, 0, 0, 0
0.751502, 51939, 3213, 26512, 3079, 0, 1078, 107, 171, 206, 174, 97, 0, 0, 0, 0, 0
0.758681, 51996, 3236, 26501, 3579, 0, 0, 109, 171, 206, 174, 97, 0, 0, 0, 0, 0
0.764720, 52025, 3251, 26500, 3535, 0, 0, 109, 171, 206, 174, 97, 0, 0, 0, 0, 0
0.770709, 52053, 3267, 26500, 3479, 0, 0, 109, 171, 206, 174, 97, 0, 0, 0, 0, 0
0.777641, 52100, 3300, 26510, 2934, 0, 0, 109, 171, 206, 177, 97, 0, 0, 0, 0, 0
0.790520, 52136, 3324, 26521, 2356, 0, 0, 109, 174, 206, 174, 97, 0, 0, 0, 0, 0
0.796634, 52149, 3329, 26526, 2123, 0, 0, 109, 174, 208, 177, 100, 0, 0, 0, 0, 0
0.803523, 52166, 3324, 26531, 1634, 55, 0, 109, 174, 208, 177, 97, 0, 0, 0, 0, 0
0.809607, 52171, 3315, 26530, 1422, 622, 0, 109, 171, 206, 177, 100, 0, 0, 0, 0, 0
0.815408, 52175, 3301, 26527, 1278, 1044, 511, 109, 171, 206, 177, 97, 0, 0, 0, 0, 0
0.822782, 52181, 3268, 26518, 1267, 1189, 1122, 109, 174, 208, 177, 97, 0, 0, 0, 0, 0
0.828704, 52186, 3250, 26512, 1345, 978, 1100, 109, 174, 206, 177, 97, 0, 0, 0, 0, 0
0.834670, 52192, 3234, 26508, 1478, 689, 678, 109, 174, 206, 177, 97, 0, 0, 0, 0, 0
0.840770, 52199, 3220, 26506, 1534, 300, 0, 109, 174, 206, 177, 100, 0, 0, 0, 0, 0
0.848542, 52214, 3201, 26516, 1489, 0, 0, 109, 174, 206, 179, 97, 0, 0, 0, 0, 0
0.854645, 52222, 3198, 26527, 1422, 0, 0, 112, 176, 208, 179, 100, 0, 0, 0, 0, 0
0.860615, 52229, 3197, 26543, 1367, 0, 0, 109, 174, 208, 179, 97, 0, 0, 0, 0, 0
0.866655, 52235, 3199, 26561, 1256, 0, 0, 112, 176, 208, 182, 100, 0, 0, 0, 0, 0
0.873661, 52245, 3210, 26602, 944, 0, 0, 112, 176, 208, 182, 100, 0, 0, 0, 0, 0
0.879515, 52247, 3217, 26623, 767, 0, 0, 112, 176, 208, 182, 100, 0, 0, 0, 0, 0
0.885457, 52248, 3224, 26641, 611, 0, 0, 112, 176, 211, 184, 102, 0, 0, 0, 0, 0
0.892713, 52247, 3231, 26672, 444, 155, 0, 112, 176, 211, 184, 102, 0, 0, 0, 0, 0
0.898527, 52245, 3229, 26683, 389, 655, 0, 112, 176, 208, 184, 102, 0, 0, 0, 0, 0
0.905433, 52242, 3222, 26691, 333, 1089, 0, 114, 178, 211, 184, 102, 0, 0, 0, 0, 0
0.911626, 52238, 3212, 26699, 344, 1400, 0, 112, 176, 211, 184, 102, 0, 0, 0, 0, 0
0.918628, 52232, 3187, 26710, 511, 1267, 0, 114, 176, 211, 187, 102, 0, 0, 0, 0, 0
0.924488, 52232, 3175, 26716, 700, 944, 0, 114, 178, 211, 187, 104, 0, 0, 0, 0, 0
0.937710, 52242, 3151, 26736, 1100, 0, 0, 114, 178, 214, 189, 107, 0, 0, 0, 0, 0
0.943756, 52249, 3151, 26746, 1167, 0, 0, 117, 178, 214, 189, 107, 0, 0, 0, 0, 0
0.949703, 52257, 3156, 26758, 1178, 0, 0, 114, 178, 214, 189, 109, 0, 0, 0, 0, 0
0.955703, 52265, 3165, 26772, 1145, 0, 0, 117, 178, 214, 191, 109, 0, 0, 0, 0, 0
0.963583, 52281, 3197, 26806, 722, 0, 0, 117, 181, 214, 191, 112, 0, 0, 0, 0, 0
0.969575, 52287, 3217, 26826, 422, 0, 0, 117, 181, 211, 191, 112, 0, 0, 0, 0, 0
0.975607, 52290, 3240, 26847, 66, 0, 0, 119, 181, 214, 191, 112, 0, 0, 0, 0, 0
0.981605, 52291, 3264, 26869, 0, 0, 0, 119, 181, 214, 194, 112, 0, 0, 0, 0, 0
0.988700, 52289, 3315, 26914, 0, 0, 0, 122, 183, 217, 194, 114, 0, 0, 0, 0, 0
1.000571, 52281, 3357, 26957, 0, 0, 0, 122, 183, 217, 196, 114, 0, 0, 0, 0, 0
1.007733, 52272, 3381, 26994, 0, 0, 0, 122, 183, 219, 196, 114, 0, 0, 0, 0, 0
1.019502, 52266, 3375, 27022, 611, 1011, 0, 122, 183, 217, 196, 114, 0, 0, 0, 0, 0
1.025446, 52267, 3360, 27034, 1278, 1400, 0, 124, 183, 217, 196, 114, 0, 0, 0, 0, 0
1.033640, 52276, 3311, 27056, 2456, 1745, 0, 122, 183, 217, 194, 116, 0, 0, 0, 0, 0
1.039612, 52284, 3282, 27066, 2857, 1789, 0, 124, 183, 219, 196, 114, 0, 0, 0, 0, 0
1.045716, 52293, 3250, 27079, 3079, 1834, 0, 124, 183, 219, 196, 116, 0, 0, 0, 0, 0
