time, note, velocity
5.289953, 60, 70
6.412794, 62, 64
6.479638, 60, 0
7.452301, 64, 68
7.486874, 62, 0
8.484878, 65, 68
8.523609, 64, 0
9.497556, 62, 64
9.534552, 65, 0
10.510017, 67, 67
10.530761, 62, 0
11.506711, 62, 69
11.575524, 67, 0
12.561821, 65, 60
12.621614, 62, 0
13.580557, 64, 70
13.642474, 65, 0
14.593677, 62, 75
14.642888, 64, 0
15.609006, 64, 76
15.671574, 62, 0
16.585910, 65, 77
16.595215, 64, 0
17.625889, 67, 78
17.692389, 65, 0
18.614904, 69, 87
18.642346, 67, 0
19.612630, 71, 60
19.636271, 69, 0
20.631634, 72, 77
20.703169, 71, 0
21.625003, 76, 75
21.647211, 72, 0
23.818273, 74, 43
23.888231, 76, 0
26.500039, 74, 0
27.622152, 72, 72
28.645038, 74, 77
28.689146, 72, 0
29.634138, 77, 85
29.656049, 74, 0
30.602338, 76, 77
30.617966, 77, 0
31.612000, 74, 72
31.657923, 76, 0
32.515848, 74, 0
32.697573, 74, 85
33.729124, 72, 87
33.762814, 74, 0
34.672906, 72, 0
34.771763, 72, 83
35.766501, 71, 93
35.778794, 72, 0
36.739473, 69, 69
36.813761, 71, 0
37.735862, 67, 71
37.788702, 69, 0
38.695936, 65, 67
38.724791, 67, 0
39.678850, 67, 71
39.760719, 65, 0
40.677643, 71, 65
40.727859, 67, 0
41.668736, 69, 71
41.729551, 71, 0
42.604997, 72, 82
42.651590, 69, 0
43.575493, 67, 71
43.633508, 72, 0
44.549451, 71, 77
44.597877, 67, 0
46.795926, 69, 50
46.875417, 71, 0
50.046302, 69, 0
50.638369, 69, 56
51.695863, 67, 75
51.750276, 69, 0
52.668274, 65, 72
52.700314, 67, 0
53.648652, 64, 78
53.713423, 65, 0
54.619346, 62, 83
54.642239, 64, 0
55.595255, 60, 78
55.610411, 62, 0
56.581130, 62, 79
56.632310, 60, 0
57.482001, 64, 76
57.512200, 62, 0
58.398508, 65, 59
58.489931, 64, 0
59.360030, 67, 78
59.411185, 65, 0
60.275629, 71, 80
60.325008, 67, 0
61.223828, 72, 85
61.249128, 71, 0
62.226119, 67, 77
62.283840, 72, 0
63.241270, 71, 83
63.278083, 67, 0
64.245934, 69, 71
64.294312, 71, 0
65.229918, 65, 77
65.266089, 69, 0
66.223955, 64, 79
66.276797, 65, 0
67.234040, 62, 73
67.268873, 64, 0
68.266808, 60, 50
68.301719, 62, 0
69.343108, 62, 63
69.397728, 60, 0
69.843991, 64, 79
69.884622, 62, 0
70.377749, 65, 77
70.388731, 64, 0
70.873987, 67, 83
70.926790, 65, 0
71.365779, 69, 85
71.399713, 67, 0
71.826898, 71, 83
71.858653, 69, 0
72.314005, 72, 74
72.316798, 71, 0
72.800023, 74, 91
72.840790, 72, 0
73.310598, 76, 91
73.368708, 74, 0
73.786764, 77, 93
73.863692, 76, 0
74.312050, 79, 97
74.367890, 77, 0
74.786674, 74, 85
74.872583, 79, 0
75.301985, 79, 95
75.341648, 74, 0
75.804181, 77, 91
75.860552, 79, 0
76.357639, 76, 100
76.446627, 77, 0
76.879377, 74, 95
76.944524, 76, 0
77.431897, 76, 93
77.487349, 74, 0
77.975812, 72, 97
77.998456, 76, 0
78.535974, 71, 91
78.597642, 72, 0
79.073527, 69, 82
79.128429, 71, 0
79.601052, 67, 83
79.669456, 69, 0
80.093426, 71, 85
80.167395, 67, 0
80.593758, 69, 85
80.653370, 71, 0
81.096394, 72, 91
81.142497, 69, 0
81.607107, 71, 87
81.659278, 72, 0
82.119224, 74, 87
82.149452, 71, 0
82.633688, 72, 87
82.771484, 74, 0
83.149062, 69, 82
83.213254, 72, 0
83.690498, 71, 85
83.755399, 69, 0
84.225003, 67, 82
84.262325, 71, 0
84.779541, 65, 82
84.931437, 67, 0
85.266589, 64, 79
85.339314, 65, 0
85.773188, 62, 78
85.801034, 64, 0
86.258205, 64, 86
86.727220, 62, 0
86.736699, 65, 71
86.762236, 64, 0
87.244746, 67, 80
87.257117, 65, 0
87.740910, 69, 83
87.806318, 67, 0
88.220522, 71, 87
88.246323, 69, 0
88.712613, 72, 89
88.757298, 71, 0
89.199569, 74, 78
89.202047, 72, 0
89.701077, 76, 89
89.764217, 74, 0
90.183118, 77, 98
90.244234, 76, 0
90.683155, 79, 98
90.766307, 77, 0
91.179065, 81, 98
91.241215, 79, 0
91.729360, 76, 98
91.810018, 81, 0
92.271192, 81, 87
92.312045, 76, 0
92.814198, 79, 85
92.875170, 81, 0
93.352915, 76, 82
93.389087, 79, 0
93.937846, 77, 78
93.996137, 76, 0
94.531684, 74, 72
94.567073, 77, 0
95.115728, 72, 74
95.187853, 74, 0
96.414163, 71, 59
96.482089, 72, 0
97.567283, 69, 46
97.641906, 71, 0
98.702887, 67, 69
98.780867, 69, 0
99.871865, 65, 77
99.940819, 67, 0
101.003695, 64, 78
101.075761, 65, 0
102.203794, 62, 78
102.255839, 64, 0
103.546702, 64, 76
103.675801, 62, 0
104.897813, 65, 65
104.948888, 64, 0
106.226670, 62, 66
106.263746, 65, 0
107.580757, 60, 83
107.633504, 62, 0
114.847338, 60, 0
