time, note, velocity
2.995662, 60, 87
3.364920, 62, 87
3.401517, 60, 0
3.711397, 64, 89
3.736443, 62, 0
4.038361, 64, 0
4.053401, 65, 87
4.380262, 67, 89
4.420418, 65, 0
4.695986, 69, 75
4.725541, 67, 0
5.005013, 71, 95
5.065485, 69, 0
5.305296, 71, 0
5.329409, 72, 97
5.659681, 74, 80
5.727192, 72, 0
5.993376, 76, 87
6.017627, 74, 0
6.303347, 76, 0
6.315600, 77, 89
6.659548, 79, 78
6.699499, 77, 0
6.979373, 81, 77
7.002283, 79, 0
7.277399, 83, 78
7.324320, 81, 0
7.609242, 84, 85
7.635252, 83, 0
7.926736, 83, 83
7.979332, 84, 0
8.253590, 81, 83
8.349223, 83, 0
8.586478, 79, 83
8.620388, 81, 0
8.895317, 79, 0
8.903381, 77, 77
9.206244, 76, 83
9.260477, 77, 0
9.513884, 74, 75
9.548136, 76, 0
9.820237, 74, 0
9.825730, 72, 87
10.165684, 71, 74
10.219202, 72, 0
10.468520, 69, 74
10.513469, 71, 0
10.780223, 67, 85
10.807200, 69, 0
11.104123, 67, 0
11.108115, 65, 85
11.420448, 64, 76
11.477157, 65, 0
11.729560, 62, 84
11.735102, 64, 0
12.052239, 62, 0
12.058531, 60, 75
12.369132, 62, 75
12.426197, 60, 0
12.686118, 64, 72
12.705235, 62, 0
12.974219, 64, 0
12.983675, 65, 68
13.306059, 67, 77
13.367125, 65, 0
13.617473, 69, 71
13.642143, 67, 0
13.924281, 71, 77
13.952993, 69, 0
14.181167, 71, 0
14.214601, 72, 91
14.535189, 74, 83
14.584295, 72, 0
14.847993, 76, 75
14.910967, 74, 0
15.154882, 76, 0
15.165187, 77, 85
15.453938, 79, 75
15.502116, 77, 0
15.759699, 81, 72
15.789161, 79, 0
16.062142, 83, 82
16.097995, 81, 0
16.372876, 84, 93
16.404962, 83, 0
16.658658, 83, 68
16.692974, 84, 0
16.990032, 81, 82
17.262991, 83, 0
17.306287, 79, 80
17.343911, 81, 0
17.594398, 77, 87
17.596745, 79, 0
17.886999, 76, 85
17.955912, 77, 0
18.187556, 74, 87
18.222922, 76, 0
18.495000, 74, 0
18.496159, 72, 85
18.807300, 71, 87
19.079756, 72, 0
19.086113, 69, 80
19.341032, 71, 0
19.395797, 67, 77
19.399969, 69, 0
19.703110, 65, 87
19.707820, 67, 0
20.005857, 64, 86
20.059863, 65, 0
20.306093, 62, 81
20.321013, 64, 0
20.606219, 60, 93
20.617807, 62, 0
20.924342, 62, 83
20.965086, 60, 0
21.235908, 64, 78
21.251783, 62, 0
21.511002, 64, 0
21.525748, 65, 78
21.844241, 67, 78
21.889853, 65, 0
22.146937, 69, 80
22.181778, 67, 0
22.438590, 71, 80
22.472905, 69, 0
22.715833, 71, 0
22.752950, 72, 93
23.045737, 74, 87
23.079885, 72, 0
23.344997, 76, 83
23.379834, 74, 0
23.631850, 76, 0
23.639852, 77, 74
23.944374, 79, 82
23.983837, 77, 0
24.246805, 81, 72
24.287732, 79, 0
24.548527, 83, 83
24.601979, 81, 0
24.844148, 84, 93
24.877908, 83, 0
25.140567, 83, 83
25.190513, 84, 0
25.455625, 81, 78
25.577649, 83, 0
25.771629, 79, 85
25.779622, 81, 0
26.053773, 77, 85
