time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
0.020665, 6506, 46042, 24312, 0, 12028, 13784, 112, 134, 168, 128, 116, 0, 0, 0, 0, 0
0.021150, 6510, 46077, 24129, 0, 10894, 12128, 109, 137, 165, 128, 116, 0, 0, 0, 0, 0
0.021599, 6513, 46158, 23797, 0, 9315, 10549, 109, 137, 168, 128, 116, 0, 0, 0, 0, 0
0.027477, 6515, 46199, 23647, 0, 8693, 10049, 112, 134, 168, 128, 119, 0, 0, 0, 0, 0
0.033532, 6517, 46238, 23509, 0, 8115, 9527, 112, 137, 168, 128, 116, 0, 0, 0, 0, 0
0.039386, 6520, 46275, 23381, 0, 7548, 9126, 112, 134, 168, 128, 116, 0, 0, 0, 0, 0
0.046511, 6531, 46343, 23148, 0, 6703, 8426, 112, 137, 165, 128, 116, 0, 0, 0, 0, 0
0.053260, 6539, 46372, 23043, 0, 6325, 8081, 109, 137, 168, 128, 116, 0, 0, 0, 0, 0
0.059475, 6550, 46396, 22945, 0, 6058, 7681, 109, 134, 168, 128, 119, 0, 0, 0, 0, 0
0.066507, 6576, 46429, 22772, 0, 5547, 6703, 112, 137, 168, 128, 119, 0, 0, 0, 0, 0
0.072560, 6591, 46439, 22696, 0, 5336, 6136, 112, 134, 165, 128, 116, 0, 0, 0, 0, 0
0.078631, 6607, 46444, 22627, 0, 5158, 5569, 112, 137, 168, 128, 116, 0, 0, 0, 0, 0
0.086531, 6642, 46441, 22508, 0, 4680, 4613, 112, 137, 165, 128, 116, 0, 0, 0, 0, 0
0.092497, 6660, 46434, 22458, 0, 4380, 4202, 109, 137, 165, 128, 116, 0, 0, 0, 0, 0
0.098333, 6680, 46424, 22414, 0, 4046, 3913, 109, 134, 168, 128, 116, 0, 0, 0, 0, 0
0.104566, 6698, 46413, 22375, 0, 3668, 3579, 109, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.111621, 6739, 46385, 22307, 0, 3057, 3446, 107, 132, 162, 123, 114, 0, 0, 0, 0, 0
0.124490, 6780, 46358, 22248, 0, 2556, 3512, 107, 132, 162, 123, 114, 0, 0, 0, 0, 0
0.131697, 6821, 46333, 22190, 0, 2323, 3757, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.137256, 6842, 46322, 22161, 0, 2234, 3857, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.143591, 6864, 46311, 22130, 0, 2201, 3957, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.150595, 6908, 46289, 22064, 0, 2278, 4191, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.157461, 6931, 46278, 22030, 0, 2323, 4191, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.163360, 6954, 46267, 21994, 0, 2412, 4268, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.169578, 6978, 46256, 21958, 0, 2434, 4391, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.196516, 7145, 46221, 21666, 0, 2556, 8849, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.202547, 7181, 46228, 21595, 0, 2456, 10383, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.208547, 7218, 46242, 21515, 0, 2212, 11950, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.215582, 7297, 46287, 21336, 0, 1345, 14474, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.228464, 7370, 46357, 21151, 0, 188, 15307, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.234482, 7402, 46397, 21062, 0, 0, 15118, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.241596, 7455, 46483, 20902, 0, 0, 13540, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.247609, 7476, 46525, 20834, 0, 0, 12417, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.253352, 7492, 46566, 20774, 0, 0, 11216, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
0.261441, 7517, 46640, 20681, 0, 0, 8960, 107, 132, 162, 126, 114, 0, 0, 0, 0, 0
