time, note, velocity
2.905749, 60, 70
3.509221, 62, 83
3.569929, 60, 0
4.084852, 64, 95
4.129873, 62, 0
4.692715, 65, 89
4.749030, 64, 0
5.306838, 67, 95
5.378911, 65, 0
5.900757, 65, 87
5.954019, 67, 0
6.480414, 64, 86
6.549684, 65, 0
7.062447, 62, 72
7.118728, 64, 0
7.657051, 60, 91
7.708837, 62, 0
8.243262, 62, 87
8.358694, 60, 0
8.806745, 64, 93
8.858716, 62, 0
9.381742, 65, 80
9.442645, 64, 0
9.995654, 67, 95
10.059851, 65, 0
10.618286, 65, 85
10.672549, 67, 0
11.207915, 64, 87
11.292550, 65, 0
11.784595, 62, 83
11.833509, 64, 0
12.367631, 60, 97
12.401666, 62, 0
12.988529, 62, 93
13.117584, 60, 0
13.547682, 64, 95
13.593481, 62, 0
14.110305, 65, 80
14.175522, 64, 0
14.675046, 67, 87
14.740585, 65, 0
15.252532, 65, 78
15.275341, 67, 0
15.837067, 64, 83
15.896474, 65, 0
16.424750, 62, 81
16.460351, 64, 0
16.998588, 60, 81
17.039332, 62, 0
17.593679, 62, 83
17.659594, 60, 0
18.174420, 64, 89
18.219493, 62, 0
18.739780, 65, 82
18.788162, 64, 0
19.294762, 67, 87
19.338443, 65, 0
19.840304, 65, 89
19.889248, 67, 0
20.423662, 64, 81
20.490222, 65, 0
20.996481, 62, 79
21.036299, 64, 0
21.580500, 60, 89
21.619236, 62, 0
22.132100, 62, 84
22.185257, 60, 0
22.689464, 64, 93
22.731141, 62, 0
23.249455, 65, 83
23.302307, 64, 0
23.822684, 67, 93
23.868153, 65, 0
24.356114, 65, 91
24.404054, 67, 0
24.901490, 64, 83
24.972238, 65, 0
25.425186, 62, 76
25.480184, 64, 0
26.009298, 60, 84
26.061255, 62, 0
26.557534, 62, 83
26.684100, 60, 0
27.123120, 64, 100
27.165994, 62, 0
27.682815, 65, 83
27.745084, 64, 0
28.269946, 67, 93
28.320336, 65, 0
28.837904, 65, 91
28.879011, 67, 0
29.395348, 64, 91
29.458989, 65, 0
29.963347, 62, 83
30.007047, 64, 0
30.546282, 60, 91
30.576236, 62, 0
31.127526, 62, 87
31.272042, 60, 0
31.670394, 64, 98
31.708093, 62, 0
32.232958, 65, 83
32.260709, 64, 0
32.786757, 67, 95
32.814919, 65, 0
33.314001, 65, 87
33.349931, 67, 0
33.866797, 64, 84
33.982126, 65, 0
34.387605, 62, 89
34.417886, 64, 0
34.921868, 60, 97
34.953823, 62, 0
35.465231, 62, 87
35.571695, 60, 0
36.006840, 64, 91
36.048734, 62, 0
36.545108, 65, 80
36.598684, 64, 0
37.098940, 67, 93
37.163788, 65, 0
37.618766, 65, 91
37.654659, 67, 0
38.152553, 64, 93
38.213601, 65, 0
38.698232, 62, 91
38.731711, 64, 0
39.224753, 60, 100
39.248756, 62, 0
41.089650, 60, 0
