time, note, velocity
3.233023, 60, 81
3.969559, 62, 89
4.004554, 60, 0
4.641612, 64, 91
4.668566, 62, 0
5.322564, 65, 93
5.331463, 64, 0
6.010399, 67, 100
6.053536, 65, 0
6.697751, 69, 89
6.732378, 67, 0
7.400583, 71, 97
7.438495, 69, 0
8.044440, 71, 0
8.066530, 72, 95
8.751471, 74, 93
8.799398, 72, 0
9.407246, 76, 91
9.441523, 74, 0
10.002182, 76, 0
10.009426, 77, 91
10.685880, 79, 95
10.732324, 77, 0
11.319428, 81, 85
11.380230, 79, 0
11.955392, 83, 98
12.015176, 81, 0
12.612337, 84, 95
12.629275, 83, 0
13.278191, 83, 93
13.350203, 84, 0
13.931331, 81, 85
13.996182, 83, 0
14.576012, 79, 87
14.628276, 81, 0
15.223735, 77, 91
15.249253, 79, 0
15.839522, 76, 95
16.124326, 77, 0
16.450098, 74, 85
16.492086, 76, 0
17.090744, 72, 91
17.105098, 74, 0
17.680127, 71, 98
17.794114, 72, 0
18.270093, 69, 93
18.318090, 71, 0
18.896012, 67, 98
18.920182, 69, 0
19.537290, 65, 97
19.561143, 67, 0
20.112143, 64, 91
20.233945, 65, 0
20.703860, 62, 89
20.720064, 64, 0
21.341097, 60, 95
21.371034, 62, 0
21.987505, 62, 93
22.033831, 60, 0
22.621512, 64, 91
22.660961, 62, 0
23.203907, 65, 93
23.207837, 64, 0
23.825895, 67, 98
23.871046, 65, 0
24.437910, 69, 93
24.458779, 67, 0
25.077686, 71, 98
25.118647, 69, 0
25.623719, 71, 0
25.650875, 72, 97
26.240747, 74, 97
26.288691, 72, 0
26.870972, 76, 82
26.937632, 74, 0
27.475601, 77, 80
27.558663, 76, 0
28.084609, 77, 0
28.094664, 79, 55
28.110136, 77, 45
28.242551, 77, 0
28.707670, 81, 87
28.768614, 79, 0
29.328401, 83, 85
29.381832, 81, 0
29.967707, 83, 0
29.969037, 84, 91
30.567119, 83, 93
30.604639, 84, 0
31.206241, 81, 89
31.233625, 83, 0
31.831691, 79, 95
31.854566, 81, 0
32.441557, 77, 97
32.684610, 79, 0
33.067684, 76, 93
33.104693, 77, 0
33.692696, 74, 93
33.701481, 76, 0
34.318837, 72, 87
34.382707, 74, 0
34.888039, 71, 91
34.943615, 72, 0
35.529269, 69, 89
35.565517, 71, 0
36.142681, 67, 103
36.170782, 69, 0
36.755678, 65, 87
36.821281, 67, 0
37.319421, 64, 91
37.380429, 65, 0
37.905382, 62, 84
37.942638, 64, 0
38.509514, 60, 84
38.533393, 62, 0
39.113588, 62, 87
39.157511, 60, 0
39.701416, 64, 84
39.729347, 62, 0
40.289781, 65, 87
40.297428, 64, 0
40.884820, 67, 93
40.936273, 65, 0
41.505861, 69, 85
41.551460, 67, 0
42.078457, 71, 87
42.106361, 69, 0
42.629291, 71, 0
42.634556, 72, 68
43.202595, 74, 83
43.261388, 72, 0
43.801206, 74, 0
43.806508, 76, 87
44.416298, 77, 83
44.475171, 76, 0
44.983264, 77, 0
45.027571, 79, 77
45.608390, 81, 80
45.676312, 79, 0
46.203585, 83, 82
46.253060, 81, 0
46.809288, 84, 91
46.814124, 83, 0
47.409440, 83, 87
47.479407, 84, 0
48.033054, 81, 83
48.085171, 83, 0
48.635484, 79, 78
48.659222, 81, 0
49.222721, 77, 80
49.481163, 79, 0
49.822133, 76, 85
49.887043, 77, 0
50.427122, 74, 85
50.481190, 76, 0
51.027040, 72, 93
51.055055, 74, 0
51.569953, 71, 85
51.642076, 72, 0
52.137051, 69, 89
52.194956, 71, 0
52.723435, 67, 89
52.759956, 69, 0
53.323142, 65, 91
53.344982, 67, 0
53.916046, 64, 86
53.990148, 65, 0
54.449949, 62, 83
54.492066, 64, 0
55.021573, 60, 93
55.059355, 62, 0
55.615949, 62, 91
55.664945, 60, 0
56.195739, 64, 87
56.230032, 62, 0
56.746337, 65, 83
56.746878, 64, 0
57.330883, 67, 89
57.379941, 65, 0
57.906899, 69, 87
57.967895, 67, 0
58.477897, 71, 100
58.516738, 69, 0
59.036887, 71, 0
59.055754, 72, 91
59.642993, 74, 77
59.695662, 72, 0
60.220922, 76, 89
60.261721, 74, 0
60.765182, 77, 97
60.765803, 76, 0
61.374886, 79, 93
61.419798, 77, 0
61.957731, 81, 78
62.010598, 79, 0
