time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
0.020794, 47157, 56214, 29122, 0, 0, 0, 107, 100, 135, 80, 95, 0, 0, 0, 0, 0
0.021249, 47154, 56286, 29140, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.021683, 47150, 56360, 29160, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.027568, 47140, 56512, 29202, 0, 0, 0, 107, 100, 135, 80, 95, 0, 0, 0, 0, 0
0.033576, 47132, 56591, 29224, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.041648, 47122, 56671, 29245, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.046489, 47099, 56831, 29282, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.052439, 47086, 56908, 29297, 0, 0, 0, 107, 100, 135, 80, 95, 0, 0, 0, 0, 0
0.059532, 47073, 56984, 29309, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.066603, 47047, 57129, 29325, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.072603, 47036, 57198, 29330, 0, 0, 0, 109, 100, 135, 80, 95, 0, 0, 0, 0, 0
0.078579, 47026, 57265, 29334, 0, 0, 0, 107, 102, 135, 80, 95, 0, 0, 0, 0, 0
0.084443, 47018, 57329, 29338, 0, 0, 0, 109, 100, 135, 80, 95, 0, 0, 0, 0, 0
0.092402, 47007, 57448, 29348, 0, 0, 0, 109, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.098391, 47004, 57505, 29357, 0, 0, 0, 107, 100, 135, 80, 97, 0, 0, 0, 0, 0
0.104398, 47004, 57561, 29371, 0, 0, 0, 107, 98, 132, 75, 95, 0, 0, 0, 0, 0
0.111657, 47007, 57675, 29408, 0, 0, 0, 104, 98, 132, 77, 92, 0, 0, 0, 0, 0
0.117652, 47010, 57734, 29432, 0, 0, 0, 104, 98, 130, 75, 95, 0, 0, 0, 0, 0
0.124539, 47012, 57795, 29459, 0, 0, 0, 104, 98, 132, 77, 92, 0, 0, 0, 0, 0
0.131643, 47014, 57919, 29518, 0, 0, 0, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.137611, 47013, 57982, 29547, 0, 0, 0, 104, 98, 132, 77, 92, 0, 0, 0, 0, 0
0.143684, 47011, 58045, 29576, 0, 0, 0, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.151770, 47004, 58168, 29625, 0, 0, 0, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.157557, 47000, 58228, 29643, 0, 0, 0, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.163435, 46995, 58288, 29657, 0, 0, 0, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.169423, 46991, 58346, 29668, 0, 0, 0, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.176627, 46984, 58461, 29678, 0, 0, 0, 107, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.182625, 46982, 58518, 29678, 0, 0, 544, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.189476, 46979, 58575, 29676, 0, 0, 867, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.196645, 46976, 58688, 29669, 0, 0, 1089, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.202616, 46975, 58747, 29665, 0, 0, 1145, 107, 98, 132, 77, 95, 0, 0, 0, 0, 0
0.208627, 46973, 58806, 29660, 0, 0, 1145, 104, 98, 132, 77, 95, 0, 0, 0, 0, 0
