time, note, velocity
78.810212, 67, 0
79.050568, 64, 79
79.084250, 65, 0
79.372107, 62, 87
79.384305, 64, 0
79.711237, 60, 89
79.795268, 62, 0
80.691253, 62, 87
80.745142, 60, 0
81.027137, 64, 81
81.064032, 62, 0
81.341776, 65, 95
81.379189, 64, 0
81.894485, 64, 91
81.959215, 65, 0
82.235469, 62, 89
82.292101, 64, 0
82.564920, 60, 103
82.585087, 62, 0
83.190014, 62, 93
83.226984, 60, 0
83.556569, 64, 91
83.583270, 62, 0
83.950598, 65, 91
83.997040, 64, 0
84.584456, 64, 86
84.630984, 65, 0
84.989002, 62, 93
85.032073, 64, 0
85.483313, 60, 100
85.515150, 62, 0
87.890751, 60, 0
