time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
1.502783, 491, 47777, 32305, 1400, 4124, 3112, 117, 122, 184, 109, 71, 0, 0, 0, 0, 0
1.503254, 537, 47690, 32280, 1434, 4124, 2401, 117, 122, 181, 109, 71, 0, 0, 0, 0, 0
1.503685, 557, 47646, 32269, 1411, 4102, 2056, 117, 120, 184, 109, 71, 0, 0, 0, 0, 0
1.504118, 575, 47602, 32260, 1400, 4035, 1689, 117, 122, 184, 109, 71, 0, 0, 0, 0, 0
1.504545, 591, 47559, 32252, 1400, 3968, 1167, 117, 122, 184, 109, 71, 0, 0, 0, 0, 0
1.505019, 611, 47472, 32244, 1389, 3935, 44, 117, 122, 184, 109, 73, 0, 0, 0, 0, 0
1.505410, 617, 47429, 32245, 1322, 3857, 0, 117, 120, 184, 109, 71, 0, 0, 0, 0, 0
1.505836, 620, 47387, 32246, 1245, 3790, 0, 114, 122, 184, 109, 71, 0, 0, 0, 0, 0
1.506262, 618, 47303, 32252, 1033, 3635, 0, 117, 122, 184, 109, 71, 0, 0, 0, 0, 0
1.506781, 614, 47262, 32257, 900, 3546, 0, 117, 122, 184, 109, 71, 0, 0, 0, 0, 0
1.507174, 607, 47222, 32263, 689, 3446, 0, 117, 120, 181, 109, 71, 0, 0, 0, 0, 0
1.507662, 586, 47146, 32273, 277, 3223, 0, 117, 122, 184, 109, 71, 0, 0, 0, 0, 0
1.508076, 574, 47109, 32279, 55, 3101, 0, 117, 122, 181, 109, 71, 0, 0, 0, 0, 0
1.508570, 563, 47073, 32282, 0, 3001, 0, 114, 120, 184, 109, 71, 0, 0, 0, 0, 0
1.508989, 551, 47037, 32283, 0, 2957, 0, 117, 120, 184, 109, 71, 0, 0, 0, 0, 0
1.509453, 532, 46965, 32274, 0, 3023, 0, 114, 117, 179, 106, 69, 0, 0, 0, 0, 0
1.509878, 524, 46928, 32262, 0, 3101, 66, 114, 117, 179, 106, 69, 0, 0, 0, 0, 0
1.510316, 519, 46890, 32242, 0, 3268, 1056, 112, 117, 179, 106, 69, 0, 0, 0, 0, 0
1.510747, 517, 46814, 32177, 0, 3735, 3101, 112, 117, 181, 106, 69, 0, 0, 0, 0, 0
1.511720, 532, 46734, 32074, 0, 4135, 5658, 112, 117, 181, 106, 69, 0, 0, 0, 0, 0
1.512176, 572, 46652, 31922, 0, 4546, 8937, 112, 120, 181, 106, 69, 0, 0, 0, 0, 0
1.512671, 603, 46609, 31827, 0, 4824, 10538, 114, 120, 179, 106, 69, 0, 0, 0, 0, 0
1.513096, 641, 46565, 31719, 0, 5169, 12095, 112, 117, 179, 106, 69, 0, 0, 0, 0, 0
1.513563, 687, 46520, 31602, 0, 5447, 13351, 114, 120, 179, 106, 69, 0, 0, 0, 0, 0
1.514007, 795, 46426, 31339, 0, 6047, 15241, 114, 120, 181, 106, 69, 0, 0, 0, 0, 0
1.514453, 855, 46378, 31199, 0, 6369, 15674, 112, 117, 179, 106, 69, 0, 0, 0, 0, 0
1.514920, 917, 46327, 31057, 0, 6736, 15763, 114, 120, 179, 106, 69, 0, 0, 0, 0, 0
1.515347, 1039, 46222, 30772, 0, 7448, 14896, 114, 120, 181, 106, 69, 0, 0, 0, 0, 0
1.515864, 1096, 46168, 30634, 0, 7715, 14218, 114, 120, 179, 106, 69, 0, 0, 0, 0, 0
1.516348, 1151, 46111, 30499, 0, 7970, 13573, 112, 120, 181, 106, 69, 0, 0, 0, 0, 0
