time, note, velocity
8.615003, 60, 73
9.323062, 62, 79
9.374235, 60, 0
9.926084, 64, 84
9.964820, 62, 0
10.496027, 65, 91
10.499023, 64, 0
11.049990, 67, 93
11.081990, 65, 0
11.584757, 69, 83
11.619016, 67, 0
12.093455, 71, 95
12.119782, 69, 0
12.630860, 71, 0
12.639407, 72, 95
13.170786, 74, 87
13.205831, 72, 0
13.721890, 76, 82
13.754870, 74, 0
14.225867, 77, 78
14.239951, 76, 0
14.765690, 79, 89
14.792936, 77, 0
15.273348, 81, 82
15.312697, 79, 0
15.794965, 83, 89
15.836829, 81, 0
16.379976, 84, 91
16.409984, 83, 0
17.067954, 83, 89
17.127698, 84, 0
17.611776, 81, 85
17.670871, 83, 0
18.127281, 79, 80
18.189632, 81, 0
18.648964, 77, 83
18.677801, 79, 0
19.155208, 76, 75
19.192705, 77, 0
19.654790, 74, 82
19.686687, 76, 0
20.156739, 72, 97
20.175693, 74, 0
20.667649, 71, 57
20.731591, 72, 0
21.144680, 69, 83
21.193552, 71, 0
21.663287, 67, 85
21.686536, 69, 0
22.176947, 65, 91
22.192485, 67, 0
22.658084, 64, 81
22.725635, 65, 0
23.138381, 62, 86
23.163597, 64, 0
23.672827, 60, 97
23.706468, 62, 0
24.215673, 62, 91
24.267384, 60, 0
24.707388, 64, 84
24.740465, 62, 0
25.193501, 65, 82
25.197533, 64, 0
25.692356, 67, 89
25.733556, 65, 0
26.173438, 69, 89
26.215445, 67, 0
26.674363, 71, 97
26.731560, 69, 0
27.164405, 71, 0
27.171379, 72, 85
27.652766, 74, 89
27.684306, 72, 0
28.151759, 76, 87
28.181340, 74, 0
28.600917, 77, 75
28.610332, 76, 0
29.080670, 79, 82
29.108301, 77, 0
29.556144, 81, 80
29.601117, 79, 0
30.056406, 83, 89
30.095379, 81, 0
30.664791, 84, 85
30.710375, 83, 0
31.279811, 83, 85
31.346258, 84, 0
31.776603, 81, 80
31.839287, 83, 0
32.256447, 79, 85
32.300175, 81, 0
32.762351, 77, 87
32.782372, 79, 0
33.244229, 76, 77
33.627250, 77, 0
33.712487, 74, 91
33.734295, 76, 0
34.182238, 72, 93
