time, note, velocity
3.353765, 60, 47
3.669799, 62, 79
3.736764, 60, 0
3.953892, 64, 91
4.001808, 62, 0
4.251978, 65, 85
4.319816, 64, 0
4.539069, 67, 97
4.603719, 65, 0
4.824846, 65, 97
4.882841, 67, 0
5.110913, 64, 93
5.207816, 65, 0
5.409879, 62, 91
5.443690, 64, 0
5.690036, 60, 91
5.737860, 62, 0
5.981180, 62, 84
6.039815, 60, 0
6.271379, 64, 87
6.320916, 62, 0
6.567974, 65, 77
6.630821, 64, 0
6.864340, 67, 91
6.938526, 65, 0
7.140547, 65, 85
7.197831, 67, 0
7.438780, 64, 95
7.517796, 65, 0
7.745707, 62, 98
7.785703, 64, 0
8.026990, 60, 95
8.085679, 62, 0
8.331902, 62, 95
8.513767, 60, 0
8.614530, 64, 95
8.666587, 62, 0
8.904668, 65, 83
8.973617, 64, 0
9.222713, 67, 95
9.282808, 65, 0
9.500113, 65, 82
9.559579, 67, 0
9.786556, 64, 91
9.878716, 65, 0
10.075705, 62, 91
10.100684, 64, 0
10.374711, 60, 87
10.410706, 62, 0
10.671717, 62, 73
10.751664, 60, 0
10.965379, 64, 78
10.999528, 62, 0
11.253715, 65, 75
11.293661, 64, 0
11.535694, 67, 78
11.598545, 65, 0
11.832140, 65, 85
11.884606, 67, 0
12.131626, 64, 87
12.242645, 65, 0
12.420868, 62, 98
12.456648, 64, 0
12.714468, 60, 98
12.757564, 62, 0
13.015573, 62, 98
13.052414, 60, 0
13.293964, 64, 93
13.345508, 62, 0
13.569646, 65, 83
13.617533, 64, 0
13.844000, 67, 87
13.905125, 65, 0
14.134228, 65, 85
14.189760, 67, 0
14.418669, 64, 87
14.550391, 65, 0
14.675316, 62, 95
14.710368, 64, 0
14.972468, 60, 98
15.016561, 62, 0
15.278782, 62, 100
15.449493, 60, 0
15.545331, 64, 95
15.587593, 62, 0
15.815511, 65, 78
15.871335, 64, 0
16.096927, 67, 91
16.155472, 65, 0
16.384615, 65, 89
16.439470, 67, 0
16.664277, 64, 89
16.761310, 65, 0
16.959618, 62, 95
16.995338, 64, 0
17.251430, 60, 95
17.290482, 62, 0
17.543577, 62, 95
17.601333, 60, 0
17.816865, 64, 93
17.861452, 62, 0
18.108431, 65, 80
18.171304, 64, 0
18.393306, 67, 93
18.729293, 67, 0
18.960187, 64, 93
19.026477, 65, 0
19.237582, 62, 91
19.270378, 64, 0
19.509836, 60, 91
19.536250, 62, 0
19.784383, 62, 91
19.814333, 60, 0
20.061343, 64, 93
20.087295, 62, 0
20.331271, 65, 87
20.617448, 67, 95
20.625235, 64, 0
20.798282, 65, 0
20.906780, 65, 43
20.966173, 67, 0
21.203269, 64, 93
21.263348, 65, 0
21.467458, 62, 87
21.497286, 64, 0
21.759937, 60, 91
21.781486, 62, 0
22.046275, 62, 97
22.077191, 60, 0
22.315396, 64, 91
22.351090, 62, 0
22.572206, 65, 83
22.851220, 64, 0
22.852628, 67, 93
22.885358, 65, 0
23.150507, 65, 87
23.191142, 67, 0
23.426859, 64, 89
23.501199, 65, 0
23.699139, 62, 91
23.724116, 64, 0
23.984165, 60, 97
24.016448, 62, 0
24.264142, 62, 95
24.300179, 60, 0
24.531663, 64, 98
24.573103, 62, 0
24.788159, 65, 85
24.849202, 64, 0
25.072669, 67, 93
25.272304, 65, 0
25.355569, 65, 50
25.426219, 67, 0
25.633474, 64, 91
25.705143, 65, 0
25.899501, 62, 84
25.931092, 64, 0
26.184342, 60, 83
26.216186, 62, 0
26.446701, 62, 86
26.487077, 60, 0
26.732055, 64, 91
26.770976, 62, 0
26.993126, 65, 87
27.052003, 64, 0
27.271004, 67, 95
27.398135, 65, 0
27.558100, 65, 89
27.615966, 67, 0
27.841111, 64, 87
27.893021, 65, 0
28.112342, 62, 84
28.144021, 64, 0
28.403249, 60, 86
28.441114, 62, 0
28.718991, 62, 91
28.808029, 60, 0
29.020219, 64, 98
29.054017, 62, 0
29.291930, 65, 80
29.350005, 64, 0
29.618909, 67, 93
29.677939, 65, 0
29.911056, 65, 91
29.953255, 67, 0
30.209135, 64, 97
30.284046, 65, 0
30.497118, 62, 97
30.524051, 64, 0
30.794912, 60, 89
30.832026, 62, 0
31.083412, 62, 98
31.119823, 60, 0
31.370002, 64, 100
31.417174, 62, 0
31.651068, 65, 83
31.713866, 64, 0
31.950984, 67, 93
32.001106, 65, 0
32.241428, 65, 89
32.286012, 67, 0
32.519983, 64, 95
32.589843, 65, 0
32.816843, 62, 97
32.836777, 64, 0
33.100359, 60, 103
33.132965, 62, 0
33.397332, 62, 93
33.439874, 60, 0
33.670792, 64, 91
33.719126, 62, 0
33.934792, 65, 74
34.004937, 64, 0
34.230984, 67, 78
34.286758, 65, 0
34.529763, 65, 80
