time, yaw, pitch, roll, gx, gy, gz, f1, f2, f3, f4, f5, p1, p2, p3, p4, p5
1.494921, 13087, 48769, 30753, 2078, 2278, 2379, 79, 100, 176, 133, 150, 0, 0, 0, 0, 0
1.496219, 13100, 48739, 30747, 2078, 2245, 2412, 79, 100, 173, 133, 150, 0, 0, 0, 0, 0
1.497724, 13144, 48622, 30714, 1711, 2067, 2845, 79, 100, 173, 133, 150, 0, 0, 0, 0, 0
1.498168, 13161, 48568, 30690, 1422, 1945, 3001, 79, 100, 176, 133, 150, 0, 0, 0, 0, 0
1.498660, 13169, 48543, 30676, 1245, 1834, 2901, 79, 100, 173, 133, 150, 0, 0, 0, 0, 0
1.499121, 13175, 48518, 30661, 1056, 1756, 2923, 79, 98, 176, 133, 150, 0, 0, 0, 0, 0
1.499537, 13185, 48467, 30628, 789, 1856, 3146, 79, 100, 173, 133, 150, 0, 0, 0, 0, 0
1.499966, 13190, 48440, 30609, 667, 1967, 3235, 79, 100, 176, 133, 150, 0, 0, 0, 0, 0
1.500461, 13194, 48412, 30590, 566, 2045, 3257, 79, 100, 173, 133, 150, 0, 0, 0, 0, 0
1.500909, 13197, 48386, 30571, 444, 2101, 3179, 79, 100, 173, 133, 150, 0, 0, 0, 0, 0
1.501369, 13203, 48330, 30527, 233, 2390, 3579, 79, 100, 173, 133, 150, 0, 0, 0, 0, 0
1.502354, 13207, 48271, 30479, 111, 2267, 4002, 79, 100, 173, 136, 150, 0, 0, 0, 0, 0
1.504279, 13209, 48092, 30324, 0, 2912, 2845, 76, 98, 165, 131, 147, 0, 0, 0, 0, 0
1.505237, 13205, 48032, 30279, 0, 2945, 2412, 79, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.506194, 13195, 47953, 30206, 0, 2879, 3079, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.506715, 13191, 47928, 30177, 0, 2957, 3546, 79, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.507122, 13186, 47901, 30145, 0, 3101, 3835, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.507587, 13174, 47847, 30074, 0, 3335, 4391, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.508001, 13166, 47820, 30035, 0, 3390, 4413, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.508452, 13158, 47794, 29996, 0, 3446, 4291, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.508867, 13139, 47741, 29917, 0, 3535, 3924, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.509280, 13129, 47715, 29878, 0, 3501, 3746, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.509691, 13119, 47689, 29841, 0, 3468, 3568, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.510104, 13100, 47639, 29769, 0, 3390, 3168, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.510602, 13090, 47616, 29735, 0, 3235, 3023, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.512036, 13049, 47548, 29613, 0, 2067, 2001, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.512474, 13038, 47540, 29586, 0, 1756, 1945, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.512890, 13028, 47534, 29562, 0, 1378, 1767, 76, 98, 162, 131, 147, 0, 0, 0, 0, 0
1.513329, 13006, 47535, 29518, 0, 622, 1467, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.513872, 12996, 47535, 29501, 0, 622, 789, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.514257, 12985, 47541, 29482, 0, 133, 967, 76, 100, 160, 131, 147, 0, 0, 0, 0, 0
1.514724, 12962, 47562, 29453, 0, 0, 100, 76, 98, 160, 131, 147, 0, 0, 0, 0, 0
1.515121, 12951, 47573, 29442, 0, 0, 0, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.515553, 12939, 47587, 29432, 0, 0, 0, 76, 98, 157, 133, 147, 0, 0, 0, 0, 0
1.515982, 12928, 47601, 29423, 0, 0, 0, 79, 100, 157, 131, 147, 0, 0, 0, 0, 0
1.516413, 12906, 47632, 29412, 0, 0, 0, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.516841, 12896, 47646, 29408, 0, 0, 0, 79, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.517269, 12886, 47660, 29405, 0, 0, 0, 76, 100, 157, 131, 147, 0, 0, 0, 0, 0
1.517798, 12867, 47682, 29399, 0, 0, 0, 76, 100, 157, 131, 147, 0, 0, 0, 0, 0
1.518290, 12858, 47690, 29396, 0, 0, 0, 79, 98, 157, 133, 147, 0, 0, 0, 0, 0
1.518727, 12849, 47698, 29392, 0, 0, 0, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.519160, 12831, 47707, 29382, 0, 300, 0, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.519589, 12822, 47707, 29376, 0, 544, 0, 76, 100, 157, 133, 147, 0, 0, 0, 0, 0
1.520018, 12813, 47707, 29368, 0, 678, 0, 76, 98, 157, 133, 147, 0, 0, 0, 0, 0
1.520451, 12804, 47704, 29356, 0, 889, 322, 76, 100, 157, 131, 147, 0, 0, 0, 0, 0
1.520879, 12786, 47696, 29321, 0, 1189, 1900, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.521795, 12767, 47684, 29264, 0, 1478, 3857, 76, 98, 157, 133, 147, 0, 0, 0, 0, 0
1.522232, 12743, 47672, 29182, 0, 1689, 5658, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.522723, 12730, 47666, 29133, 0, 1812, 6347, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.523157, 12716, 47659, 29078, 0, 1834, 7214, 76, 98, 157, 133, 147, 0, 0, 0, 0, 0
1.523588, 12686, 47646, 28954, 0, 1834, 8737, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.524017, 12670, 47642, 28885, 0, 1912, 9427, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.524486, 12652, 47638, 28812, 0, 1900, 9938, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.524879, 12634, 47634, 28735, 0, 1945, 10694, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.525310, 12597, 47628, 28574, 0, 2134, 11661, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.526217, 12561, 47623, 28402, 0, 2301, 12662, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.526632, 12528, 47617, 28224, 0, 2445, 13840, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.527047, 12513, 47612, 28132, 0, 2467, 14485, 76, 98, 157, 133, 147, 0, 0, 0, 0, 0
1.527527, 12499, 47607, 28038, 0, 2501, 15130, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.527973, 12475, 47596, 27844, 0, 2467, 16130, 76, 100, 157, 131, 147, 0, 0, 0, 0, 0
1.528450, 12464, 47590, 27746, 0, 2367, 16408, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.528995, 12454, 47584, 27648, 0, 2223, 16475, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.529380, 12444, 47579, 27550, 0, 1989, 16653, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.531798, 12428, 47571, 27365, 0, 1500, 15330, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.532258, 12420, 47571, 27281, 0, 1167, 14518, 76, 98, 157, 131, 147, 0, 0, 0, 0, 0
1.532780, 12413, 47573, 27201, 0, 844, 13918, 76, 100, 157, 131, 147, 0, 0, 0, 0, 0
