time, note, velocity
2.633818, 60, 70
3.182866, 62, 89
3.234403, 60, 0
3.746550, 64, 93
3.771387, 62, 0
4.355385, 65, 77
4.534472, 64, 0
4.935541, 67, 95
4.986350, 65, 0
5.558511, 69, 93
5.578608, 67, 0
6.140293, 71, 91
6.172425, 69, 0
6.774636, 71, 0
6.778414, 72, 65
7.384741, 74, 91
7.429293, 72, 0
7.966988, 76, 97
7.978417, 74, 0
8.587288, 77, 85
8.628315, 76, 0
9.192298, 77, 0
9.213489, 79, 83
9.819363, 81, 83
9.858298, 79, 0
10.355533, 83, 82
10.374264, 81, 0
10.991246, 84, 89
11.013277, 83, 0
11.596188, 83, 85
11.659281, 84, 0
12.189178, 81, 85
12.209046, 83, 0
12.772570, 79, 91
12.787035, 81, 0
13.380326, 77, 80
13.535067, 79, 0
13.967623, 76, 82
13.997173, 77, 0
14.498856, 74, 82
14.533996, 76, 0
15.103688, 72, 98
15.180098, 74, 0
15.711922, 71, 82
15.845002, 72, 0
16.319076, 69, 82
16.354142, 71, 0
16.912501, 67, 82
16.930192, 69, 0
17.480092, 65, 77
17.534957, 67, 0
18.062497, 64, 81
18.065991, 65, 0
18.645040, 64, 0
18.649057, 62, 78
19.268891, 60, 75
19.350864, 62, 0
19.840851, 62, 84
19.857971, 60, 0
20.451352, 64, 79
20.495910, 62, 0
21.023518, 65, 80
21.042053, 64, 0
21.613943, 67, 80
21.632934, 65, 0
22.199836, 67, 0
22.223036, 69, 77
22.812901, 71, 83
22.872760, 69, 0
23.408446, 72, 91
23.411834, 71, 0
24.011719, 74, 77
24.051731, 72, 0
24.589918, 76, 85
24.619801, 74, 0
25.181691, 77, 72
25.219848, 76, 0
25.758730, 77, 0
25.782694, 79, 80
26.397097, 81, 87
26.442536, 79, 0
26.964085, 83, 80
26.977676, 81, 0
27.547384, 84, 85
27.609611, 83, 0
28.129724, 83, 89
28.171833, 84, 0
28.739652, 81, 91
28.762545, 83, 0
29.335150, 79, 78
29.398643, 81, 0
29.895983, 77, 78
30.013647, 79, 0
30.483541, 76, 87
30.516596, 77, 0
31.073611, 74, 83
31.083473, 76, 0
31.666042, 72, 93
31.738681, 74, 0
32.240701, 71, 87
32.254845, 72, 0
32.813572, 69, 87
32.821476, 71, 0
33.385575, 67, 80
33.406641, 69, 0
33.954032, 65, 74
34.020413, 67, 0
34.498725, 64, 84
34.520315, 65, 0
35.029545, 62, 83
35.035373, 64, 0
35.605308, 60, 83
35.669459, 62, 0
36.169590, 62, 87
36.184289, 60, 0
36.777361, 64, 81
36.816284, 62, 0
37.309946, 65, 77
37.335496, 64, 0
37.893359, 67, 62
37.898449, 65, 0
38.419594, 69, 75
38.521291, 67, 0
38.973467, 71, 85
39.006329, 69, 0
39.522484, 72, 78
39.525176, 71, 0
40.039339, 74, 78
40.376277, 72, 0
40.530822, 76, 71
40.579197, 74, 0
41.012410, 77, 82
41.047116, 76, 0
41.530439, 79, 36
41.602194, 77, 0
41.995176, 81, 83
42.047023, 79, 0
42.473171, 83, 82
42.503342, 81, 0
42.964327, 84, 83
42.982084, 83, 0
43.442162, 83, 82
43.466099, 84, 0
43.917768, 81, 87
43.934277, 83, 0
44.406269, 79, 87
44.426106, 81, 0
44.846549, 77, 78
44.907058, 79, 0
45.310085, 76, 80
45.329157, 77, 0
45.777652, 74, 85
45.788197, 76, 0
46.246005, 72, 83
46.364999, 74, 0
46.688195, 71, 77
46.709113, 72, 0
47.132939, 69, 72
47.140931, 71, 0
47.598150, 67, 80
47.675240, 69, 0
48.056014, 65, 80
48.069041, 67, 0
48.526343, 64, 83
48.587916, 65, 0
48.988878, 62, 86
49.007862, 64, 0
50.619238, 60, 83
50.631931, 62, 0
51.492827, 62, 81
51.564982, 60, 0
52.370668, 64, 86
52.408751, 62, 0
53.243009, 65, 78
53.255788, 64, 0
54.126752, 67, 87
54.227087, 65, 0
54.990076, 69, 63
55.033778, 67, 0
55.886761, 71, 87
55.942823, 69, 0
56.747035, 72, 53
56.796719, 71, 0
57.652872, 74, 80
57.726686, 72, 0
58.507771, 76, 85
58.565627, 74, 0
59.437816, 77, 83
59.500657, 76, 0
60.278552, 77, 0
60.297989, 79, 68
61.206103, 81, 83
61.259478, 79, 0
62.040516, 83, 85
62.075488, 81, 0
62.948347, 84, 95
63.017629, 83, 0
63.858526, 83, 75
64.131448, 84, 0
64.716537, 81, 80
64.753478, 83, 0
65.655436, 79, 87
65.693310, 81, 0
66.545601, 77, 80
66.620466, 79, 0
67.479481, 76, 87
67.486356, 77, 0
68.384667, 74, 82
68.646254, 76, 0
69.241618, 72, 82
69.275656, 74, 0
70.104121, 71, 91
70.150273, 72, 0
71.040386, 69, 83
71.048214, 71, 0
71.878128, 67, 87
71.946142, 69, 0
72.752412, 67, 0
72.773288, 65, 74
73.597108, 64, 84
73.621137, 65, 0
74.399426, 62, 83
74.456346, 64, 0
75.286673, 60, 87
75.296202, 62, 0
78.544105, 60, 0
